# Header: 
#   Title                 : 77-IR-193 Resonance Parameter: WID/RED,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 12155-005-2 
#   First Author          : H.Bolotin 
#   Institute             : (1USABNL): Brookhaven National Laboratory, Upton, NY 
#   Reference             : (J,BAP,4,271(SA8),59) 
#   Year                  : 1959 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 77 
#   A                     : 193 
#   Isomer                :  
#   Nuclide               : 77-IR-193 
# Reaction: 
#   EXFOR Reaction        : (77-IR-193(N,EL),,WID/RED,,G) 
#   Incident Energy       : 9.0700e+00 eV - 2.2380e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/121/12155.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12155
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   9.0700E+00   8.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.4700E+01   3.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6200E+01   3.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.1700E+01   5.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.3000E+01   7.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   3.6000E-04   9.0000E-05          NAN          NAN          NAN          NAN
   5.4200E+01   8.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   7.4000E-04   1.2000E-04          NAN          NAN          NAN          NAN
   6.9300E+01   1.1000E+00        NAN        0.0          NAN          NAN          NAN          NAN   5.0600E-03   2.7000E-04          NAN          NAN          NAN          NAN
   7.7900E+01   1.3000E+00        NAN        0.0          NAN          NAN          NAN          NAN   2.3600E-03   2.4000E-04          NAN          NAN          NAN          NAN
   8.0600E+01   1.4000E+00        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   8.9100E+01   1.6000E+00        NAN        0.0          NAN          NAN          NAN          NAN   1.7000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   9.8000E+01   1.9000E+00        NAN        0.0          NAN          NAN          NAN          NAN   5.6000E-04   1.4000E-04          NAN          NAN          NAN          NAN
   1.1000E+02   2.2000E+00        NAN        0.0          NAN          NAN          NAN          NAN   1.1500E-03   8.0000E-05          NAN          NAN          NAN          NAN
   1.1580E+02   2.3000E+00        NAN        0.0          NAN          NAN          NAN          NAN   4.6000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   1.4270E+02   3.3000E+00        NAN        0.0          NAN          NAN          NAN          NAN   5.3000E-04   1.6000E-04          NAN          NAN          NAN          NAN
   1.5150E+02   3.5000E+00        NAN        0.0          NAN          NAN          NAN          NAN   8.3000E-04   1.7000E-04          NAN          NAN          NAN          NAN
   1.6320E+02   3.9000E+00        NAN        0.0          NAN          NAN          NAN          NAN   1.0700E-03   2.7000E-04          NAN          NAN          NAN          NAN
   1.8420E+02   4.8000E+00        NAN        0.0          NAN          NAN          NAN          NAN   4.8000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   2.2380E+02   6.5000E+00        NAN        0.0          NAN          NAN          NAN          NAN   1.3300E-03   2.7000E-04          NAN          NAN          NAN          NAN
