# Header: 
#   Title                 : 43-TC-99 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : T.Watanabe 
#   Institute             : (1USAMTR): Idaho Nuclear Corp., Idaho Falls, ID 
#   Reference             : (J,NSE,41,188,1970) 
#   Year                  : 1970 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 43 
#   A                     : 99 
#   Nuclide               : 43-TC-99 
# Reaction: 
#   entry-subent-pointer  :{1: '10265-004-3', 2: '10265-004-3', 3: '10265-004-3', 4: '10265-004-3', 5: '10265-004-3', 6: '10265-004-3', 7: '10265-004-3', 8: '10265-004-3', 9: '10265-004-3', 10: '10265-004-3', 11: '10265-004-3', 12: '10265-004-3', 13: '10265-004-3', 14: '10265-004-3', 15: '10265-004-3', 16: '10265-004-3', 17: '10265-004-3', 18: '10265-004-3', 19: '10265-004-3', 20: '10265-004-3'} 
#   EXFOR reaction        :{1: '(43-TC-99(N,G),,WID)', 2: '(43-TC-99(N,G),,WID)', 3: '(43-TC-99(N,G),,WID)', 4: '(43-TC-99(N,G),,WID)', 5: '(43-TC-99(N,G),,WID)', 6: '(43-TC-99(N,G),,WID)', 7: '(43-TC-99(N,G),,WID)', 8: '(43-TC-99(N,G),,WID)', 9: '(43-TC-99(N,G),,WID)', 10: '(43-TC-99(N,G),,WID)', 11: '(43-TC-99(N,G),,WID)', 12: '(43-TC-99(N,G),,WID)', 13: '(43-TC-99(N,G),,WID)', 14: '(43-TC-99(N,G),,WID)', 15: '(43-TC-99(N,G),,WID)', 16: '(43-TC-99(N,G),,WID)', 17: '(43-TC-99(N,G),,WID)', 18: '(43-TC-99(N,G),,WID)', 19: '(43-TC-99(N,G),,WID)', 20: '(43-TC-99(N,G),,WID)'} 
#   incident energy       : 5.6000e+00 eV - 5.2500e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/102/10265.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10265
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        5.6000E+00               NAN               NAN               NAN        1.3400E-01        4.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.0300E+01               NAN               NAN               NAN        1.4000E-01        7.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.9900E+01               NAN               NAN               NAN        7.1000E-02        1.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.6900E+01               NAN               NAN               NAN        1.0400E-01        1.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.1164E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.2440E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6380E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.8280E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9260E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4210E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.0100E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.0600E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.4200E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.6700E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.8300E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.1800E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.2800E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.6400E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.2500E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
