# Header: 
#   Title                 : 64-GD-160 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,9,523,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 64 
#   A                     : 160 
#   Nuclide               : 64-GD-160 
# Reaction: 
#   entry-subent-pointer  :['40162-024-0'] 
#   EXFOR reaction        :['(64-GD-160(N,EL),,WID/RED)'] 
#   incident energy       : 2.2200e-04 eV - 2.6560e-03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40162.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40162
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.2200E-04 5.0000E-07        NAN        0.0        NAN        NAN        NAN        NAN 4.0000E-03 7.0000E-04        NAN        NAN
 4.4700E-04 1.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 2.2000E-04 4.0000E-05        NAN        NAN
 4.8000E-04 1.2000E-06        NAN        0.0        NAN        NAN        NAN        NAN 1.7000E-02 1.7000E-03        NAN        NAN
 5.7000E-04 1.5000E-06        NAN        0.0        NAN        NAN        NAN        NAN 2.5000E-04 4.0000E-05        NAN        NAN
 7.5000E-04 2.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 1.8000E-04 4.0000E-05        NAN        NAN
 9.0300E-04 3.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 1.4800E-01 1.2000E-02        NAN        NAN
 9.8400E-04 4.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 1.4000E-04 3.0000E-05        NAN        NAN
 1.2430E-03 5.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 8.5000E-02 1.4000E-02        NAN        NAN
 1.4250E-03 5.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 3.0000E-02 9.0000E-03        NAN        NAN
 1.6940E-03 8.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 3.6000E-04        NAN        NAN        NAN
 1.8120E-03 9.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 1.8800E-01 1.6000E-02        NAN        NAN
 1.9640E-03 1.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 7.5000E-03        NAN        NAN        NAN
 2.2830E-03 1.2000E-05        NAN        0.0        NAN        NAN        NAN        NAN 2.7000E-02 6.0000E-03        NAN        NAN
 2.4050E-03 1.3000E-05        NAN        0.0        NAN        NAN        NAN        NAN 7.3000E-02 8.0000E-03        NAN        NAN
 2.5250E-03 1.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 7.1000E-02 1.0000E-02        NAN        NAN
 2.6560E-03 1.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 5.6000E-02 1.9000E-02        NAN        NAN
