# Header: 
#   Title                 : 45-RH-103 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 11939-003-2 
#   First Author          : H.Bolotin 
#   Institute             : (1USABNL): Brookhaven National Laboratory, Upton, NY 
#   Reference             : (P,WASH-1028,12,6004) 
#   Year                  : 1960 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 45 
#   A                     : 103 
#   Isomer                :  
#   Nuclide               : 45-RH-103 
# Reaction: 
#   EXFOR Reaction        : (45-RH-103(N,EL),,WID,,2G) 
#   Incident Energy       : 4.3800e+01 eV - 3.2600e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/119/11939.x4 
#   nds                   : https://nds.iaea.org/EXFOR/11939
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.3800E+01   6.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E-05   2.2000E-05          NAN          NAN          NAN          NAN
   4.7300E+01   3.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   6.9100E+01   1.1000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.2300E-04   6.5000E-05          NAN          NAN          NAN          NAN
   9.6600E+01   1.8000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E-03   3.4000E-04          NAN          NAN          NAN          NAN
   1.2700E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E-03   8.0000E-04          NAN          NAN          NAN          NAN
   1.5600E+02   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-01   9.0000E-03          NAN          NAN          NAN          NAN
   1.8900E+02   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E-02   8.0000E-03          NAN          NAN          NAN          NAN
   2.2300E+02   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E-03   1.0000E-03          NAN          NAN          NAN          NAN
   2.5800E+02   8.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E-02   1.8000E-02          NAN          NAN          NAN          NAN
   2.7600E+02   8.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   8.2000E-02   2.3000E-02          NAN          NAN          NAN          NAN
   2.9300E+02   9.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E-02   1.3000E-02          NAN          NAN          NAN          NAN
   3.2600E+02   1.1000E+01        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E-01   6.0000E-02          NAN          NAN          NAN          NAN
