# Header: 
#   Title                 : 14-SI-28 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : T.Lonnroth 
#   Institute             : (2SF ABA): Abo Akademi, Turku 
#   Reference             : (J,JP/G,38,035107,2011) 
#   Year                  : 2011 
#   Facility              : (CYCLO): Cyclotron 
# Target: 
#   Z                     : 14 
#   A                     : 28 
#   Nuclide               : 14-SI-28 
# Reaction: 
#   entry-subent-pointer  :{263: 'O1900-004-0', 264: 'O1900-004-0', 265: 'O1900-004-0', 266: 'O1900-004-0', 267: 'O1900-004-0', 268: 'O1900-004-0', 269: 'O1900-004-0', 270: 'O1900-004-0', 271: 'O1900-004-0', 272: 'O1900-004-0', 273: 'O1900-004-0', 274: 'O1900-004-0', 275: 'O1900-004-0', 276: 'O1900-004-0', 277: 'O1900-004-0', 278: 'O1900-004-0', 279: 'O1900-004-0', 280: 'O1900-004-0', 281: 'O1900-004-0', 282: 'O1900-004-0', 283: 'O1900-004-0', 284: 'O1900-004-0', 285: 'O1900-004-0', 286: 'O1900-004-0', 287: 'O1900-004-0', 288: 'O1900-004-0'} 
#   EXFOR reaction        :{263: '(14-SI-28(A,TOT),,WID)', 264: '(14-SI-28(A,TOT),,WID)', 265: '(14-SI-28(A,TOT),,WID)', 266: '(14-SI-28(A,TOT),,WID)', 267: '(14-SI-28(A,TOT),,WID)', 268: '(14-SI-28(A,TOT),,WID)', 269: '(14-SI-28(A,TOT),,WID)', 270: '(14-SI-28(A,TOT),,WID)', 271: '(14-SI-28(A,TOT),,WID)', 272: '(14-SI-28(A,TOT),,WID)', 273: '(14-SI-28(A,TOT),,WID)', 274: '(14-SI-28(A,TOT),,WID)', 275: '(14-SI-28(A,TOT),,WID)', 276: '(14-SI-28(A,TOT),,WID)', 277: '(14-SI-28(A,TOT),,WID)', 278: '(14-SI-28(A,TOT),,WID)', 279: '(14-SI-28(A,TOT),,WID)', 280: '(14-SI-28(A,TOT),,WID)', 281: '(14-SI-28(A,TOT),,WID)', 282: '(14-SI-28(A,TOT),,WID)', 283: '(14-SI-28(A,TOT),,WID)', 284: '(14-SI-28(A,TOT),,WID)', 285: '(14-SI-28(A,TOT),,WID)', 286: '(14-SI-28(A,TOT),,WID)', 287: '(14-SI-28(A,TOT),,WID)', 288: '(14-SI-28(A,TOT),,WID)'} 
#   incident energy       : 1.9330e+01 eV - 3.0340e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O19/O1900.x4 
#   nds                   : https://nds.iaea.org/EXFOR/O1900
#
#        E_in(eV)          dE_in(eV)    data(A,TOT)(eV)       ddata(A,TOT)       data(A,G)         ddata(A,G)        data(A,EL)       ddata(A,EL)        data(A,F)        ddata(A,F)         data(A,A)        ddata(A,A)            spin_j        momentum_l
        1.9330E+01               NAN        1.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.0550E+01               NAN        1.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.2800E+01               NAN        2.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3200E+01               NAN        8.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3380E+01               NAN        4.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3650E+01               NAN        1.5000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3840E+01               NAN        1.1000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4080E+01               NAN        4.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4280E+01               NAN        7.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4400E+01               NAN        8.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4640E+01               NAN        1.7000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4850E+01               NAN        2.2000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.5150E+01               NAN        1.9000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.5500E+01               NAN        1.3000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.5950E+01               NAN        1.6000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6120E+01               NAN        2.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6240E+01               NAN        1.6000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6640E+01               NAN        1.7000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6760E+01               NAN        1.3000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.7030E+01               NAN        2.5000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.7390E+01               NAN        1.4000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.7720E+01               NAN        2.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8300E+01               NAN        2.2000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8600E+01               NAN        2.2000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.9430E+01               NAN        3.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.0340E+01               NAN        2.0000E+05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
