# Header: 
#   Title                 : 38-SR-88 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 13742-005-4 
#   First Author          : P.E.Koehler 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,62,055803,200011) 
#   Year                  : 2000 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 38 
#   A                     : 88 
#   Isomer                :  
#   Nuclide               : 38-SR-88 
# Reaction: 
#   EXFOR Reaction        : (38-SR-88(N,EL),,WID,,G) 
#   Incident Energy       : 1.2410e+04 eV - 3.4729e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/137/13742.x4 
#   nds                   : https://nds.iaea.org/EXFOR/13742
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.2410E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.0860E+01   1.6000E-01          NAN          NAN          NAN          NAN
   1.2910E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   4.8000E-03   9.0000E-04          NAN          NAN          NAN          NAN
   1.3840E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.9415E+02   5.4000E-01          NAN          NAN          NAN          NAN
   1.8210E+04          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.7000E-03   8.0000E-04          NAN          NAN          NAN          NAN
   2.0810E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   8.9700E-02   5.4000E-03          NAN          NAN          NAN          NAN
   2.3610E+04          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.3214E+02   8.7000E-01          NAN          NAN          NAN          NAN
   2.6980E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.0500E-02   2.5000E-03          NAN          NAN          NAN          NAN
   2.9520E+04          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.3700E+02   1.2000E+00          NAN          NAN          NAN          NAN
   3.6780E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   6.7900E-02   8.2000E-03          NAN          NAN          NAN          NAN
   3.9070E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   3.8900E+00   4.7000E-01          NAN          NAN          NAN          NAN
   4.0150E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   9.9000E-02   1.2000E-02          NAN          NAN          NAN          NAN
   4.6470E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.1800E-01   1.8000E-02          NAN          NAN          NAN          NAN
   4.7950E+04          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.5100E-01   1.4000E-02          NAN          NAN          NAN          NAN
   4.8570E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   7.9700E+00   6.8000E-01          NAN          NAN          NAN          NAN
   5.3790E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.2400E+00   5.5000E-01          NAN          NAN          NAN          NAN
   5.4660E+04          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.8500E+01   1.4000E+00          NAN          NAN          NAN          NAN
