# Header: 
#   Title                 : 66-DY-161 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : H.I.Liou 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR/C,11,462,197502) 
#   Year                  : 1975 
#   Facility              : (SYNCH): Synchrotron 
# Target: 
#   Z                     : 66 
#   A                     : 161 
#   Nuclide               : 66-DY-161 
# Reaction: 
#   entry-subent-pointer  :['10525-003-3'] 
#   EXFOR reaction        :['(66-DY-161(N,G),,WID)'] 
#   incident energy       : 2.7100e+00 eV - 9.9616e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/105/10525.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10525
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.7100E+00 2.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6800E+00 2.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3300E+00 2.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.7400E+00 3.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0260E+01 3.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0850E+01 3.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2650E+01 4.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4310E+01 5.0000E-02        NAN        0.0        NAN        NAN 1.0800E-01 1.5000E-02        NAN        NAN        NAN        NAN
 1.6670E+01 6.0000E-02        NAN        0.0        NAN        NAN 1.1200E-01 1.2000E-02        NAN        NAN        NAN        NAN
 1.8480E+01 6.0000E-02        NAN        0.0        NAN        NAN 1.0200E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.0240E+01 4.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5220E+01 4.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9040E+01 4.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9920E+01 4.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5740E+01 4.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.7710E+01 5.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8510E+01 5.0000E-02        NAN        0.0        NAN        NAN 9.6000E-02 2.0000E-02        NAN        NAN        NAN        NAN
 4.3270E+01 6.0000E-02        NAN        0.0        NAN        NAN 1.1200E-01 1.5000E-02        NAN        NAN        NAN        NAN
 4.5140E+01 6.0000E-02        NAN        0.0        NAN        NAN 1.0800E-01 1.5000E-02        NAN        NAN        NAN        NAN
 5.0860E+01 6.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.1720E+01 6.0000E-02        NAN        0.0        NAN        NAN 1.1500E-01 1.5000E-02        NAN        NAN        NAN        NAN
 5.5190E+01 6.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.9570E+01 6.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.1410E+01 6.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.3640E+01 6.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.7550E+01 7.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.3170E+01 8.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.7070E+01 8.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.8090E+01 9.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.2270E+01 9.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.5070E+01 9.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.8770E+01 1.0000E-01        NAN        0.0        NAN        NAN 1.0600E-01 2.0000E-02        NAN        NAN        NAN        NAN
 9.1120E+01 1.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.3290E+01 1.1000E-01        NAN        0.0        NAN        NAN 1.1000E-01 1.5000E-02        NAN        NAN        NAN        NAN
 9.5230E+01 1.1000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0135E+02 1.1000E-01        NAN        0.0        NAN        NAN 9.6000E-02 2.0000E-02        NAN        NAN        NAN        NAN
 1.0242E+02 1.1000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0412E+02 1.1000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0498E+02 1.1000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1050E+02 1.2000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1243E+02 1.3000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1344E+02 1.4000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1842E+02 1.4000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2051E+02 1.4000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2465E+02 1.5000E-01        NAN        0.0        NAN        NAN 1.0700E-01 1.5000E-02        NAN        NAN        NAN        NAN
 1.2754E+02 1.5000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3116E+02 1.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3838E+02 1.7000E-01        NAN        0.0        NAN        NAN 1.2000E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.4280E+02 1.8000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4483E+02 2.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4942E+02 2.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5380E+02 2.1000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5683E+02 2.2000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6259E+02 2.3000E-01        NAN        0.0        NAN        NAN 1.1700E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.6660E+02 2.4000E-01        NAN        0.0        NAN        NAN 1.1500E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.6861E+02 2.4000E-01        NAN        0.0        NAN        NAN 1.1000E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.7009E+02 2.5000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7278E+02 2.5000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7529E+02 2.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7653E+02 2.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7905E+02 2.7000E-01        NAN        0.0        NAN        NAN 1.1000E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.8369E+02 2.8000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.8931E+02 2.9000E-01        NAN        0.0        NAN        NAN 1.0700E-01 1.5000E-02        NAN        NAN        NAN        NAN
 1.9100E+02 2.9000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9294E+02 3.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9444E+02 3.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9728E+02 3.1000E-01        NAN        0.0        NAN        NAN 1.0500E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.0281E+02 2.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0601E+02 2.7000E-01        NAN        0.0        NAN        NAN 1.2000E-01 2.0000E-02        NAN        NAN        NAN        NAN
 2.0850E+02 2.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.1048E+02 2.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.1197E+02 2.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.1415E+02 2.7000E-01        NAN        0.0        NAN        NAN 1.0500E-01 2.0000E-02        NAN        NAN        NAN        NAN
 2.2443E+02 3.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2778E+02 1.5000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3546E+02 1.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3898E+02 1.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4077E+02 1.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4242E+02 1.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4525E+02 1.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5177E+02 1.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5681E+02 2.3000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5874E+02 1.8000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6113E+02 1.8000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6373E+02 1.8000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6562E+02 1.9000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
