# Header: 
#   Title                 : 66-DY-161 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 14514-003-2 
#   First Author          : S.G.Shin 
#   Institute             : (3KORPUE): Pohang University of Science and Technology, Pohang 
#   Reference             : (J,EPJ/A,53,203,2017) 
#   Year                  : 2017 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 66 
#   A                     : 161 
#   Isomer                :  
#   Nuclide               : 66-DY-161 
# Reaction: 
#   EXFOR Reaction        : (66-DY-161(N,G),,WID) 
#   Incident Energy Type   : 1.0300e+01 eV - 9.9570e+02 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/145/14514.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14514
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.0300E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.0680E-01          NAN   2.0000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.0900E+01   4.0000E-03        3.0        NAN          NAN          NAN   1.0680E-01          NAN   5.0000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.4300E+01   2.0000E-03        2.0        NAN          NAN          NAN   1.2400E-01          NAN   7.9000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.6700E+01   1.0000E-03        3.0        NAN          NAN          NAN   1.1600E-01          NAN   7.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.8500E+01   2.0000E-03        2.0        NAN          NAN          NAN   1.1400E-01          NAN   1.0000E-02   1.0000E-04          NAN          NAN          NAN          NAN
   2.0200E+01   3.0000E-02        2.0        NAN          NAN          NAN   1.0680E-01          NAN   3.0000E-04   0.0000E+00          NAN          NAN          NAN          NAN
   2.5200E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.0200E-01          NAN   1.5000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   2.9100E+01   4.0000E-03        2.0        NAN          NAN          NAN   1.2600E-01          NAN   3.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   2.9900E+01   1.0000E-02        3.0        NAN          NAN          NAN   1.1600E-01          NAN   9.0000E-04   0.0000E+00          NAN          NAN          NAN          NAN
   3.5700E+01   1.0000E-02        3.0        NAN          NAN          NAN   1.0680E-01          NAN   2.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   3.7700E+01   2.0000E-03        3.0        NAN          NAN          NAN   1.1800E-01          NAN   1.1600E-02   2.0000E-04          NAN          NAN          NAN          NAN
   3.8500E+01   2.0000E-03        3.0        NAN          NAN          NAN   1.1000E-01          NAN   1.7100E-02   2.0000E-04          NAN          NAN          NAN          NAN
   4.3300E+01   2.0000E-03        3.0        NAN          NAN          NAN   1.1700E-01          NAN   1.3500E-02   2.0000E-04          NAN          NAN          NAN          NAN
   4.5200E+01   3.0000E-03        2.0        NAN          NAN          NAN   1.0800E-01          NAN   2.0700E-02   3.0000E-04          NAN          NAN          NAN          NAN
   5.0900E+01   1.0000E-02        3.0        NAN          NAN          NAN   9.3000E-02          NAN   4.1000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   5.1700E+01   3.0000E-03        2.0        NAN          NAN          NAN   1.2030E-01   6.5000E-03   4.0000E-04   2.5200E-02          NAN          NAN          NAN          NAN
   5.2200E+01   2.0000E-02        3.0        NAN          NAN          NAN   1.0680E-01          NAN   1.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   5.5200E+01   5.0000E-03        2.0        NAN          NAN          NAN   1.1100E-01          NAN   1.0100E-02   2.0000E-04          NAN          NAN          NAN          NAN
   5.9600E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.0680E-01          NAN   6.2000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   6.1400E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.4100E-01          NAN   9.7000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   6.3700E+01   1.0000E-02        3.0        NAN          NAN          NAN   1.0500E-01          NAN   4.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   6.7600E+01   1.0000E-01        2.0        NAN          NAN          NAN   1.0680E-01          NAN   1.0000E-04   0.0000E+00          NAN          NAN          NAN          NAN
   7.1500E+01   2.0000E-02        2.0        NAN          NAN          NAN   1.1210E-01          NAN   2.4000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   7.3200E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.0680E-01          NAN   5.4000E-03   2.0000E-04          NAN          NAN          NAN          NAN
