# Header: 
#   Title                 : 65-TB-159 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : M0859-003-2 
#   First Author          : A.Nord 
#   Institute             : (2GERIFS): Institute fuer Strahlenphysik, Stuttgart 
#   Reference             : (J,PR/C,54,2287,1996) 
#   Year                  : 1996 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 65 
#   A                     : 159 
#   Isomer                :  
#   Nuclide               : 65-TB-159 
# Reaction: 
#   EXFOR Reaction        : (65-TB-159(G,EL),,ARE) 
#   Incident Energy       : 1.2540e+06 eV - 3.3680e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M08/M0859.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0859
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   2.9930E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+00   8.0000E-01          NAN          NAN          NAN          NAN
   3.0180E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+00   5.0000E-01          NAN          NAN          NAN          NAN
   3.0620E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E+00   1.2000E+00          NAN          NAN          NAN          NAN
   3.0790E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+00   5.0000E-01          NAN          NAN          NAN          NAN
   3.1020E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+00   1.3000E+00          NAN          NAN          NAN          NAN
   3.1170E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+00   1.8000E+00          NAN          NAN          NAN          NAN
   3.1290E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+00   1.0000E-01          NAN          NAN          NAN          NAN
   3.1590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   3.1800E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   3.1980E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+00   8.0000E-01          NAN          NAN          NAN          NAN
   3.2270E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+00   1.0000E-01          NAN          NAN          NAN          NAN
   3.3680E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+00   7.0000E-01          NAN          NAN          NAN          NAN
