# Header: 
#   Title                 : 8-O-16 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : L.C.Mcdermott 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR,118,175,196004) 
#   Year                  : 1960 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 8 
#   A                     : 16 
#   Nuclide               : 8-O-16 
# Reaction: 
#   entry-subent-pointer  :{0: 'T0244-003-4', 1: 'T0244-003-4', 2: 'T0244-003-4', 3: 'T0244-003-4', 4: 'T0244-003-4', 5: 'T0244-003-4', 6: 'T0244-003-4', 7: 'T0244-003-4'} 
#   EXFOR reaction        :{0: '(8-O-16(A,EL),,WID)', 1: '(8-O-16(A,EL),,WID)', 2: '(8-O-16(A,EL),,WID)', 3: '(8-O-16(A,EL),,WID)', 4: '(8-O-16(A,EL),,WID)', 5: '(8-O-16(A,EL),,WID)', 6: '(8-O-16(A,EL),,WID)', 7: '(8-O-16(A,EL),,WID)'} 
#   incident energy       : 4.9000e+06 eV - 6.0300e+06 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/T02/T0244.x4 
#   nds                   : https://nds.iaea.org/EXFOR/T0244
#
#        E_in(eV)          dE_in(eV)    data(A,TOT)(eV)       ddata(A,TOT)       data(A,G)         ddata(A,G)        data(A,EL)       ddata(A,EL)        data(A,F)        ddata(A,F)         data(A,A)        ddata(A,A)            spin_j        momentum_l
        4.9000E+06               NAN               NAN               NAN               NAN               NAN        1.0000E+06               NAN               NAN               NAN               NAN               NAN               0.0               NAN
        5.0020E+06               NAN               NAN               NAN               NAN               NAN        3.0000E+03               NAN               NAN               NAN               NAN               NAN               1.0               NAN
        5.1000E+06               NAN               NAN               NAN               NAN               NAN        1.0000E+06               NAN               NAN               NAN               NAN               NAN               2.0               NAN
        5.1100E+06               NAN               NAN               NAN               NAN               NAN        1.0000E+03               NAN               NAN               NAN               NAN               NAN               5.0               NAN
        5.1900E+06               NAN               NAN               NAN               NAN               NAN        2.3000E+04               NAN               NAN               NAN               NAN               NAN               1.0               NAN
        5.4320E+06               NAN               NAN               NAN               NAN               NAN        4.0000E+03               NAN               NAN               NAN               NAN               NAN               4.0               NAN
        5.5320E+06               NAN               NAN               NAN               NAN               NAN        2.0000E+03               NAN               NAN               NAN               NAN               NAN               3.0               NAN
        6.0300E+06               NAN               NAN               NAN               NAN               NAN        3.0000E+04               NAN               NAN               NAN               NAN               NAN               2.0               NAN
