# Header: 
#   Title                 : 64-GD-157 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : G.Leinweber 
#   Institute             : (1USAKAP): Knolls Atomic Power Laboratory, Schenectady, NY 
#   Reference             : (J,NSE,154,261,2006) 
#   Year                  : 2006 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 64 
#   A                     : 157 
#   Nuclide               : 64-GD-157 
# Reaction: 
#   entry-subent-pointer  :['14110-002-2' '14110-002-3'] 
#   EXFOR reaction        :['(64-GD-157(N,EL),,WID)' '(64-GD-157(N,G),,WID)'] 
#   incident energy       : 3.2000e-02 eV - 2.9416e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/141/14110.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14110
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.2000E-02   3.0000E-03        NAN        NAN          NAN          NAN   1.0700E-01   3.0000E-03   4.2800E-04   4.0000E-06          NAN          NAN          NAN          NAN
   2.8287E+00   3.0000E-04        NAN        NAN          NAN          NAN   1.0970E-01   9.0000E-04   3.7700E-04   4.0000E-06          NAN          NAN          NAN          NAN
   1.6201E+01   5.0000E-03        NAN        NAN          NAN          NAN   1.3000E-01   3.0000E-02   4.4000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   1.6780E+01   1.0000E-02        NAN        NAN          NAN          NAN   1.1200E-01   7.0000E-03   1.3900E-02   5.0000E-04          NAN          NAN          NAN          NAN
   2.0510E+01   2.0000E-02        NAN        NAN          NAN          NAN   1.0600E-01   8.0000E-03   1.3400E-02   4.0000E-04          NAN          NAN          NAN          NAN
   2.1590E+01   2.0000E-02        NAN        NAN          NAN          NAN   8.0000E-02   4.0000E-02   3.4000E-04   8.0000E-05          NAN          NAN          NAN          NAN
   2.3280E+01   3.0000E-02        NAN        NAN          NAN          NAN   1.4000E-01   3.0000E-02   1.3000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.5350E+01   1.0000E-02        NAN        NAN          NAN          NAN   1.3000E-01   3.0000E-02   1.9900E-03   6.0000E-05          NAN          NAN          NAN          NAN
   4.0080E+01   1.0000E-02        NAN        NAN          NAN          NAN   1.2000E-01   4.0000E-02   1.6000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   4.4110E+01   4.0000E-02        NAN        NAN          NAN          NAN   1.2000E-01   7.0000E-02   9.0000E-03   5.0000E-03          NAN          NAN          NAN          NAN
