# Header: 
#   Title                 : 22-TI-48 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : N.H.Prochnow 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (J,NP/A,194,(2),353,1972) 
#   Year                  : 1972 
#   Facility              : (VDGT): Tandem van de Graaff 
# Target: 
#   Z                     : 22 
#   A                     : 48 
#   Nuclide               : 22-TI-48 
# Reaction: 
#   entry-subent-pointer  :['C2097-009-4'] 
#   EXFOR reaction        :['(22-TI-48(P,EL),,WID)'] 
#   incident energy       : 1.9019e+06 eV - 3.1020e+06 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C20/C2097.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C2097
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.2239E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.9000E+02   4.0000E+01          NAN          NAN          NAN          NAN
   2.2296E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2308E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2323E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.2543E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2577E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2638E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   9.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.2651E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.2661E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.2730E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2806E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2885E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2912E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2968E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2981E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3073E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3136E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3182E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.3190E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.3204E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3228E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3340E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3401E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3464E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3493E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.3550E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.6000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.3637E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3644E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   5.0000E+00          NAN          NAN          NAN          NAN
   2.3649E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.3000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.3709E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.4000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.3731E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.3751E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   9.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.3780E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.3890E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3969E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3977E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4002E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4008E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4028E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4034E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.4203E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.4248E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.4254E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.6500E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.4263E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.4302E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4376E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4464E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.4477E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4487E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   5.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4567E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.2500E+02   5.0000E+01          NAN          NAN          NAN          NAN
   2.4576E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4624E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4631E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4660E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.2500E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.4694E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4776E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4820E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   5.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4850E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4903E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.4949E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.4958E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.3000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.4988E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5004E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5035E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   8.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5176E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5207E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5221E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5344E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5371E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5380E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.5419E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5468E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.5496E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.3500E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.5547E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.5575E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5657E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5713E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.5734E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.6500E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.5763E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.7500E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.5773E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.5870E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.5872E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.5943E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5962E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.5985E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.5000E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.6008E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.8500E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.6081E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6107E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   7.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.6180E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+02   6.0000E+01          NAN          NAN          NAN          NAN
   2.6187E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6279E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6313E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6358E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   1.0000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.6371E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6437E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6480E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.1000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.6499E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6525E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.6545E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.6560E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6615E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   5.2500E+02   7.5000E+01          NAN          NAN          NAN          NAN
   2.6641E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6756E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.6000E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.6764E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6824E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   6.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.6843E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.9000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.6857E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.6885E+06   3.0000E+03        1.5        0.0          NAN          NAN          NAN          NAN   5.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6915E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.9000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.6964E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6983E+06   3.0000E+03        1.5        0.0          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.6996E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.2000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.7007E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.7035E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7051E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   3.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7056E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   1.5000E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.7102E+06   3.0000E+03        0.5        2.0          NAN          NAN          NAN          NAN   8.7500E+02   7.5000E+01          NAN          NAN          NAN          NAN
   2.7131E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.9000E+03   2.0000E+02          NAN          NAN          NAN          NAN
   2.7153E+06   3.0000E+03        1.5        1.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7179E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7184E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.4500E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.7198E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.7226E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   2.7235E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   6.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.7276E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   8.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.7295E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   2.7500E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.7383E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7398E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.5000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.7461E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7462E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   1.5000E+02   4.0000E+01          NAN          NAN          NAN          NAN
   2.7490E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.7503E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   6.2500E+02   1.0000E+02          NAN          NAN          NAN          NAN
   2.7513E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.7519E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.7563E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7596E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7669E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.7674E+06   3.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN   8.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.7699E+06   3.0000E+03        0.5        1.0          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7716E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   3.5000E+02   6.0000E+01          NAN          NAN          NAN          NAN
   2.7736E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7784E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   1.7500E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.7821E+06   3.0000E+03        0.5        NAN          NAN          NAN          NAN          NAN   9.5000E+02   1.5000E+02          NAN          NAN          NAN          NAN
   2.7834E+06   3.0000E+03        2.5        0.0          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   2.7866E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7878E+06   3.0000E+03        1.5        NAN          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.7964E+06   3.0000E+03        1.5        0.0          NAN          NAN          NAN          NAN   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
