# Header: 
#   Title                 : 40-ZR-90 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : R.Schwengner 
#   Institute             : (2GERZFK): Helmholtz-Zentrum Dresden-Rossendorf, Dresden 
#   Reference             : (J,PR/C,78,064314,2008) 
#   Year                  : 2008 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 40 
#   A                     : 90 
#   Nuclide               : 40-ZR-90 
# Reaction: 
#   entry-subent-pointer  :['L0142-002-4'] 
#   EXFOR reaction        :['(40-ZR-90(G,EL),,ARE)'] 
#   incident energy       : 2.1862e+06 eV - 1.2880e+07 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0142.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0142
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   7.7029E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5800E+02   2.8000E+01          NAN          NAN          NAN          NAN
   7.7231E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   7.7597E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.8000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.7790E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.8079E+06   3.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.2500E+02   2.3000E+01          NAN          NAN          NAN          NAN
   7.8578E+06   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.4000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.9356E+06   3.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.0900E+02   3.6000E+01          NAN          NAN          NAN          NAN
   7.9766E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.2500E+02   2.3000E+01          NAN          NAN          NAN          NAN
   8.0069E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.6000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   8.0674E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.5000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   8.1100E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2400E+02   2.4000E+01          NAN          NAN          NAN          NAN
   8.1319E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5400E+02   2.8000E+01          NAN          NAN          NAN          NAN
   8.1440E+06   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   8.1667E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.8000E+01   1.9000E+01          NAN          NAN          NAN          NAN
   8.2212E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.7000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   8.2356E+06   3.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.5400E+02   4.4000E+01          NAN          NAN          NAN          NAN
   8.2507E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.5000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   8.2953E+06   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   8.3130E+06   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   8.3341E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   8.3575E+06   1.8000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.6000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.3821E+06   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   2.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.4037E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.3000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.4135E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.1200E+02   3.8000E+01          NAN          NAN          NAN          NAN
   8.4406E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.2400E+02   4.0000E+01          NAN          NAN          NAN          NAN
   8.4677E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   8.5012E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4600E+02   6.3000E+01          NAN          NAN          NAN          NAN
   8.5180E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   8.5440E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   8.5535E+06   1.2000E+03        1.0        NAN          NAN          NAN          NAN          NAN   7.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   8.5883E+06   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.3000E+01   2.1000E+01          NAN          NAN          NAN          NAN
   8.5982E+06   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   4.2000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   8.6256E+06   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   3.7000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   8.6641E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.9000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   8.7166E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7600E+02   3.3000E+01          NAN          NAN          NAN          NAN
   8.7510E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   6.2000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   8.7604E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.6200E+02   3.1000E+01          NAN          NAN          NAN          NAN
   8.8120E+06   1.3000E+03        1.0        NAN          NAN          NAN          NAN          NAN   3.7000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   8.8332E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.3000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   8.8749E+06   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.1000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   8.9030E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.9274E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2700E+02   1.3000E+01          NAN          NAN          NAN          NAN
   8.9784E+06   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.8000E+01   3.1000E+01          NAN          NAN          NAN          NAN
   8.9850E+06   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   9.0047E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.4000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   9.0140E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   9.0340E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.0436E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   9.0535E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.0851E+06   3.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.2900E+02   1.5000E+01          NAN          NAN          NAN          NAN
   9.1111E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.4100E+02   2.0000E+01          NAN          NAN          NAN          NAN
   9.1236E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2600E+02   1.7000E+01          NAN          NAN          NAN          NAN
   9.1375E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8500E+02   2.2000E+01          NAN          NAN          NAN          NAN
   9.1485E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0300E+02   6.6000E+01          NAN          NAN          NAN          NAN
   9.1649E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0700E+02   1.4000E+01          NAN          NAN          NAN          NAN
   9.1775E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6200E+02   1.8000E+01          NAN          NAN          NAN          NAN
   9.1870E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   9.1965E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.5200E+02   2.5000E+01          NAN          NAN          NAN          NAN
   9.2605E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.4900E+02   1.9000E+01          NAN          NAN          NAN          NAN
   9.2928E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.1600E+02   2.4000E+01          NAN          NAN          NAN          NAN
   9.3094E+06   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.3700E+02   1.8000E+01          NAN          NAN          NAN          NAN
   9.3334E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4100E+02   1.9000E+01          NAN          NAN          NAN          NAN
   9.3732E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1100E+02   2.1000E+01          NAN          NAN          NAN          NAN
   9.3924E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.0200E+02   1.9000E+01          NAN          NAN          NAN          NAN
   9.4094E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   9.4243E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   9.4447E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.2100E+02   2.8000E+01          NAN          NAN          NAN          NAN
   9.4651E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.6900E+02   2.5000E+01          NAN          NAN          NAN          NAN
   9.4868E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.2600E+02   3.2000E+01          NAN          NAN          NAN          NAN
   9.5105E+06   1.3000E+03        1.0        NAN          NAN          NAN          NAN          NAN   4.5000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   9.5241E+06   1.3000E+03        1.0        NAN          NAN          NAN          NAN          NAN   4.4000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   9.5392E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.5400E+02   2.2000E+01          NAN          NAN          NAN          NAN
   9.5514E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.6000E+02   2.3000E+01          NAN          NAN          NAN          NAN
   9.5630E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.8000E+02   2.8000E+01          NAN          NAN          NAN          NAN
   9.6092E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.2000E+01   2.2000E+01          NAN          NAN          NAN          NAN
   9.6251E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   9.6404E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.6000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   9.6660E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.9000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.6783E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   9.6869E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   7.2000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   9.7332E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.7417E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.7540E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.0000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.7846E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1100E+02   1.5000E+01          NAN          NAN          NAN          NAN
   9.8054E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.8434E+06   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.4000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   9.8555E+06   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.8000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   9.8724E+06   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.2600E+02   2.4000E+01          NAN          NAN          NAN          NAN
   9.8907E+06   1.3000E+03        1.0        NAN          NAN          NAN          NAN          NAN   8.1000E+01   3.4000E+01          NAN          NAN          NAN          NAN
   9.9019E+06   1.3000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+01   2.8000E+01          NAN          NAN          NAN          NAN
   9.9321E+06   1.2000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.2300E+02   3.9000E+01          NAN          NAN          NAN          NAN
   9.9628E+06   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.7200E+02   3.7000E+01          NAN          NAN          NAN          NAN
   9.9841E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   3.4000E+01          NAN          NAN          NAN          NAN
   1.0004E+07   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.0020E+07   1.1000E+03        1.0        NAN          NAN          NAN          NAN          NAN   9.4000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.0031E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.0043E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1600E+02   3.6000E+01          NAN          NAN          NAN          NAN
   1.0084E+07   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.3000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   1.0094E+07   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.3000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   1.0105E+07   1.2000E+03        1.0        NAN          NAN          NAN          NAN          NAN   4.9000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   1.0124E+07   1.8000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.3700E+02   1.0000E+02          NAN          NAN          NAN          NAN
   1.0147E+07   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.6000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   1.0163E+07   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   6.0000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.0193E+07   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.6800E+02   2.5000E+01          NAN          NAN          NAN          NAN
   1.0217E+07   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   7.6000E+01   1.8000E+01          NAN          NAN          NAN          NAN
   1.0233E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01   3.8000E+01          NAN          NAN          NAN          NAN
   1.0241E+07   2.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   7.9000E+01   3.4000E+01          NAN          NAN          NAN          NAN
   1.0261E+07   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0270E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0286E+07   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.2000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0298E+07   1.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.2000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0307E+07   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.6000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0315E+07   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.0300E+02   1.4000E+01          NAN          NAN          NAN          NAN
   1.0335E+07   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.1000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.0361E+07   2.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   5.4000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   1.0377E+07   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   2.4000E+02   2.8000E+01          NAN          NAN          NAN          NAN
   1.0402E+07   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.5000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   1.0494E+07   1.1000E+03        1.0        NAN          NAN          NAN          NAN          NAN   4.3000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.0508E+07   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.9000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.0525E+07   4.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.4300E+02   1.8000E+01          NAN          NAN          NAN          NAN
   1.0595E+07   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   1.0619E+07   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   6.7000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   1.0638E+07   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   5.9000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   1.0682E+07   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.2000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.0713E+07   1.2000E+03        1.0        NAN          NAN          NAN          NAN          NAN   3.7000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   1.0728E+07   1.1000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.0200E+02   3.2000E+01          NAN          NAN          NAN          NAN
   1.0827E+07   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.0500E+02   1.6000E+01          NAN          NAN          NAN          NAN
   1.0914E+07   2.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.1300E+02   2.1000E+01          NAN          NAN          NAN          NAN
   1.0957E+07   2.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.1800E+02   1.9000E+01          NAN          NAN          NAN          NAN
   1.0987E+07   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.6100E+02   2.3000E+01          NAN          NAN          NAN          NAN
   1.1044E+07   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.9000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   1.1094E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.1108E+07   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.1120E+07   9.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   1.1129E+07   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E+01   1.8000E+01          NAN          NAN          NAN          NAN
   1.1140E+07   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.1232E+07   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   8.8000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   1.1243E+07   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   1.1338E+07   6.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   9.1000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   1.1418E+07   7.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.0800E+02   2.5000E+01          NAN          NAN          NAN          NAN
   1.1452E+07   1.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   1.3200E+02   2.8000E+01          NAN          NAN          NAN          NAN
   1.1480E+07   8.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   1.9100E+02   3.3000E+01          NAN          NAN          NAN          NAN
   1.1501E+07   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01   3.7000E+01          NAN          NAN          NAN          NAN
   1.1510E+07   7.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   1.1531E+07   2.0000E+03        1.0        NAN          NAN          NAN          NAN          NAN   7.4000E+01   3.0000E+01          NAN          NAN          NAN          NAN
