# Header: 
#   Title                 : 24-CR-50 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : E0900-010-1 
#   First Author          : E.Arai 
#   Institute             : (2JPNTIT): Tokyo Institute of Technology, Tokyo 
#   Reference             : (J,JPJ,52,(3),802,198303) 
#   Year                  : 1983 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 24 
#   A                     : 50 
#   Isomer                :  
#   Nuclide               : 24-CR-50 
# Reaction: 
#   EXFOR Reaction        : (24-CR-50(P,TOT),,WID) 
#   Incident Energy Type   : 3.2671e+06 eV - 3.8870e+06 eV 
#   Resonance Energy      : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E09/E0900.x4 
#   nds                   : https://nds.iaea.org/EXFOR/E0900
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   3.2671E+06          NAN        1.5        1.0   1.7500E+02   1.7500E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.3436E+06          NAN        1.5        1.0   4.0000E+02   4.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.4146E+06          NAN        1.5        1.0   4.1000E+02   4.1000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.4721E+06          NAN        1.5        1.0   1.0000E+02   1.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5386E+06          NAN        1.5        1.0   3.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5403E+06          NAN        1.5        1.0   2.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5511E+06          NAN        1.5        1.0   2.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5542E+06          NAN        1.5        1.0   4.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.6419E+06          NAN        1.5        1.0   1.0000E+02   1.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.6475E+06          NAN        1.5        1.0   1.0000E+02   1.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7364E+06          NAN        1.5        1.0   8.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7568E+06          NAN        1.5        1.0   4.0000E+02   4.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7742E+06          NAN        1.5        1.0   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7784E+06          NAN        1.5        1.0   7.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.8031E+06          NAN        1.5        1.0   1.0000E+02   1.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.8279E+06          NAN        1.5        1.0   2.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.8399E+06          NAN        1.5        1.0   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.8870E+06          NAN        1.5        1.0   5.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
