# Header: 
#   Title                 : 50-SN-124 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : M0791-003-2 
#   First Author          : K.Govaert 
#   Institute             : (2BLGGHT): Universiteit Gent, Gent 
#   Reference             : (J,PR/C,57,2229,1998) 
#   Year                  : 1998 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 50 
#   A                     : 124 
#   Isomer                :  
#   Nuclide               : 50-SN-124 
# Reaction: 
#   EXFOR Reaction        : (50-SN-124(G,EL),,ARE) 
#   Incident Energy Type   : 4.2191e+06 eV - 8.4332e+06 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M07/M0791.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0791
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   7.2586E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01          NAN          NAN          NAN          NAN          NAN
   7.2955E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5600E+02          NAN          NAN          NAN          NAN          NAN
   7.3085E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01          NAN          NAN          NAN          NAN          NAN
   7.3262E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01          NAN          NAN          NAN          NAN          NAN
   7.3375E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2800E+02          NAN          NAN          NAN          NAN          NAN
   7.3444E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+01          NAN          NAN          NAN          NAN          NAN
   7.3945E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0300E+02          NAN          NAN          NAN          NAN          NAN
   7.4876E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+02          NAN          NAN          NAN          NAN          NAN
   7.5365E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3300E+02          NAN          NAN          NAN          NAN          NAN
   7.5509E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1100E+02          NAN          NAN          NAN          NAN          NAN
   7.5669E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01          NAN          NAN          NAN          NAN          NAN
   7.5759E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.6000E+01          NAN          NAN          NAN          NAN          NAN
   7.5964E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4300E+02          NAN          NAN          NAN          NAN          NAN
   7.6037E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5300E+02          NAN          NAN          NAN          NAN          NAN
   7.6426E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E+01          NAN          NAN          NAN          NAN          NAN
   7.6660E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01          NAN          NAN          NAN          NAN          NAN
   7.6788E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E+01          NAN          NAN          NAN          NAN          NAN
   7.6839E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.7000E+01          NAN          NAN          NAN          NAN          NAN
   7.6912E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.3000E+01          NAN          NAN          NAN          NAN          NAN
   7.7026E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01          NAN          NAN          NAN          NAN          NAN
   7.7474E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1500E+02          NAN          NAN          NAN          NAN          NAN
   7.7591E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4200E+02          NAN          NAN          NAN          NAN          NAN
   7.7706E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   7.7781E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E+01          NAN          NAN          NAN          NAN          NAN
   7.7883E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1100E+02          NAN          NAN          NAN          NAN          NAN
   7.8153E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4900E+02          NAN          NAN          NAN          NAN          NAN
   7.8634E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.4000E+01          NAN          NAN          NAN          NAN          NAN
   7.8721E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0800E+02          NAN          NAN          NAN          NAN          NAN
   7.8802E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1900E+02          NAN          NAN          NAN          NAN          NAN
   7.9051E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E+01          NAN          NAN          NAN          NAN          NAN
   7.9131E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E+01          NAN          NAN          NAN          NAN          NAN
   7.9390E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01          NAN          NAN          NAN          NAN          NAN
   7.9571E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5600E+02          NAN          NAN          NAN          NAN          NAN
   7.9989E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.1000E+01          NAN          NAN          NAN          NAN          NAN
   8.1118E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01          NAN          NAN          NAN          NAN          NAN
   8.1188E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4500E+02          NAN          NAN          NAN          NAN          NAN
   8.1317E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2500E+02          NAN          NAN          NAN          NAN          NAN
   8.1622E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E+01          NAN          NAN          NAN          NAN          NAN
   8.2143E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   8.2289E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0800E+02          NAN          NAN          NAN          NAN          NAN
   8.2569E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E+01          NAN          NAN          NAN          NAN          NAN
   8.2698E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E+01          NAN          NAN          NAN          NAN          NAN
   8.3501E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01          NAN          NAN          NAN          NAN          NAN
   8.3762E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.6000E+01          NAN          NAN          NAN          NAN          NAN
   8.4228E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   8.4332E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01          NAN          NAN          NAN          NAN          NAN
