# Header: 
#   Title                 : 34-SE-80 Resonance Parameter: WID,,RM 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 32235-003-3 
#   First Author          : G.M.Novoselov 
#   Institute             : (4UKRIJD): Institute Yadernyh Doslidzhen, N.A.N.Ukraini, Kyiv 
#   Reference             : (J,YK,,(1-2),3,1995) 
#   Year                  : 1995 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 34 
#   A                     : 80 
#   Isomer                :  
#   Nuclide               : 34-SE-80 
# Reaction: 
#   EXFOR Reaction        : (34-SE-80(N,G),,WID,,RM) 
#   Incident Energy       : -3.3030e+04 eV - 3.9900e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/322/32235.x4 
#   nds                   : https://nds.iaea.org/EXFOR/32235
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -3.3030E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -2.9530E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -2.6030E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -2.2530E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -1.9030E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -1.5530E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -1.2030E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -8.5300E+03          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -5.0300E+03          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -1.6000E+03   4.5000E+02        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4700E+03          NAN        0.5        1.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9820E+03   3.0000E+00        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.3480E+03   1.2000E+01        0.5        0.0          NAN          NAN   2.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.6900E+03   1.0000E+02        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.2100E+03   2.5000E+01        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.2400E+03          NAN        1.5        1.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.5660E+03   1.6000E+02        0.5        0.0          NAN          NAN   2.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.1200E+03          NAN        1.5        1.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.1500E+03          NAN        0.5        1.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2632E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8300E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0300E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3122E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.9600E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.9900E+04          NAN        0.5        0.0          NAN          NAN   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
