# Header: 
#   Title                 : 28-NI-60 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-23 
# EXFOR Bibliographic Information: 
#   First Author          : A.Ernst 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : ((C,70HELSINKI,1,633,1970)=(R,KFK-1231,1970)) 
#   Year                  : 1970 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 28 
#   A                     : 60 
#   Nuclide               : 28-NI-60 
# Reaction: 
#   entry-subent-pointer  :{62: '20370-018-2', 63: '20370-018-2', 64: '20370-018-2', 65: '20370-018-2', 66: '20370-018-2', 67: '20370-018-2', 68: '20370-018-2', 69: '20370-018-2', 70: '20370-018-2', 71: '20370-018-2', 72: '20370-018-3', 73: '20370-018-3', 74: '20370-018-3', 75: '20370-018-3', 76: '20370-018-3', 77: '20370-018-3', 78: '20370-018-3', 79: '20370-018-3', 80: '20370-018-3', 81: '20370-018-3'} 
#   EXFOR reaction        :{62: '(28-NI-60(N,EL),,WID)', 63: '(28-NI-60(N,EL),,WID)', 64: '(28-NI-60(N,EL),,WID)', 65: '(28-NI-60(N,EL),,WID)', 66: '(28-NI-60(N,EL),,WID)', 67: '(28-NI-60(N,EL),,WID)', 68: '(28-NI-60(N,EL),,WID)', 69: '(28-NI-60(N,EL),,WID)', 70: '(28-NI-60(N,EL),,WID)', 71: '(28-NI-60(N,EL),,WID)', 72: '(28-NI-60(N,G),,WID)', 73: '(28-NI-60(N,G),,WID)', 74: '(28-NI-60(N,G),,WID)', 75: '(28-NI-60(N,G),,WID)', 76: '(28-NI-60(N,G),,WID)', 77: '(28-NI-60(N,G),,WID)', 78: '(28-NI-60(N,G),,WID)', 79: '(28-NI-60(N,G),,WID)', 80: '(28-NI-60(N,G),,WID)', 81: '(28-NI-60(N,G),,WID)'} 
#   incident energy       : 1.2500e+04 eV - 1.6170e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/203/20370.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20370
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        1.2500E+04        1.0000E+02               NAN               NAN        3.4000E+00        4.0000E-01        2.6000E+03        1.3000E+02               NAN               NAN               NAN               NAN               NAN               NAN
        2.8600E+04        1.0000E+02               NAN               NAN        1.2000E+00        3.0000E-01        9.0000E+02        2.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN
        4.2930E+04        1.1000E+02               NAN               NAN        1.0000E+00        2.0000E-01        1.2000E+02        3.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        4.7600E+04        1.2000E+02               NAN               NAN        1.0000E+00        4.0000E-01        1.0000E+01        5.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
        6.5420E+04        1.6000E+02               NAN               NAN        2.2000E+00        3.0000E-01        6.0000E+02        1.5000E+02               NAN               NAN               NAN               NAN               NAN               NAN
        8.6330E+04        2.2000E+02               NAN               NAN        1.4000E+00        3.0000E-01        3.0000E+02        4.5000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        9.7200E+04        3.0000E+02               NAN               NAN        1.0000E+00        2.0000E-01        1.0700E+03        2.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN
        1.0800E+05        2.5000E+02               NAN               NAN        1.1000E+00        3.0000E-01        7.0000E+02        1.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN
        1.5540E+05        4.0000E+02               NAN               NAN        8.0000E-01        3.0000E-01        4.4000E+02        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        1.6170E+05        4.0000E+02               NAN               NAN        1.8000E+00        5.0000E-01        1.4000E+03        2.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN
