# Header: 
#   Title                 : 28-NI-60 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-23 
# EXFOR Bibliographic Information: 
#   First Author          : J.B.Garg 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR/C,3,2447,197106) 
#   Year                  : 1971 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 28 
#   A                     : 60 
#   Nuclide               : 28-NI-60 
# Reaction: 
#   entry-subent-pointer  :{114: '10172-008-2', 115: '10172-008-2', 116: '10172-008-2', 117: '10172-008-2', 118: '10172-008-2', 119: '10172-008-2', 120: '10172-008-2', 121: '10172-008-2', 122: '10172-008-2', 123: '10172-008-2', 124: '10172-008-2', 125: '10172-008-2'} 
#   EXFOR reaction        :{114: '(28-NI-60(N,EL),,WID)', 115: '(28-NI-60(N,EL),,WID)', 116: '(28-NI-60(N,EL),,WID)', 117: '(28-NI-60(N,EL),,WID)', 118: '(28-NI-60(N,EL),,WID)', 119: '(28-NI-60(N,EL),,WID)', 120: '(28-NI-60(N,EL),,WID)', 121: '(28-NI-60(N,EL),,WID)', 122: '(28-NI-60(N,EL),,WID)', 123: '(28-NI-60(N,EL),,WID)', 124: '(28-NI-60(N,EL),,WID)', 125: '(28-NI-60(N,EL),,WID)'} 
#   incident energy       : 1.2400e+04 eV - 1.9600e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/101/10172.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10172
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        1.2400E+04        1.0000E+02               NAN               NAN               NAN               NAN        1.9100E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8650E+04        5.0000E+01               NAN               NAN               NAN               NAN        6.9000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.3100E+04        1.0000E+02               NAN               NAN               NAN               NAN        1.4000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.5300E+04        2.0000E+02               NAN               NAN               NAN               NAN        8.1000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.2800E+04        3.0000E+02               NAN               NAN               NAN               NAN        1.1000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.3800E+04        3.0000E+02               NAN               NAN               NAN               NAN        8.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.6700E+04        3.0000E+02               NAN               NAN               NAN               NAN        1.6000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        9.7700E+04        4.0000E+02               NAN               NAN               NAN               NAN        1.0700E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.0950E+05        5.0000E+02               NAN               NAN               NAN               NAN        1.7500E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6100E+05        1.0000E+03               NAN               NAN               NAN               NAN        5.3000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.8600E+05        1.0000E+03               NAN               NAN               NAN               NAN        5.7000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9600E+05        1.0000E+03               NAN               NAN               NAN               NAN        3.5000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
