# Header: 
#   Title                 : 66-DY-163 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : S.G.Shin 
#   Institute             : (3KORPUE): Pohang University of Science and Technology, Pohang 
#   Reference             : (J,EPJ/A,53,203,2017) 
#   Year                  : 2017 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 66 
#   A                     : 163 
#   Nuclide               : 66-DY-163 
# Reaction: 
#   entry-subent-pointer  :['14514-005-2' '14514-005-3'] 
#   EXFOR reaction        :['(66-DY-163(N,G),,WID)' '(66-DY-163(N,EL),,WID)'] 
#   incident energy       : 1.6200e+01 eV - 9.9730e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/145/14514.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14514
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.6200E+01   1.0000E-03        3.0        NAN          NAN          NAN   1.0500E-01          NAN   2.1800E-02   2.0000E-04          NAN          NAN          NAN          NAN
   1.9700E+01   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   8.0000E-04   0.0000E+00          NAN          NAN          NAN          NAN
   3.5800E+01   2.0000E-03        2.0        NAN          NAN          NAN   1.0860E-01          NAN   1.3500E-02   2.0000E-04          NAN          NAN          NAN          NAN
   5.0300E+01   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   3.3000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   5.5900E+01   2.0000E-03        3.0        NAN          NAN          NAN   1.3750E-01   4.9000E-03   2.6800E-02   4.0000E-04          NAN          NAN          NAN          NAN
   5.9100E+01   3.0000E-03        2.0        NAN          NAN          NAN   1.0620E-01   4.9000E-03   1.0500E-01   2.2000E-03          NAN          NAN          NAN          NAN
   6.6100E+01   5.0000E-03        3.0        NAN          NAN          NAN   1.0860E-01          NAN   8.5000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   7.2000E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.0860E-01          NAN   4.4000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   7.5400E+01   1.0000E-02        2.0        NAN          NAN          NAN   1.0860E-01          NAN   3.6000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   7.9000E+01   5.0000E-03        2.0        NAN          NAN          NAN   1.0860E-01          NAN   2.0800E-02   5.0000E-04          NAN          NAN          NAN          NAN
   8.6300E+01   3.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   1.3000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   9.4100E+01   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   1.9400E-02   4.0000E-04          NAN          NAN          NAN          NAN
   1.0590E+02   4.0000E-03        3.0        NAN          NAN          NAN   1.1960E-01   7.9000E-03   6.5800E-02   1.5000E-03          NAN          NAN          NAN          NAN
   1.0720E+02   1.0000E-02        2.0        NAN          NAN          NAN   1.1010E-01   8.4000E-03   3.9400E-02   9.0000E-04          NAN          NAN          NAN          NAN
   1.2040E+02   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   9.7000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   1.2660E+02   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   1.6800E-02   5.0000E-04          NAN          NAN          NAN          NAN
   1.2750E+02   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   1.3200E-02   4.0000E-04          NAN          NAN          NAN          NAN
   1.3540E+02   2.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   5.7000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   1.4350E+02   1.0000E-02        2.0        NAN          NAN          NAN   1.0860E-01          NAN   1.6800E-02   7.0000E-04          NAN          NAN          NAN          NAN
   1.4500E+02   1.0000E-02        2.0        NAN          NAN          NAN   1.0360E-01   9.1000E-03   5.4300E-02   5.5200E-02          NAN          NAN          NAN          NAN
   1.5510E+02   1.0000E-02        2.0        NAN          NAN          NAN   1.0010E-01   8.0000E-03   1.0590E-01   6.7000E-03          NAN          NAN          NAN          NAN
   1.6390E+02   1.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   1.1200E-02   5.0000E-04          NAN          NAN          NAN          NAN
   1.7720E+02   4.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   3.7000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   1.8520E+02   3.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   4.4000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   1.8900E+02   5.0000E-02        2.0        NAN          NAN          NAN   1.0860E-01          NAN   4.2000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.0300E+02   2.0000E-02        2.0        NAN          NAN          NAN   1.0600E-01   1.0200E-02   2.2200E-02   1.1000E-03          NAN          NAN          NAN          NAN
   2.0540E+02   1.0000E-02        3.0        NAN          NAN          NAN   1.0040E-01   9.1000E-03   5.4200E-02   2.2000E-03          NAN          NAN          NAN          NAN
   2.1380E+02   3.0000E-02        3.0        NAN          NAN          NAN   1.0860E-01          NAN   6.4000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   2.2390E+02   2.0000E-02        2.0        NAN          NAN          NAN   1.0150E-01   6.9000E-03   1.8970E-01   1.5100E-02          NAN          NAN          NAN          NAN
