# Header: 
#   Title                 : 58-CE-140 Resonance Parameter: WID/STR,,MSC 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : M0821-003-2 
#   First Author          : S.Volz 
#   Institute             : (2GERTHD): Technische Universitaet Darmstadt 
#   Reference             : (J,NP/A,779,1,2006) 
#   Year                  : 2006 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 58 
#   A                     : 140 
#   Isomer                :  
#   Nuclide               : 58-CE-140 
# Reaction: 
#   EXFOR Reaction        : (58-CE-140(G,EL),,WID/STR,,MSC) 
#   Incident Energy       : 3.6438e+06 eV - 7.6734e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M08/M0821.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0821
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   6.7819E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.3100E-01   1.1600E-01          NAN          NAN          NAN          NAN
   6.8418E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.7500E-01   1.5800E-01          NAN          NAN          NAN          NAN
   6.8624E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8630E+00   3.2100E-01          NAN          NAN          NAN          NAN
   6.9059E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0090E+00   2.2000E-01          NAN          NAN          NAN          NAN
   6.9326E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.7600E-01   1.8900E-01          NAN          NAN          NAN          NAN
   6.9604E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.6200E-01   1.9900E-01          NAN          NAN          NAN          NAN
   7.2060E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.4340E+00   2.4400E-01          NAN          NAN          NAN          NAN
   7.2148E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3220E+00   2.2700E-01          NAN          NAN          NAN          NAN
   7.3415E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.0700E-01   1.9700E-01          NAN          NAN          NAN          NAN
   7.6734E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.9900E-01   1.4000E-01          NAN          NAN          NAN          NAN
