# Header: 
#   Title                 : 92-U-235 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : V.V.Sokolovsky 
#   Institute             : (4RUSITE): Institute Teoret. + Experiment. Fiziki, Moskva 
#   Reference             : (J,AE,2,(2),129,195702) 
#   Year                  : 1957 
#   Facility              : None 
# Target: 
#   Z                     : 92 
#   A                     : 235 
#   Nuclide               : 92-U-235 
# Reaction: 
#   entry-subent-pointer  :{128: '40383-019-5', 129: '40383-019-5', 130: '40383-019-5', 131: '40383-019-5', 132: '40383-019-5', 133: '40383-019-5', 134: '40383-019-5', 135: '40383-019-5', 136: '40383-019-5', 137: '40383-019-5', 138: '40383-019-5', 139: '40383-019-5', 140: '40383-019-5', 141: '40383-019-5', 142: '40383-019-5', 143: '40383-019-6', 144: '40383-019-6', 145: '40383-019-6', 146: '40383-019-6', 147: '40383-019-6', 148: '40383-019-6', 149: '40383-019-6', 150: '40383-019-6', 151: '40383-019-6', 152: '40383-019-6', 153: '40383-019-6', 154: '40383-019-6', 155: '40383-019-6', 156: '40383-019-6', 157: '40383-019-6', 158: '40383-019-7', 159: '40383-019-7', 160: '40383-019-7', 161: '40383-019-7', 162: '40383-019-7', 163: '40383-019-7', 164: '40383-019-7', 165: '40383-019-7', 166: '40383-019-7', 167: '40383-019-7', 168: '40383-019-7', 169: '40383-019-7', 170: '40383-019-7', 171: '40383-019-7', 172: '40383-019-7'} 
#   EXFOR reaction        :{128: '(92-U-235(N,TOT),,WID)', 129: '(92-U-235(N,TOT),,WID)', 130: '(92-U-235(N,TOT),,WID)', 131: '(92-U-235(N,TOT),,WID)', 132: '(92-U-235(N,TOT),,WID)', 133: '(92-U-235(N,TOT),,WID)', 134: '(92-U-235(N,TOT),,WID)', 135: '(92-U-235(N,TOT),,WID)', 136: '(92-U-235(N,TOT),,WID)', 137: '(92-U-235(N,TOT),,WID)', 138: '(92-U-235(N,TOT),,WID)', 139: '(92-U-235(N,TOT),,WID)', 140: '(92-U-235(N,TOT),,WID)', 141: '(92-U-235(N,TOT),,WID)', 142: '(92-U-235(N,TOT),,WID)', 143: '(92-U-235(N,F),,WID)', 144: '(92-U-235(N,F),,WID)', 145: '(92-U-235(N,F),,WID)', 146: '(92-U-235(N,F),,WID)', 147: '(92-U-235(N,F),,WID)', 148: '(92-U-235(N,F),,WID)', 149: '(92-U-235(N,F),,WID)', 150: '(92-U-235(N,F),,WID)', 151: '(92-U-235(N,F),,WID)', 152: '(92-U-235(N,F),,WID)', 153: '(92-U-235(N,F),,WID)', 154: '(92-U-235(N,F),,WID)', 155: '(92-U-235(N,F),,WID)', 156: '(92-U-235(N,F),,WID)', 157: '(92-U-235(N,F),,WID)', 158: '(92-U-235(N,G),,WID)', 159: '(92-U-235(N,G),,WID)', 160: '(92-U-235(N,G),,WID)', 161: '(92-U-235(N,G),,WID)', 162: '(92-U-235(N,G),,WID)', 163: '(92-U-235(N,G),,WID)', 164: '(92-U-235(N,G),,WID)', 165: '(92-U-235(N,G),,WID)', 166: '(92-U-235(N,G),,WID)', 167: '(92-U-235(N,G),,WID)', 168: '(92-U-235(N,G),,WID)', 169: '(92-U-235(N,G),,WID)', 170: '(92-U-235(N,G),,WID)', 171: '(92-U-235(N,G),,WID)', 172: '(92-U-235(N,G),,WID)'} 
#   incident energy       : 2.9000e-01 eV - 1.9300e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/403/40383.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40383
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        2.9000E-01               NAN               NAN               NAN        3.5000E-02               NAN               NAN               NAN        1.0300E-01               NAN               NAN               NAN               NAN               NAN
        1.1400E+00               NAN               NAN               NAN        5.4000E-02               NAN               NAN               NAN        8.8000E-02               NAN               NAN               NAN               NAN               NAN
        2.0400E+00               NAN               NAN               NAN        3.3000E-02               NAN               NAN               NAN        1.0000E-02               NAN               NAN               NAN               NAN               NAN
        2.9000E+00               NAN               NAN               NAN        2.0000E-02               NAN               NAN               NAN        7.0000E-02               NAN               NAN               NAN               NAN               NAN
        3.1400E+00               NAN               NAN               NAN        5.7000E-02               NAN               NAN               NAN        9.3000E-02               NAN               NAN               NAN               NAN               NAN
        3.6100E+00               NAN        8.0000E-02               NAN        4.8000E-02               NAN               NAN               NAN        3.2000E-02               NAN               NAN               NAN               NAN               NAN
        4.8200E+00               NAN        4.5000E-02               NAN        3.8000E-02               NAN               NAN               NAN        6.7000E-03               NAN               NAN               NAN               NAN               NAN
        5.8000E+00               NAN        9.0000E-02               NAN        4.5000E-02               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN
        6.4400E+00               NAN        6.5000E-02               NAN        5.5000E-02               NAN               NAN               NAN        1.0000E-02               NAN               NAN               NAN               NAN               NAN
        7.1000E+00               NAN        5.5000E-02               NAN        4.0000E-02               NAN               NAN               NAN        1.5000E-02               NAN               NAN               NAN               NAN               NAN
        8.8000E+00               NAN        1.3000E-01               NAN        7.8000E-02               NAN               NAN               NAN        5.2000E-02               NAN               NAN               NAN               NAN               NAN
        9.3000E+00               NAN        9.0000E-02               NAN        4.3000E-02               NAN               NAN               NAN        4.7000E-02               NAN               NAN               NAN               NAN               NAN
        1.1700E+01               NAN        8.0000E-02               NAN        6.7000E-02               NAN               NAN               NAN        1.3000E-02               NAN               NAN               NAN               NAN               NAN
        1.5700E+01               NAN        9.0000E-02               NAN        6.8000E-02               NAN               NAN               NAN        2.2000E-02               NAN               NAN               NAN               NAN               NAN
        1.9300E+01               NAN        8.0000E-02               NAN        5.5000E-02               NAN               NAN               NAN        2.5000E-02               NAN               NAN               NAN               NAN               NAN
