# Header: 
#   Title                 : 47-AG-109 Resonance Parameter: WID/RED,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 21083-003-1 
#   First Author          : N.J.Pattenden 
#   Institute             : (2UK HAR): Atomic Energy Research Establishment (AERE), Harwell 
#   Reference             : (C,65ANTWERP,,532(92),1965) 
#   Year                  : 1965 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 47 
#   A                     : 109 
#   Isomer                :  
#   Nuclide               : 47-AG-109 
# Reaction: 
#   EXFOR Reaction        : (47-AG-109(N,EL),,WID/RED,,2G) 
#   Incident Energy       : 6.2200e+01 eV - 6.3000e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/210/21083.x4 
#   nds                   : https://nds.iaea.org/EXFOR/21083
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   6.2200E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E-05          NAN          NAN          NAN          NAN          NAN
   7.0700E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.9100E-03          NAN          NAN          NAN          NAN          NAN
   8.0600E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.8000E-05          NAN          NAN          NAN          NAN          NAN
   8.7300E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   8.5000E-04          NAN          NAN          NAN          NAN          NAN
   1.0600E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.7000E-05          NAN          NAN          NAN          NAN          NAN
   1.1340E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.5000E-05          NAN          NAN          NAN          NAN          NAN
   1.3360E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   9.6000E-03          NAN          NAN          NAN          NAN          NAN
   1.3950E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.3000E-04          NAN          NAN          NAN          NAN          NAN
   1.6930E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   4.0000E-05          NAN          NAN          NAN          NAN          NAN
   1.7320E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   4.0400E-03          NAN          NAN          NAN          NAN          NAN
   1.8490E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   6.2000E-05          NAN          NAN          NAN          NAN          NAN
   1.9100E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   4.7000E-05          NAN          NAN          NAN          NAN          NAN
   2.0980E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.6400E-03          NAN          NAN          NAN          NAN          NAN
   2.5220E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   9.9000E-04          NAN          NAN          NAN          NAN          NAN
   2.6000E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.8000E-04          NAN          NAN          NAN          NAN          NAN
   2.7420E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   9.0000E-05          NAN          NAN          NAN          NAN          NAN
   2.9210E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.0700E-03          NAN          NAN          NAN          NAN          NAN
   3.1800E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.3000E-02          NAN          NAN          NAN          NAN          NAN
   3.2900E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E-04          NAN          NAN          NAN          NAN          NAN
   3.8900E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.5100E-03          NAN          NAN          NAN          NAN          NAN
   4.0100E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.6000E-03          NAN          NAN          NAN          NAN          NAN
   4.0700E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.7000E-03          NAN          NAN          NAN          NAN          NAN
   4.3100E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   6.8000E-04          NAN          NAN          NAN          NAN          NAN
   4.7400E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.6000E-03          NAN          NAN          NAN          NAN          NAN
   4.9200E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.1000E-03          NAN          NAN          NAN          NAN          NAN
   5.0600E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   7.8000E-03          NAN          NAN          NAN          NAN          NAN
   5.1800E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   8.5000E-04          NAN          NAN          NAN          NAN          NAN
   5.6800E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.0800E-02          NAN          NAN          NAN          NAN          NAN
   6.1400E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E-03          NAN          NAN          NAN          NAN          NAN
   6.3000E+02          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.8000E-03          NAN          NAN          NAN          NAN          NAN
