# Header: 
#   Title                 : 64-GD-154 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 14110-004-2 
#   First Author          : G.Leinweber 
#   Institute             : (1USAKAP): Knolls Atomic Power Laboratory, Schenectady, NY 
#   Reference             : (J,NSE,154,261,2006) 
#   Year                  : 2006 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 64 
#   A                     : 154 
#   Isomer                :  
#   Nuclide               : 64-GD-154 
# Reaction: 
#   EXFOR Reaction        : (64-GD-154(N,EL),,WID) 
#   Incident Energy       : 1.1570e+01 eV - 2.6957e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/141/14110.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14110
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.1570E+01   5.0000E-02        NAN        NAN          NAN          NAN   9.0000E-02   8.0000E-02   2.0000E-04   2.0000E-04          NAN          NAN          NAN          NAN
   2.2500E+01   2.0000E-01        NAN        NAN          NAN          NAN   1.0000E-01   1.0000E-01   2.0000E-02   1.0000E-02          NAN          NAN          NAN          NAN
   4.7180E+01   4.0000E-02        NAN        NAN          NAN          NAN   8.9000E-02   8.0000E-03   2.4000E-03   6.0000E-04          NAN          NAN          NAN          NAN
   4.9630E+01   7.0000E-02        NAN        NAN          NAN          NAN   9.0000E-02   4.0000E-02   3.0000E-03   1.0000E-03          NAN          NAN          NAN          NAN
   6.5210E+01   1.0000E-02        NAN        NAN          NAN          NAN   1.0000E-01   2.0000E-02   3.2000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   7.6000E+01   3.0000E-02        NAN        NAN          NAN          NAN   9.0000E-02   5.0000E-02   2.0000E-03   9.0000E-04          NAN          NAN          NAN          NAN
   1.0072E+02   8.0000E-02        NAN        NAN          NAN          NAN   9.0000E-02   4.0000E-02   4.8000E-02   7.0000E-03          NAN          NAN          NAN          NAN
   1.0605E+02   8.0000E-02        NAN        NAN          NAN          NAN   1.1000E-01   2.0000E-02   1.1000E-02   2.0000E-03          NAN          NAN          NAN          NAN
   1.2425E+02   8.0000E-02        NAN        NAN          NAN          NAN   1.1000E-01   5.0000E-02   1.5000E-01   2.0000E-02          NAN          NAN          NAN          NAN
   1.4820E+02   2.0000E-01        NAN        NAN          NAN          NAN   1.2000E-01   2.0000E-02   4.6000E-02   1.0000E-02          NAN          NAN          NAN          NAN
   1.6480E+02   2.0000E-01        NAN        NAN          NAN          NAN   9.8000E-02   7.0000E-03   1.5800E-01   2.0000E-03          NAN          NAN          NAN          NAN
   1.7040E+02   1.0000E-01        NAN        NAN          NAN          NAN   8.5000E-02   9.0000E-03   4.9000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   1.9950E+02   2.0000E-01        NAN        NAN          NAN          NAN   9.2000E-02   4.0000E-03   8.0000E-02   5.0000E-02          NAN          NAN          NAN          NAN
   2.1157E+02   2.0000E-02        NAN        NAN          NAN          NAN   9.9000E-02   8.0000E-03   4.5000E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.2490E+02   2.0000E-02        NAN        NAN          NAN          NAN   1.0000E-01   1.0000E-01   1.1000E-01   6.0000E-02          NAN          NAN          NAN          NAN
   2.5325E+02   3.0000E-02        NAN        NAN          NAN          NAN   1.0100E-01   9.0000E-03   2.6000E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.5801E+02   1.0000E-02        NAN        NAN          NAN          NAN   9.1000E-02   7.0000E-03   4.0000E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.6957E+02   3.0000E-02        NAN        NAN          NAN          NAN   1.2000E-01   2.0000E-02   5.0000E-02   1.0000E-02          NAN          NAN          NAN          NAN
