# Header: 
#   Title                 : 96-CM-243 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10271-005-2 
#   First Author          : J.R.Berreth 
#   Institute             : (1USAMTR): Idaho Nuclear Corp., Idaho Falls, ID 
#   Reference             : (J,NSE,49,145,1972) 
#   Year                  : 1972 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 96 
#   A                     : 243 
#   Isomer                :  
#   Nuclide               : 96-CM-243 
# Reaction: 
#   EXFOR Reaction        : (96-CM-243(N,EL),,WID/RED) 
#   Incident Energy       : 1.4900e+00 eV - 2.5840e+01 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/102/10271.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10271
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.4900E+00   3.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   2.2700E+00   1.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   1.2600E-03   2.0000E-05          NAN          NAN          NAN          NAN
   3.0900E+00   1.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   4.2000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   3.3400E+00   2.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   1.6000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   3.7400E+00   2.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   4.0000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   5.4000E+00   2.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   3.5000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   5.9600E+00   5.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   1.5700E-03   4.0000E-05          NAN          NAN          NAN          NAN
   8.8000E+00   5.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   3.1000E-04   8.0000E-05          NAN          NAN          NAN          NAN
   1.0320E+01   6.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   1.6000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   1.1070E+01   6.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E-03   2.5000E-04          NAN          NAN          NAN          NAN
   1.4550E+01   8.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   2.5000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   1.5600E+01   1.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   4.4000E-04   1.5000E-04          NAN          NAN          NAN          NAN
   2.1680E+01   1.5000E-01        NAN        0.0          NAN          NAN          NAN          NAN   9.2000E-04   3.0000E-04          NAN          NAN          NAN          NAN
   2.4440E+01   1.5000E-01        NAN        0.0          NAN          NAN          NAN          NAN   6.0000E-04   2.0000E-04          NAN          NAN          NAN          NAN
   2.5840E+01   1.5000E-01        NAN        0.0          NAN          NAN          NAN          NAN   5.6000E-04   1.5000E-04          NAN          NAN          NAN          NAN
