# Header: 
#   Title                 : 46-PD-105 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : T.F.Wang 
#   Institute             : (3CPRBHN): Beihang University , Beijing 
#   Reference             : (J,NSE,183,286,2016) 
#   Year                  : 2016 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 46 
#   A                     : 105 
#   Nuclide               : 46-PD-105 
# Reaction: 
#   entry-subent-pointer  :['30838-005-2' '30838-005-3'] 
#   EXFOR reaction        :['(46-PD-105(N,G),,WID)' '(46-PD-105(N,EL),,WID)'] 
#   incident energy       : 1.1848e+01 eV - 1.0321e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/308/30838.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30838
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.1848E+01 3.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 8.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 1.3000E-02        3.0        0.0        NAN        NAN 1.6362E-01 1.4450E-02 1.6200E-04 1.0000E-05        NAN        NAN
 1.1848E+01 3.2000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 4.8000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 5.2000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 6.5000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 1.2100E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 1.9900E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 2.7500E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 6.2400E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 7.0300E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1848E+01 7.0800E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 3.0000E-03        2.0        0.0        NAN        NAN 2.6961E-01 8.4300E-03 2.0150E-03 3.2000E-05        NAN        NAN
 1.3311E+01 8.0000E-03        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 1.3000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 3.2000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 4.8000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 5.2000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 6.5000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 1.2100E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 1.9900E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 2.7500E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 6.2400E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 7.0300E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3311E+01 7.0800E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 3.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 8.0000E-03        3.0        0.0        NAN        NAN 2.0245E-01 1.4710E-02 1.7480E-03 5.3000E-05        NAN        NAN
 2.3315E+01 1.3000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 3.2000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 4.8000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 5.2000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 6.5000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 1.2100E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 1.9900E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 2.7500E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 6.2400E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 7.0300E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3315E+01 7.0800E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 3.0000E-03        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 8.0000E-03        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 1.3000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 3.2000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 4.8000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 5.2000E-02        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 6.5000E-02        2.0        0.0        NAN        NAN 1.6206E-01 1.5650E-02 4.5300E-04 4.1000E-05        NAN        NAN
 3.0763E+01 1.2100E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 1.9900E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 2.7500E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 6.2400E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 7.0300E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0763E+01 7.0800E-01        2.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 3.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 8.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 1.3000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 3.2000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 4.8000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 5.2000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 6.5000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 1.2100E-01        3.0        0.0        NAN        NAN 1.5012E-01 1.5170E-02 3.3000E-04 3.0000E-05        NAN        NAN
 3.8243E+01 1.9900E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 2.7500E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 6.2400E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 7.0300E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.8243E+01 7.0800E-01        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 3.0000E-03        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 8.0000E-03        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 1.3000E-02        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 3.2000E-02        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 4.8000E-02        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 5.2000E-02        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 6.5000E-02        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 1.2100E-01        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 1.9900E-01        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 2.7500E-01        3.0        1.0        NAN        NAN 1.4973E-01 1.4990E-02 6.1000E-05 1.0000E-06        NAN        NAN
 4.2279E+01 6.2400E-01        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 7.0300E-01        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2279E+01 7.0800E-01        3.0        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.5159E+01 3.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.5159E+01 8.0000E-03        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.5159E+01 1.3000E-02        3.0        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
