# Header: 
#   Title                 : 60-ND-150 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,8,371,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 60 
#   A                     : 150 
#   Nuclide               : 60-ND-150 
# Reaction: 
#   entry-subent-pointer  :['40113-046-2'] 
#   EXFOR reaction        :['(60-ND-150(N,EL),,WID)'] 
#   incident energy       : 7.8900e+01 eV - 3.8430e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40113.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40113
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   7.8900E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.5100E-02   1.6000E-03          NAN          NAN          NAN          NAN
   3.1400E+02   1.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E-01   2.0000E-02          NAN          NAN          NAN          NAN
   4.8700E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.1300E+00   1.0000E-01          NAN          NAN          NAN          NAN
   7.7400E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E-01   4.0000E-02          NAN          NAN          NAN          NAN
   1.0350E+03   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E+00   1.4000E-01          NAN          NAN          NAN          NAN
   1.3400E+03   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.8800E-01   8.0000E-02          NAN          NAN          NAN          NAN
   1.4760E+03   7.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.8300E+00   1.3000E-01          NAN          NAN          NAN          NAN
   1.7240E+03   8.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+00   2.0000E-01          NAN          NAN          NAN          NAN
   1.7840E+03   9.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.3600E+00   1.6000E-01          NAN          NAN          NAN          NAN
   1.8710E+03   9.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.6200E-01   7.1000E-02          NAN          NAN          NAN          NAN
   2.5500E+03   1.4000E+01        NAN        NAN          NAN          NAN          NAN          NAN   1.7700E+00   1.9000E-01          NAN          NAN          NAN          NAN
   2.7500E+03   1.6000E+01        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   2.8700E+03   1.7000E+01        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+00   3.0000E-01          NAN          NAN          NAN          NAN
   3.1950E+03   2.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN   4.4000E-01   3.3000E-01          NAN          NAN          NAN          NAN
   3.5210E+03   2.5000E+01        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+00   5.5000E-01          NAN          NAN          NAN          NAN
   3.8430E+03   3.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E+00   6.0000E-01          NAN          NAN          NAN          NAN
