# Header: 
#   Title                 : 97-BK-249 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : V.A.Anufriev 
#   Institute             : (4RUSNIR): NIIAR Dimitrovgrad 
#   Reference             : (J,AE,55,320,1983) 
#   Year                  : 1983 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 97 
#   A                     : 249 
#   Nuclide               : 97-BK-249 
# Reaction: 
#   entry-subent-pointer  :{40: '40734-003-2', 41: '40734-003-2', 42: '40734-003-2', 43: '40734-003-2', 44: '40734-003-2', 45: '40734-003-2', 46: '40734-003-2', 47: '40734-003-2', 48: '40734-003-2', 49: '40734-003-2', 50: '40734-003-2', 51: '40734-003-2', 52: '40734-003-2', 53: '40734-003-2', 54: '40734-003-2', 55: '40734-003-2', 56: '40734-003-2', 57: '40734-003-2', 58: '40734-003-2', 59: '40734-003-2', 60: '40734-003-2', 61: '40734-003-2', 62: '40734-003-2', 63: '40734-003-2', 64: '40734-003-2', 65: '40734-003-2', 66: '40734-003-2', 67: '40734-003-2', 68: '40734-003-2', 69: '40734-003-2', 70: '40734-003-3', 71: '40734-003-3', 72: '40734-003-3', 73: '40734-003-3', 74: '40734-003-3', 75: '40734-003-3', 76: '40734-003-3', 77: '40734-003-3', 78: '40734-003-3', 79: '40734-003-3', 80: '40734-003-3', 81: '40734-003-3', 82: '40734-003-3', 83: '40734-003-3', 84: '40734-003-3', 85: '40734-003-3', 86: '40734-003-3', 87: '40734-003-3', 88: '40734-003-3', 89: '40734-003-3', 90: '40734-003-3', 91: '40734-003-3', 92: '40734-003-3', 93: '40734-003-3', 94: '40734-003-3', 95: '40734-003-3', 96: '40734-003-3', 97: '40734-003-3', 98: '40734-003-3', 99: '40734-003-3'} 
#   EXFOR reaction        :{40: '(97-BK-249(N,TOT),,WID)', 41: '(97-BK-249(N,TOT),,WID)', 42: '(97-BK-249(N,TOT),,WID)', 43: '(97-BK-249(N,TOT),,WID)', 44: '(97-BK-249(N,TOT),,WID)', 45: '(97-BK-249(N,TOT),,WID)', 46: '(97-BK-249(N,TOT),,WID)', 47: '(97-BK-249(N,TOT),,WID)', 48: '(97-BK-249(N,TOT),,WID)', 49: '(97-BK-249(N,TOT),,WID)', 50: '(97-BK-249(N,TOT),,WID)', 51: '(97-BK-249(N,TOT),,WID)', 52: '(97-BK-249(N,TOT),,WID)', 53: '(97-BK-249(N,TOT),,WID)', 54: '(97-BK-249(N,TOT),,WID)', 55: '(97-BK-249(N,TOT),,WID)', 56: '(97-BK-249(N,TOT),,WID)', 57: '(97-BK-249(N,TOT),,WID)', 58: '(97-BK-249(N,TOT),,WID)', 59: '(97-BK-249(N,TOT),,WID)', 60: '(97-BK-249(N,TOT),,WID)', 61: '(97-BK-249(N,TOT),,WID)', 62: '(97-BK-249(N,TOT),,WID)', 63: '(97-BK-249(N,TOT),,WID)', 64: '(97-BK-249(N,TOT),,WID)', 65: '(97-BK-249(N,TOT),,WID)', 66: '(97-BK-249(N,TOT),,WID)', 67: '(97-BK-249(N,TOT),,WID)', 68: '(97-BK-249(N,TOT),,WID)', 69: '(97-BK-249(N,TOT),,WID)', 70: '(97-BK-249(N,G),,WID)', 71: '(97-BK-249(N,G),,WID)', 72: '(97-BK-249(N,G),,WID)', 73: '(97-BK-249(N,G),,WID)', 74: '(97-BK-249(N,G),,WID)', 75: '(97-BK-249(N,G),,WID)', 76: '(97-BK-249(N,G),,WID)', 77: '(97-BK-249(N,G),,WID)', 78: '(97-BK-249(N,G),,WID)', 79: '(97-BK-249(N,G),,WID)', 80: '(97-BK-249(N,G),,WID)', 81: '(97-BK-249(N,G),,WID)', 82: '(97-BK-249(N,G),,WID)', 83: '(97-BK-249(N,G),,WID)', 84: '(97-BK-249(N,G),,WID)', 85: '(97-BK-249(N,G),,WID)', 86: '(97-BK-249(N,G),,WID)', 87: '(97-BK-249(N,G),,WID)', 88: '(97-BK-249(N,G),,WID)', 89: '(97-BK-249(N,G),,WID)', 90: '(97-BK-249(N,G),,WID)', 91: '(97-BK-249(N,G),,WID)', 92: '(97-BK-249(N,G),,WID)', 93: '(97-BK-249(N,G),,WID)', 94: '(97-BK-249(N,G),,WID)', 95: '(97-BK-249(N,G),,WID)', 96: '(97-BK-249(N,G),,WID)', 97: '(97-BK-249(N,G),,WID)', 98: '(97-BK-249(N,G),,WID)', 99: '(97-BK-249(N,G),,WID)'} 
#   incident energy       : -8.3000e-02 eV - 4.6500e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/407/40734.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40734
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
       -8.3000E-02               NAN        4.0000E-02               NAN        3.6000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        4.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        6.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        8.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        9.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        1.2000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        3.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        4.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        6.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        9.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        1.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        1.8000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        1.9000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        2.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        2.1000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        2.3000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        2.4000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        2.5000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        3.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        3.6000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        4.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        5.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        6.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        8.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
       -8.3000E-02        9.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        4.0000E-03        3.6000E-02        2.0000E-03        3.6200E-02        1.3000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        6.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        8.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        9.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        1.2000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        3.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        4.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        6.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9800E-01        9.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
