# Header: 
#   Title                 : 60-ND-146 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,8,371,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 60 
#   A                     : 146 
#   Nuclide               : 60-ND-146 
# Reaction: 
#   entry-subent-pointer  :['40113-032-0'] 
#   EXFOR reaction        :['(60-ND-146(N,EL),,WID/RED)'] 
#   incident energy       : 3.6100e-04 eV - 6.7230e-03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40113.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40113
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 3.6100E-04 1.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 2.3000E-03 4.0000E-04        NAN        NAN
 6.2500E-04 3.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 2.0000E-03        NAN        NAN        NAN
 8.1300E-04 3.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 4.1000E-02 3.5000E-03        NAN        NAN
 1.1750E-03 4.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 3.9400E-01 2.9000E-02        NAN        NAN
 1.5110E-03 7.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 8.7500E-02 7.7000E-03        NAN        NAN
 1.8310E-03 9.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN 3.6000E-02 3.6000E-03        NAN        NAN
 2.0490E-03 1.1000E-05        NAN        0.0        NAN        NAN        NAN        NAN 9.3000E-02 9.0000E-03        NAN        NAN
 2.6150E-03 2.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 4.9000E-01 3.9000E-02        NAN        NAN
 2.8800E-03 2.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 1.0000E-02        NAN        NAN        NAN
 2.9980E-03 2.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 6.7000E-02 6.7000E-03        NAN        NAN
 3.2550E-03 2.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 3.5000E-02 7.0000E-03        NAN        NAN
 3.6770E-03 2.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 3.4500E-01 3.4000E-02        NAN        NAN
 4.0260E-03 3.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 2.2000E-01 2.4000E-02        NAN        NAN
 5.1040E-03 4.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 3.0000E-02        NAN        NAN        NAN
 5.2270E-03 4.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 3.0000E-02        NAN        NAN        NAN
 5.4650E-03 5.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 6.6000E-02 1.5000E-02        NAN        NAN
 6.4560E-03 6.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN 9.3000E-02        NAN        NAN        NAN
 6.7230E-03 6.5000E-05        NAN        0.0        NAN        NAN        NAN        NAN 9.7000E-02        NAN        NAN        NAN
