# Header: 
#   Title                 : 66-DY-163 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 11438-004-3 
#   First Author          : R.L.Zimmerman 
#   Institute             : (1USABNL): Brookhaven National Laboratory, Upton, NY 
#   Reference             : (J,BAP,2,42(NA9),1957) 
#   Year                  : 1957 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 66 
#   A                     : 163 
#   Isomer                :  
#   Nuclide               : 66-DY-163 
# Reaction: 
#   EXFOR Reaction        : (66-DY-163(N,EL),,WID,,2G) 
#   Incident Energy       : 1.7100e+00 eV - 2.2160e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/114/11438.x4 
#   nds                   : https://nds.iaea.org/EXFOR/11438
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.7100E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4800E-03   1.2000E-04          NAN          NAN          NAN          NAN
   1.6180E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-02   1.5000E-03          NAN          NAN          NAN          NAN
   1.9670E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-03   1.5000E-04          NAN          NAN          NAN          NAN
   3.5500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-03   2.0000E-03          NAN          NAN          NAN          NAN
   5.0100E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E-03   1.0000E-03          NAN          NAN          NAN          NAN
   5.5800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   5.8800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-02   1.0000E-02          NAN          NAN          NAN          NAN
   6.5900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E-03   4.0000E-03          NAN          NAN          NAN          NAN
   7.8800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   9.3800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E-02   1.3000E-02          NAN          NAN          NAN          NAN
   1.0560E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-01   2.0000E-02          NAN          NAN          NAN          NAN
   1.1890E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E-02   1.0000E-02          NAN          NAN          NAN          NAN
   1.2620E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-02   3.5000E-02          NAN          NAN          NAN          NAN
   1.4240E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-01   7.0000E-02          NAN          NAN          NAN          NAN
   1.5390E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0700E-01   1.6700E-01          NAN          NAN          NAN          NAN
   2.0450E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4400E-01   1.2000E-01          NAN          NAN          NAN          NAN
   2.2160E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2500E-01   1.9200E-01          NAN          NAN          NAN          NAN
