# Header: 
#   Title                 : 42-MO-92 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10747-003-0 
#   First Author          : O.A.Wasson 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,8,297,197307) 
#   Year                  : 1973 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 42 
#   A                     : 92 
#   Isomer                :  
#   Nuclide               : 42-MO-92 
# Reaction: 
#   EXFOR Reaction        : (42-MO-92(N,G),,WID) 
#   Incident Energy Type   : 3.0000e+02 eV - 2.3900e+04 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/107/10747.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10747
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.0000E+02          NAN        0.5        NAN          NAN          NAN   1.7800E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9000E+03          NAN        1.5        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3000E+03          NAN        1.5        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.1000E+03          NAN        0.5        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.2000E+03          NAN        0.5        NAN          NAN          NAN   2.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.3000E+03          NAN        1.5        NAN          NAN          NAN   2.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.6000E+03          NAN        1.5        NAN          NAN          NAN   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.0000E+03          NAN        1.5        NAN          NAN          NAN   3.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.4000E+03          NAN        0.5        NAN          NAN          NAN   9.7000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.8000E+03          NAN        0.5        NAN          NAN          NAN   1.5900E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.1000E+03          NAN        0.5        NAN          NAN          NAN   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.8000E+03          NAN        NAN        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.2000E+03          NAN        0.5        NAN          NAN          NAN   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0600E+04          NAN        1.5        NAN          NAN          NAN   2.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1000E+04          NAN        1.5        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1600E+04          NAN        0.5        NAN          NAN          NAN   1.8500E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2800E+04          NAN        1.5        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3800E+04          NAN        0.5        NAN          NAN          NAN   1.3200E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4200E+04          NAN        0.5        NAN          NAN          NAN   1.5500E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4500E+04          NAN        1.5        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5600E+04          NAN        NAN        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6500E+04          NAN        0.5        NAN          NAN          NAN   1.6600E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7200E+04          NAN        1.5        NAN          NAN          NAN   3.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8100E+04          NAN        NAN        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9200E+04          NAN        1.5        NAN          NAN          NAN   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0600E+04          NAN        NAN        NAN          NAN          NAN   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1400E+04          NAN        NAN        NAN          NAN          NAN   1.7700E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2100E+04          NAN        NAN        NAN          NAN          NAN   2.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3900E+04          NAN        1.5        NAN          NAN          NAN   3.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
