# Header: 
#   Title                 : 95-AM-241 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10767-003-2 
#   First Author          : L.W.Weston 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,NSE,61,356,197611) 
#   Year                  : 1976 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 95 
#   A                     : 241 
#   Isomer                :  
#   Nuclide               : 95-AM-241 
# Reaction: 
#   EXFOR Reaction        : (95-AM-241(N,EL),,WID,,2G) 
#   Incident Energy       : -2.2000e-01 eV - 4.9380e+01 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/107/10767.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10767
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -2.2000E-01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E-05          NAN          NAN          NAN          NAN          NAN
   3.1000E-01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E-05   1.0000E-06          NAN          NAN          NAN          NAN
   5.8400E-01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.3000E-05   1.0000E-06          NAN          NAN          NAN          NAN
   1.2790E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1400E-04   3.0000E-06          NAN          NAN          NAN          NAN
   1.9350E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1400E-04   1.0000E-06          NAN          NAN          NAN          NAN
   2.3830E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.2000E-05   1.0000E-06          NAN          NAN          NAN          NAN
   2.6100E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5300E-04   2.0000E-06          NAN          NAN          NAN          NAN
   3.9800E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8900E-04   2.0000E-06          NAN          NAN          NAN          NAN
   4.9830E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8100E-04   4.0000E-06          NAN          NAN          NAN          NAN
   5.4230E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.4700E-04   7.0000E-06          NAN          NAN          NAN          NAN
   6.1280E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3100E-04   2.0000E-06          NAN          NAN          NAN          NAN
   6.7550E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E-05   2.0000E-06          NAN          NAN          NAN          NAN
   7.6790E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E-05   3.0000E-06          NAN          NAN          NAN          NAN
   8.1960E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1700E-04   3.0000E-06          NAN          NAN          NAN          NAN
   9.1370E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.8500E-04   4.0000E-06          NAN          NAN          NAN          NAN
   9.8780E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1700E-04   5.0000E-06          NAN          NAN          NAN          NAN
   1.0430E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.4300E-04   5.0000E-06          NAN          NAN          NAN          NAN
   1.1030E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1500E-04   8.0000E-06          NAN          NAN          NAN          NAN
   1.1660E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-05   4.0000E-06          NAN          NAN          NAN          NAN
   1.2250E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E-05   4.0000E-06          NAN          NAN          NAN          NAN
   1.2920E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5100E-04   6.0000E-06          NAN          NAN          NAN          NAN
   1.4350E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.2000E-05   1.0000E-05          NAN          NAN          NAN          NAN
   1.4690E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3120E-03   4.6000E-05          NAN          NAN          NAN          NAN
   1.5700E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5700E-04   1.3000E-05          NAN          NAN          NAN          NAN
