# Header: 
#   Title                 : 93-NP-237 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20447-003-2 
#   First Author          : D.Paya 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (T,PAYA,197210) 
#   Year                  : 1972 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 93 
#   A                     : 237 
#   Isomer                :  
#   Nuclide               : 93-NP-237 
# Reaction: 
#   EXFOR Reaction        : (93-NP-237(N,TOT),,WID) 
#   Incident Energy       : 1.3200e+00 eV - 2.3530e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/204/20447.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20447
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.3200E+00          NAN        NAN        NAN   3.9800E-02          NAN   3.9800E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4800E+00          NAN        NAN        NAN   4.8300E-02          NAN   4.8200E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9700E+00          NAN        NAN        NAN   4.1200E-02          NAN   4.1200E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.8600E+00          NAN        NAN        NAN   4.1600E-02          NAN   4.1400E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.2600E+00          NAN        NAN        NAN   3.7500E-02          NAN   3.7500E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.8600E+00          NAN        NAN        NAN   3.8700E-02          NAN   3.8700E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.7700E+00          NAN        NAN        NAN   4.4800E-02          NAN   4.4200E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.3700E+00          NAN        NAN        NAN   3.8200E-02          NAN   3.8100E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.6700E+00          NAN        NAN        NAN   4.7900E-02          NAN   4.7900E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.1800E+00          NAN        NAN        NAN   3.5400E-02          NAN   3.5400E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.4100E+00          NAN        NAN        NAN   3.9900E-02          NAN   3.9700E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.3000E+00          NAN        NAN        NAN   3.7800E-02          NAN   3.7700E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.9700E+00          NAN        NAN        NAN   3.8500E-02          NAN   3.8400E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.3000E+00          NAN        NAN        NAN   4.2700E-02          NAN   4.2200E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0230E+01          NAN        NAN        NAN   3.8100E-02          NAN   3.8100E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0680E+01          NAN        NAN        NAN   3.6100E-02          NAN   3.5600E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0840E+01          NAN        NAN        NAN   4.5400E-02          NAN   4.4500E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1090E+01          NAN        NAN        NAN   4.3900E-02          NAN   4.3000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2200E+01          NAN        NAN        NAN   4.9700E-02          NAN   4.9600E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2610E+01          NAN        NAN        NAN   4.2300E-02          NAN   4.1500E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3140E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5800E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6080E+01          NAN        NAN        NAN   4.9700E-02          NAN   4.8800E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6850E+01          NAN        NAN        NAN   3.4600E-02          NAN   3.4400E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7020E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7590E+01          NAN        NAN        NAN   3.9600E-02          NAN   3.9400E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7890E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8880E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9120E+01          NAN        NAN        NAN   4.8200E-02          NAN   4.8100E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9920E+01          NAN        NAN        NAN   3.5900E-02          NAN   3.5800E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0390E+01          NAN        NAN        NAN   4.1700E-02          NAN   4.0600E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1090E+01          NAN        NAN        NAN   3.5400E-02          NAN   3.4900E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1300E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2010E+01          NAN        NAN        NAN   4.1600E-02          NAN   4.0300E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2860E+01          NAN        NAN        NAN   4.0100E-02          NAN   3.9600E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3670E+01          NAN        NAN        NAN   4.1700E-02          NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3970E+01          NAN        NAN        NAN   6.1000E-02          NAN   6.0800E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.4970E+01          NAN        NAN        NAN   4.8700E-02          NAN   4.4100E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6180E+01          NAN        NAN        NAN   4.0100E-02          NAN   3.9800E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6540E+01          NAN        NAN        NAN   4.4700E-02          NAN   4.1800E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.7070E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8480E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8920E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.9460E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.0400E+01          NAN        NAN        NAN   4.2100E-02          NAN   3.8200E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.0720E+01          NAN        NAN        NAN   5.3500E-02          NAN   5.3100E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.1290E+01          NAN        NAN        NAN   3.6300E-02          NAN   3.6000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.1650E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.3410E+01          NAN        NAN        NAN   2.8000E-02          NAN   2.7600E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.3900E+01          NAN        NAN        NAN   6.6000E-02          NAN   6.5500E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.4670E+01          NAN        NAN        NAN   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
