# Header: 
#   Title                 : 28-NI-58 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : J.B.Garg 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR/C,3,2447,197106) 
#   Year                  : 1971 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 28 
#   A                     : 58 
#   Nuclide               : 28-NI-58 
# Reaction: 
#   entry-subent-pointer  :['10172-002-3'] 
#   EXFOR reaction        :['(28-NI-58(N,EL),,WID/RED)'] 
#   incident energy       : -2.8500e+04 eV - 2.0700e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/101/10172.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10172
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -2.8500E+04          NAN        0.5        0.0          NAN          NAN          NAN          NAN   9.8000E+04   5.4000E+03          NAN          NAN          NAN          NAN
   1.5300E+04   2.0000E+02        0.5        0.0          NAN          NAN          NAN          NAN   9.2300E+03   2.4000E+02          NAN          NAN          NAN          NAN
   6.3200E+04   3.0000E+02        0.5        0.0          NAN          NAN          NAN          NAN   1.4520E+04   1.3100E+03          NAN          NAN          NAN          NAN
   1.0800E+05   5.0000E+02        0.5        0.0          NAN          NAN          NAN          NAN   4.4700E+03   5.2000E+02          NAN          NAN          NAN          NAN
   1.2380E+05   6.0000E+02        0.5        0.0          NAN          NAN          NAN          NAN   2.1000E+03   5.7000E+02          NAN          NAN          NAN          NAN
   1.3750E+05   7.0000E+02        0.5        0.0          NAN          NAN          NAN          NAN   4.7600E+03   5.4000E+02          NAN          NAN          NAN          NAN
   1.4050E+05   8.0000E+02        0.5        0.0          NAN          NAN          NAN          NAN   9.2300E+03   1.3100E+03          NAN          NAN          NAN          NAN
   1.5900E+05   1.0000E+03        0.5        0.0          NAN          NAN          NAN          NAN   1.8510E+04   5.2900E+03          NAN          NAN          NAN          NAN
   1.6900E+05   1.0000E+03        0.5        0.0          NAN          NAN          NAN          NAN   2.1100E+03   5.3000E+02          NAN          NAN          NAN          NAN
   1.9200E+05   1.0000E+03        0.5        0.0          NAN          NAN          NAN          NAN   9.2400E+03   1.3200E+03          NAN          NAN          NAN          NAN
   2.0700E+05   1.5000E+03        0.5        0.0          NAN          NAN          NAN          NAN   1.3250E+04   2.6400E+03          NAN          NAN          NAN          NAN
