# Header: 
#   Title                 : 91-PA-231 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : F.B.Simpson 
#   Institute             : (1USAMTR): Idaho Nuclear Corp., Idaho Falls, ID 
#   Reference             : (J,NSE,12,243,62) 
#   Year                  : 1962 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 91 
#   A                     : 231 
#   Nuclide               : 91-PA-231 
# Reaction: 
#   entry-subent-pointer  :['12265-005-2'] 
#   EXFOR reaction        :['(91-PA-231(N,G),,WID)'] 
#   incident energy       : 7.4300e-07 eV - 1.0730e-05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/122/12265.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12265
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 7.4300E-07        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2400E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9600E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8000E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.4900E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.1200E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3500E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5400E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.0500E-06        NAN        NAN        0.0        NAN        NAN 6.3000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 5.2700E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.6200E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.8100E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.5400E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8600E-06        NAN        NAN        0.0        NAN        NAN 4.6000E-02 1.1000E-02        NAN        NAN        NAN        NAN
 7.5600E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.8100E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.7100E-06        NAN        NAN        0.0        NAN        NAN 5.7000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 9.2500E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.6900E-06        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0310E-05        NAN        NAN        0.0        NAN        NAN 4.9000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 1.0730E-05        NAN        NAN        0.0        NAN        NAN 3.0000E-02 2.0000E-02        NAN        NAN        NAN        NAN
