# Header: 
#   Title                 : 39-Y-89 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : N.Benouaret 
#   Institute             : (3ALGALG): Algeria 
#   Reference             : (J,PR/C,79,014303,2009) 
#   Year                  : 2009 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 39 
#   A                     : 89 
#   Nuclide               : 39-Y-89 
# Reaction: 
#   entry-subent-pointer  :['L0140-002-3'] 
#   EXFOR reaction        :['(39-Y-89(G,EL),,WID/STR)'] 
#   incident energy       : 1.5080e+06 eV - 1.1991e+07 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0140.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0140
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   6.8524E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0800E-01   3.7000E-02          NAN          NAN          NAN          NAN
   6.8660E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.1000E-02   2.5000E-02          NAN          NAN          NAN          NAN
   6.9210E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-02   2.5000E-02          NAN          NAN          NAN          NAN
   6.9347E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3800E-01   2.5000E-02          NAN          NAN          NAN          NAN
   6.9445E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2500E-01   2.5000E-02          NAN          NAN          NAN          NAN
   6.9596E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0100E-01   2.5000E-02          NAN          NAN          NAN          NAN
   6.9874E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.9000E-02   2.5000E-02          NAN          NAN          NAN          NAN
   7.0038E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.2800E-01   7.7000E-02          NAN          NAN          NAN          NAN
   7.0668E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-01   2.6000E-02          NAN          NAN          NAN          NAN
   7.0777E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.4700E-01   1.0400E-01          NAN          NAN          NAN          NAN
   7.1060E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E-02   2.6000E-02          NAN          NAN          NAN          NAN
   7.1182E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0300E-01   4.0000E-02          NAN          NAN          NAN          NAN
   7.1471E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3200E-01   5.3000E-02          NAN          NAN          NAN          NAN
   7.1786E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.9100E-01   9.4000E-02          NAN          NAN          NAN          NAN
   7.1980E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E-02   2.7000E-02          NAN          NAN          NAN          NAN
   7.2253E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1200E-01   6.8000E-02          NAN          NAN          NAN          NAN
   7.2400E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E-02   5.5000E-02          NAN          NAN          NAN          NAN
   7.2550E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E-02   2.7000E-02          NAN          NAN          NAN          NAN
   7.3044E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.4400E-01   5.6000E-02          NAN          NAN          NAN          NAN
   7.3254E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0900E-01   4.2000E-02          NAN          NAN          NAN          NAN
   7.3837E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.6800E-01   5.7000E-02          NAN          NAN          NAN          NAN
   7.4204E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1600E-01   7.2000E-02          NAN          NAN          NAN          NAN
   7.4521E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3200E-01   7.2000E-02          NAN          NAN          NAN          NAN
   7.4752E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.6200E-01   5.8000E-02          NAN          NAN          NAN          NAN
   7.4841E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.6400E-01   7.3000E-02          NAN          NAN          NAN          NAN
   7.5279E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.9500E-01   5.9000E-02          NAN          NAN          NAN          NAN
   7.5360E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4800E-01   4.4000E-02          NAN          NAN          NAN          NAN
   7.5480E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E-02   4.4000E-02          NAN          NAN          NAN          NAN
   7.5560E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1900E-01   4.5000E-02          NAN          NAN          NAN          NAN
   7.5660E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0400E-01   4.5000E-02          NAN          NAN          NAN          NAN
   7.5881E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-01   4.5000E-02          NAN          NAN          NAN          NAN
   7.6184E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2700E-01   4.5000E-02          NAN          NAN          NAN          NAN
   7.6408E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8200E-01   4.6000E-02          NAN          NAN          NAN          NAN
   7.6523E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0700E-01   4.6000E-02          NAN          NAN          NAN          NAN
   7.6661E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9800E-01   7.6000E-02          NAN          NAN          NAN          NAN
   7.6922E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3900E-01   6.2000E-02          NAN          NAN          NAN          NAN
   7.7033E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E-01   4.6000E-02          NAN          NAN          NAN          NAN
   7.7140E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.7900E-01   6.2000E-02          NAN          NAN          NAN          NAN
   7.7222E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1900E-01   7.8000E-02          NAN          NAN          NAN          NAN
   7.7505E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.8200E-01   9.4000E-02          NAN          NAN          NAN          NAN
   7.7744E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.5900E-01   1.1000E-01          NAN          NAN          NAN          NAN
   7.7875E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5940E+00   1.7400E-01          NAN          NAN          NAN          NAN
   7.7992E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7500E-01   6.3000E-02          NAN          NAN          NAN          NAN
   7.8118E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.9100E-01   4.8000E-02          NAN          NAN          NAN          NAN
   7.8302E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0900E-01   1.1200E-01          NAN          NAN          NAN          NAN
   7.8387E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.7600E-01   8.0000E-02          NAN          NAN          NAN          NAN
   7.8668E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-01   1.1200E-01          NAN          NAN          NAN          NAN
   7.9025E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.1200E-01   1.3000E-01          NAN          NAN          NAN          NAN
   7.9205E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4500E-01   8.2000E-02          NAN          NAN          NAN          NAN
   7.9227E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E-01   3.3000E-02          NAN          NAN          NAN          NAN
   7.9378E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9300E-01   8.2000E-02          NAN          NAN          NAN          NAN
   7.9617E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.2800E-01   9.9000E-02          NAN          NAN          NAN          NAN
   7.9688E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.6200E-01   9.9000E-02          NAN          NAN          NAN          NAN
   7.9860E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E-01   1.0000E-01          NAN          NAN          NAN          NAN
   7.9961E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0980E+00   1.5000E-01          NAN          NAN          NAN          NAN
   8.0180E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8400E-01   6.7000E-02          NAN          NAN          NAN          NAN
   8.0277E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E-01   8.4000E-02          NAN          NAN          NAN          NAN
   8.0673E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.4200E-01   1.0200E-01          NAN          NAN          NAN          NAN
   8.0990E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.7300E-01   6.8000E-02          NAN          NAN          NAN          NAN
   8.1293E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1870E+00   1.5500E-01          NAN          NAN          NAN          NAN
   8.1421E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.2800E-01   8.6000E-02          NAN          NAN          NAN          NAN
   8.1508E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.9800E-01   8.6000E-02          NAN          NAN          NAN          NAN
   8.1597E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.8500E-01   8.7000E-02          NAN          NAN          NAN          NAN
   8.1756E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E-01   8.7000E-02          NAN          NAN          NAN          NAN
   8.1989E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1020E+00   1.4000E-01          NAN          NAN          NAN          NAN
   8.2109E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.2600E-01   1.0500E-01          NAN          NAN          NAN          NAN
   8.2212E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2840E+00   1.7600E-01          NAN          NAN          NAN          NAN
   8.2707E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3800E-01   8.9000E-02          NAN          NAN          NAN          NAN
   8.2854E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.6100E-01   7.1000E-02          NAN          NAN          NAN          NAN
   8.3110E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0900E-01   1.2600E-01          NAN          NAN          NAN          NAN
   8.3201E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.2100E-01   1.0800E-01          NAN          NAN          NAN          NAN
   8.3304E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5300E-01   9.0000E-02          NAN          NAN          NAN          NAN
   8.3381E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.6100E-01   1.0900E-01          NAN          NAN          NAN          NAN
   8.3690E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E-01   7.3000E-02          NAN          NAN          NAN          NAN
   8.3800E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9200E-01   7.3000E-02          NAN          NAN          NAN          NAN
   8.4031E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4900E-01   7.3000E-02          NAN          NAN          NAN          NAN
   8.4380E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8900E-01   9.3000E-02          NAN          NAN          NAN          NAN
   8.4550E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7900E-01   7.4000E-02          NAN          NAN          NAN          NAN
   8.4669E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.8300E-01   1.3100E-01          NAN          NAN          NAN          NAN
   8.4832E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E-01   9.4000E-02          NAN          NAN          NAN          NAN
   8.4952E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.5700E-01   1.1300E-01          NAN          NAN          NAN          NAN
   8.5135E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.3600E-01   1.3200E-01          NAN          NAN          NAN          NAN
   8.5306E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0040E+00   1.5100E-01          NAN          NAN          NAN          NAN
   8.5483E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.3200E-01   1.3300E-01          NAN          NAN          NAN          NAN
   8.5560E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4300E-01   1.1400E-01          NAN          NAN          NAN          NAN
   8.5680E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.8800E-01   1.3400E-01          NAN          NAN          NAN          NAN
   8.5869E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9100E-01   1.3400E-01          NAN          NAN          NAN          NAN
   8.6030E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9300E-01   9.6000E-02          NAN          NAN          NAN          NAN
   8.6108E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.3700E-01   1.5400E-01          NAN          NAN          NAN          NAN
   8.6421E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8900E-01   1.1700E-01          NAN          NAN          NAN          NAN
   8.6680E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2840E+00   4.3000E-01          NAN          NAN          NAN          NAN
   8.7642E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9390E+00   2.6000E-01          NAN          NAN          NAN          NAN
   8.7793E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.2100E-01   1.0000E-01          NAN          NAN          NAN          NAN
   8.8434E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1190E+00   2.4400E-01          NAN          NAN          NAN          NAN
   8.8640E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4800E-01   1.4300E-01          NAN          NAN          NAN          NAN
   8.8773E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1280E+00   2.4600E-01          NAN          NAN          NAN          NAN
   8.8993E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.4500E-01   1.8500E-01          NAN          NAN          NAN          NAN
   8.9263E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.7700E-01   1.0400E-01          NAN          NAN          NAN          NAN
   8.9810E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7300E-01   1.0500E-01          NAN          NAN          NAN          NAN
   8.9945E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.2100E-01   1.6800E-01          NAN          NAN          NAN          NAN
   9.0028E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.6500E-01   1.9000E-01          NAN          NAN          NAN          NAN
   9.0242E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.3600E-01   1.2700E-01          NAN          NAN          NAN          NAN
   9.0434E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2560E+00   1.7000E-01          NAN          NAN          NAN          NAN
   9.0578E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.1900E-01   1.2800E-01          NAN          NAN          NAN          NAN
   9.0690E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0270E+00   1.5000E-01          NAN          NAN          NAN          NAN
   9.0820E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8600E-01   1.0700E-01          NAN          NAN          NAN          NAN
   9.0934E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1400E+00   1.9400E-01          NAN          NAN          NAN          NAN
   9.1127E+06   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E-01   1.3000E-01          NAN          NAN          NAN          NAN
   9.1214E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0820E+00   2.3800E-01          NAN          NAN          NAN          NAN
   9.1470E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.7500E-01   1.3100E-01          NAN          NAN          NAN          NAN
   9.1612E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E-01   1.0900E-01          NAN          NAN          NAN          NAN
   9.1757E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.7900E-01   1.1000E-01          NAN          NAN          NAN          NAN
   9.1912E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.6700E-01   1.3200E-01          NAN          NAN          NAN          NAN
   9.2045E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9840E+00   2.2000E-01          NAN          NAN          NAN          NAN
   9.2400E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.5900E-01   1.2200E-01          NAN          NAN          NAN          NAN
   9.2561E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0030E+00   1.5600E-01          NAN          NAN          NAN          NAN
   9.2802E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.8100E-01   9.0000E-02          NAN          NAN          NAN          NAN
   9.2908E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.7200E-01   9.0000E-02          NAN          NAN          NAN          NAN
   9.3011E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0810E+00   1.8000E-01          NAN          NAN          NAN          NAN
   9.3084E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.7900E-01   1.5800E-01          NAN          NAN          NAN          NAN
   9.3200E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.4200E-01   1.8100E-01          NAN          NAN          NAN          NAN
   9.3267E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.9600E-01   2.0400E-01          NAN          NAN          NAN          NAN
   9.3512E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2510E+00   2.7300E-01          NAN          NAN          NAN          NAN
   9.3747E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3490E+00   3.6600E-01          NAN          NAN          NAN          NAN
   9.4018E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.4490E+00   3.6800E-01          NAN          NAN          NAN          NAN
   9.4100E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.7740E+00   3.9200E-01          NAN          NAN          NAN          NAN
   9.4496E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0690E+00   1.6300E-01          NAN          NAN          NAN          NAN
   9.4710E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E-01   1.6300E-01          NAN          NAN          NAN          NAN
   9.4820E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2870E+00   2.3400E-01          NAN          NAN          NAN          NAN
   9.5030E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.6900E-01   3.5300E-01          NAN          NAN          NAN          NAN
   9.5320E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.3300E-01   3.3100E-01          NAN          NAN          NAN          NAN
   9.5410E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.8200E-01   2.8400E-01          NAN          NAN          NAN          NAN
   9.5756E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0020E+00   2.1500E-01          NAN          NAN          NAN          NAN
   9.5936E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2450E+00   2.6300E-01          NAN          NAN          NAN          NAN
   9.6237E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.9500E-01   1.6900E-01          NAN          NAN          NAN          NAN
