# Header: 
#   Title                 : 95-AM-243 Resonance Parameter: WID,,RM/G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 23254-003-2 
#   First Author          : E.Mendoza 
#   Institute             : (2AUSAUS): Austria 
#   Reference             : (J,PR/C,90,034608,2014) 
#   Year                  : 2014 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 95 
#   A                     : 243 
#   Isomer                :  
#   Nuclide               : 95-AM-243 
# Reaction: 
#   EXFOR Reaction        : (95-AM-243(N,EL),,WID,,RM/G) 
#   Incident Energy       : 4.4016e+01 eV - 3.9923e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/232/23254.x4 
#   nds                   : https://nds.iaea.org/EXFOR/23254
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.4016E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.3110E-04          NAN          NAN          NAN          NAN          NAN
   4.5242E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   5.8870E-04          NAN          NAN          NAN          NAN          NAN
   4.7018E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.1250E-04          NAN          NAN          NAN          NAN          NAN
   4.8418E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.4160E-04          NAN          NAN          NAN          NAN          NAN
   4.9189E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   4.0930E-04          NAN          NAN          NAN          NAN          NAN
   5.0107E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   5.8000E-05          NAN          NAN          NAN          NAN          NAN
   5.1144E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   5.0700E-04          NAN          NAN          NAN          NAN          NAN
   5.2026E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.9000E-05          NAN          NAN          NAN          NAN          NAN
   5.2916E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.0430E-03          NAN          NAN          NAN          NAN          NAN
   5.3579E+01          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.5000E-05          NAN          NAN          NAN          NAN          NAN
