# Header: 
#   Title                 : 94-PU-240 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : H.Weigmann 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : (J,JNE,26,643,7212) 
#   Year                  : 1972 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 94 
#   A                     : 240 
#   Nuclide               : 94-PU-240 
# Reaction: 
#   entry-subent-pointer  :{481: '20133-002-0', 482: '20133-002-0', 483: '20133-002-0', 484: '20133-002-0', 485: '20133-002-0', 486: '20133-002-0', 487: '20133-002-0', 488: '20133-002-0', 489: '20133-002-0', 490: '20133-002-0', 491: '20133-002-0', 492: '20133-002-0', 493: '20133-002-0', 494: '20133-002-0'} 
#   EXFOR reaction        :{481: '(94-PU-240(N,G),,WID)', 482: '(94-PU-240(N,G),,WID)', 483: '(94-PU-240(N,G),,WID)', 484: '(94-PU-240(N,G),,WID)', 485: '(94-PU-240(N,G),,WID)', 486: '(94-PU-240(N,G),,WID)', 487: '(94-PU-240(N,G),,WID)', 488: '(94-PU-240(N,G),,WID)', 489: '(94-PU-240(N,G),,WID)', 490: '(94-PU-240(N,G),,WID)', 491: '(94-PU-240(N,G),,WID)', 492: '(94-PU-240(N,G),,WID)', 493: '(94-PU-240(N,G),,WID)', 494: '(94-PU-240(N,G),,WID)'} 
#   incident energy       : 3.8340e-05 eV - 6.6550e-04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/201/20133.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20133
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        3.8340E-05               NAN               NAN               NAN        3.0000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.1640E-05               NAN               NAN               NAN        3.3000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.6660E-05               NAN               NAN               NAN        3.1000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.2830E-05               NAN               NAN               NAN        3.2000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.0505E-04               NAN               NAN               NAN        3.5500E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6070E-04               NAN               NAN               NAN        3.2000E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8730E-04               NAN               NAN               NAN        3.0000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.6400E-04               NAN               NAN               NAN        3.5000E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.0500E-04               NAN               NAN               NAN        3.0000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.4680E-04               NAN               NAN               NAN        3.6000E-02        4.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.6660E-04               NAN               NAN               NAN        2.9500E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.9720E-04               NAN               NAN               NAN        3.3500E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.0840E-04               NAN               NAN               NAN        3.1500E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.6550E-04               NAN               NAN               NAN        3.3000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
