# Header: 
#   Title                 : 72-HF-179 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : T.Fuketa 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (P,ORNL-3778,38,6505) 
#   Year                  : 1965 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 72 
#   A                     : 179 
#   Nuclide               : 72-HF-179 
# Reaction: 
#   entry-subent-pointer  :{26: '11372-006-2', 27: '11372-006-2', 28: '11372-006-2', 29: '11372-006-2', 30: '11372-006-2', 31: '11372-006-2', 32: '11372-006-2', 33: '11372-006-2', 34: '11372-006-2', 35: '11372-006-2', 36: '11372-006-2', 37: '11372-006-2', 38: '11372-006-2', 39: '11372-006-2', 40: '11372-006-2', 41: '11372-006-2', 42: '11372-006-2', 43: '11372-006-2', 44: '11372-006-2', 45: '11372-006-2', 46: '11372-006-2', 47: '11372-006-2', 48: '11372-006-2', 49: '11372-006-2', 50: '11372-006-2', 51: '11372-006-2', 52: '11372-006-2', 53: '11372-006-2', 54: '11372-006-2', 55: '11372-006-2', 56: '11372-006-2', 57: '11372-006-2', 58: '11372-006-2'} 
#   EXFOR reaction        :{26: '(72-HF-179(N,EL),,WID)', 27: '(72-HF-179(N,EL),,WID)', 28: '(72-HF-179(N,EL),,WID)', 29: '(72-HF-179(N,EL),,WID)', 30: '(72-HF-179(N,EL),,WID)', 31: '(72-HF-179(N,EL),,WID)', 32: '(72-HF-179(N,EL),,WID)', 33: '(72-HF-179(N,EL),,WID)', 34: '(72-HF-179(N,EL),,WID)', 35: '(72-HF-179(N,EL),,WID)', 36: '(72-HF-179(N,EL),,WID)', 37: '(72-HF-179(N,EL),,WID)', 38: '(72-HF-179(N,EL),,WID)', 39: '(72-HF-179(N,EL),,WID)', 40: '(72-HF-179(N,EL),,WID)', 41: '(72-HF-179(N,EL),,WID)', 42: '(72-HF-179(N,EL),,WID)', 43: '(72-HF-179(N,EL),,WID)', 44: '(72-HF-179(N,EL),,WID)', 45: '(72-HF-179(N,EL),,WID)', 46: '(72-HF-179(N,EL),,WID)', 47: '(72-HF-179(N,EL),,WID)', 48: '(72-HF-179(N,EL),,WID)', 49: '(72-HF-179(N,EL),,WID)', 50: '(72-HF-179(N,EL),,WID)', 51: '(72-HF-179(N,EL),,WID)', 52: '(72-HF-179(N,EL),,WID)', 53: '(72-HF-179(N,EL),,WID)', 54: '(72-HF-179(N,EL),,WID)', 55: '(72-HF-179(N,EL),,WID)', 56: '(72-HF-179(N,EL),,WID)', 57: '(72-HF-179(N,EL),,WID)', 58: '(72-HF-179(N,EL),,WID)'} 
#   incident energy       : 5.6800e+00 eV - 1.8740e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/113/11372.x4 
#   nds                   : https://nds.iaea.org/EXFOR/11372
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        5.6800E+00        3.0000E-02               NAN               NAN               NAN               NAN        4.2000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.7620E+01        4.0000E-02               NAN               NAN               NAN               NAN        2.1500E-03        3.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        1.9050E+01        1.0000E-01               NAN               NAN               NAN               NAN        1.2000E-04        4.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN
        2.3550E+01        1.0000E-01               NAN               NAN               NAN               NAN        8.3000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6440E+01        1.5000E-01               NAN               NAN               NAN               NAN        1.0000E-03        3.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        2.7230E+01        1.5000E-01               NAN               NAN               NAN               NAN        4.3000E-04        1.4000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        3.1020E+01        1.0000E-01               NAN               NAN               NAN               NAN        7.5000E-03        7.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        3.6300E+01        2.0000E-01               NAN               NAN               NAN               NAN        3.0000E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        4.0000E+01        2.0000E-01               NAN               NAN               NAN               NAN        2.5000E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        4.2100E+01        2.0000E-01               NAN               NAN               NAN               NAN        1.3000E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        5.0900E+01        2.0000E-01               NAN               NAN               NAN               NAN        2.2000E-03        5.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        5.4800E+01        1.0000E-01               NAN               NAN               NAN               NAN        5.3000E-03        1.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        6.9000E+01        2.0000E-01               NAN               NAN               NAN               NAN        1.0000E-02        1.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        7.3800E+01        3.0000E-01               NAN               NAN               NAN               NAN        7.0000E-03        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        7.6600E+01        3.0000E-01               NAN               NAN               NAN               NAN        3.0000E-03        9.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        8.3100E+01        3.0000E-01               NAN               NAN               NAN               NAN        6.0000E-03        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        8.5200E+01        4.0000E-01               NAN               NAN               NAN               NAN        8.0000E-03        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        9.2400E+01        4.0000E-01               NAN               NAN               NAN               NAN        5.0000E-02        1.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN
        1.0130E+02        4.0000E-01               NAN               NAN               NAN               NAN        1.3000E-01        2.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN
        1.0380E+02        5.0000E-01               NAN               NAN               NAN               NAN        1.0000E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        1.0770E+02        6.0000E-01               NAN               NAN               NAN               NAN        1.3000E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
        1.1700E+02        6.0000E-01               NAN               NAN               NAN               NAN        3.9000E-02        7.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN
