# Header: 
#   Title                 : 82-PB-206 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10842-004-2 
#   First Author          : M.Mizumoto 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,19,335,1979) 
#   Year                  : 1979 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 82 
#   A                     : 206 
#   Isomer                :  
#   Nuclide               : 82-PB-206 
# Reaction: 
#   EXFOR Reaction        : (82-PB-206(N,EL),,WID,,G) 
#   Incident Energy       : 5.3900e+04 eV - 1.1445e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/108/10842.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10842
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   5.3900E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01          NAN          NAN          NAN          NAN          NAN
   6.3930E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+00          NAN          NAN          NAN          NAN          NAN
   6.5970E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.6590E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01          NAN          NAN          NAN          NAN          NAN
   7.0280E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01          NAN          NAN          NAN          NAN          NAN
   7.8000E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01          NAN          NAN          NAN          NAN          NAN
   8.0360E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+01          NAN          NAN          NAN          NAN          NAN
   8.2880E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E+01          NAN          NAN          NAN          NAN          NAN
   8.6100E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01          NAN          NAN          NAN          NAN          NAN
   8.8140E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01          NAN          NAN          NAN          NAN          NAN
   9.0090E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+02          NAN          NAN          NAN          NAN          NAN
   9.2630E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0118E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01          NAN          NAN          NAN          NAN          NAN
   1.0354E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.1115E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+01          NAN          NAN          NAN          NAN          NAN
   1.1445E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01          NAN          NAN          NAN          NAN          NAN
