# Header: 
#   Title                 : 67-HO-165 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20119-004-0 
#   First Author          : H.Tellier 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (R,CEA-N-1338,7011) 
#   Year                  : 1970 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 67 
#   A                     : 165 
#   Isomer                :  
#   Nuclide               : 67-HO-165 
# Reaction: 
#   EXFOR Reaction        : (67-HO-165(N,EL),,WID,,2G) 
#   Incident Energy       : 8.1600e+00 eV - 1.2330e+03 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/201/20119.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20119
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   8.1600E+00   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.6400E-04   1.0000E-05          NAN          NAN          NAN          NAN
   1.0320E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E-05   5.0000E-06          NAN          NAN          NAN          NAN
   1.2680E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.1500E-02   2.0000E-04          NAN          NAN          NAN          NAN
   1.3830E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E-06   1.0000E-06          NAN          NAN          NAN          NAN
   1.8220E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   2.0270E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-06   2.0000E-06          NAN          NAN          NAN          NAN
   2.1140E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   2.3930E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E-05   2.0000E-06          NAN          NAN          NAN          NAN
   2.4770E+01   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E-05   2.0000E-06          NAN          NAN          NAN          NAN
   2.6240E+01   4.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-06   2.0000E-06          NAN          NAN          NAN          NAN
   3.5150E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   3.5550E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.4200E-03   1.0000E-04          NAN          NAN          NAN          NAN
   3.5900E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-04   1.0000E-05          NAN          NAN          NAN          NAN
   3.7350E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   3.9100E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   3.9700E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-02   5.0000E-04          NAN          NAN          NAN          NAN
   4.7750E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.5200E-02   1.0000E-04          NAN          NAN          NAN          NAN
   4.8900E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E-05   1.0000E-05          NAN          NAN          NAN          NAN
   5.1600E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.0700E-02   7.0000E-04          NAN          NAN          NAN          NAN
   5.4400E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.7300E-03   8.0000E-05          NAN          NAN          NAN          NAN
   6.3050E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05   1.0000E-05          NAN          NAN          NAN          NAN
   6.5150E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.3600E-02   6.0000E-04          NAN          NAN          NAN          NAN
   6.8850E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.2400E-03   2.0000E-05          NAN          NAN          NAN          NAN
   7.1950E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.9600E-02   7.0000E-04          NAN          NAN          NAN          NAN
   7.3700E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05   2.0000E-05          NAN          NAN          NAN          NAN
   7.5050E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   7.6800E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   7.7600E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05   1.0000E-05          NAN          NAN          NAN          NAN
   8.0050E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.9800E-03   4.0000E-05          NAN          NAN          NAN          NAN
   8.2900E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   8.3900E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.5200E-02   9.0000E-04          NAN          NAN          NAN          NAN
   8.4850E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   8.5800E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   3.2700E-02   2.0000E-03          NAN          NAN          NAN          NAN
   8.9700E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05   2.0000E-05          NAN          NAN          NAN          NAN
   9.3650E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   8.3000E-02   1.5000E-03          NAN          NAN          NAN          NAN
   9.9300E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.0200E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.3400E-02   8.0000E-04          NAN          NAN          NAN          NAN
   1.0640E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   9.3000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   1.1510E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   1.1790E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E-02   5.0000E-04          NAN          NAN          NAN          NAN
   1.1990E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   8.6000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   1.2070E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   1.2480E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.9700E-02   1.4000E-03          NAN          NAN          NAN          NAN
   1.2680E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.7200E-02   1.0000E-03          NAN          NAN          NAN          NAN
   1.2840E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.0200E-02   1.4000E-03          NAN          NAN          NAN          NAN
