# Header: 
#   Title                 : 96-CM-244 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : M.S.Moore 
#   Institute             : (1USALAS): Los Alamos National Laboratory, NM 
#   Reference             : (J,PR/C,3,1656,197104) 
#   Year                  : 1971 
#   Facility              : None 
# Target: 
#   Z                     : 96 
#   A                     : 244 
#   Nuclide               : 96-CM-244 
# Reaction: 
#   entry-subent-pointer  :['10121-002-2' '10121-002-3'] 
#   EXFOR reaction        :['(96-CM-244(N,EL),,WID)' '(96-CM-244(N,F),,WID)'] 
#   incident energy       : 2.2850e+01 eV - 9.7150e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/101/10121.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10121
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.2850E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 8.8000E-04 9.0000E-05 3.7000E-03 3.0000E-04
 3.4990E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.5000E-03 3.0000E-04 2.5100E-03 7.0000E-05
 5.2780E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 5.6000E-04 8.0000E-05 1.7000E-03 2.0000E-04
 6.7990E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.7000E-04 7.0000E-05 3.0000E-03 3.0000E-04
 8.5960E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.4500E-02 2.3000E-03 6.5000E-04 2.0000E-05
 9.6120E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 7.3000E-03 6.0000E-04 1.5400E-03 5.0000E-05
 1.3280E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.5500E-02 2.0000E-03 1.1700E-03 4.0000E-05
 1.3910E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.5000E-03 3.0000E-04 2.8000E-03 3.0000E-04
 1.7120E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.3000E-03 5.0000E-04 1.3000E-03 2.0000E-04
 1.8160E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0000E-02 9.0000E-04 2.1000E-03 1.0000E-04
 1.9700E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 4.3000E-02 5.0000E-03 1.0000E-03 6.0000E-05
 2.0980E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 4.2000E-02 5.0000E-03 5.2000E-04 4.0000E-05
 2.2010E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 5.4000E-02 1.6000E-02 1.2500E-03 1.6000E-04
 2.3050E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-02 7.0000E-03 4.0000E-04 7.0000E-05
 2.3490E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.8000E-03 1.2000E-03 9.0000E-04 3.0000E-04
 2.4270E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.3000E-03 1.2000E-03 2.2000E-03        NAN
 2.6490E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0000E-02 5.0000E-03 9.0000E-04 4.0000E-04
 2.7410E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.6000E-02 7.0000E-03 6.0000E-04 2.0000E-04
 3.1680E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 5.5000E-03 7.0000E-04 3.0000E-04 7.0000E-05
 3.2950E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.6000E-03 1.4000E-03 2.9000E-04 3.0000E-05
 3.4360E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.6000E-02 5.0000E-03 1.1600E-03 1.6000E-04
 3.5310E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0100E-01 2.3000E-02 1.2800E-03 1.1000E-04
 3.6170E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.4000E-02 8.0000E-03 1.0300E-03 1.6000E-04
 3.6440E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0000E-02 2.0000E-03 2.1000E-03 4.0000E-04
 3.8620E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.6000E-02 3.0000E-03 1.1100E-03 9.0000E-05
 3.9760E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.3000E-02 3.0000E-03 6.6000E-04 8.0000E-05
 4.1500E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.9000E-02 2.0000E-03 2.7000E-04 6.0000E-05
 4.2060E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 9.3000E-02 1.6000E-02 8.9000E-04 8.0000E-05
 4.2690E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.3000E-02 2.0000E-03 3.5000E-04 1.2000E-04
 4.4340E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 8.6000E-02 1.9000E-02 8.2000E-04 1.1000E-04
 4.7090E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.6700E-01 5.8000E-02 1.8400E-03 1.6000E-04
 4.8890E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.5000E-02 2.0000E-03 5.0000E-04 1.3000E-04
 4.9190E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 5.4000E-02 6.0000E-03 4.7000E-04 1.0000E-04
 5.1240E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.0000E-04 4.0000E-05
 5.2050E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.6000E-02 4.0000E-03 2.5500E-03 2.6000E-04
 5.9640E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.7000E-02 1.2000E-02 1.0000E-03 5.0000E-04
 6.1240E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-02 2.2000E-02 1.0000E-03 5.0000E-04
 6.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.7000E-02 1.0000E-02 8.0000E-04 2.0000E-04
 6.2780E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 7.0000E-03 4.0000E-03 5.0000E-04        NAN
 6.3790E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0000E-02 5.0000E-03 7.0000E-04 4.0000E-04
 6.4690E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.8000E-04 1.0000E-04
 6.5240E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 8.1000E-02 2.7000E-02 1.0000E-04        NAN
 6.9130E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.3000E-02 5.0000E-03 8.0000E-04 3.0000E-04
 6.9530E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.6000E-02 5.0000E-03 7.0000E-04 3.0000E-04
 7.0450E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.4000E-02 2.8000E-02 1.5000E-03 3.0000E-04
 7.1280E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.0000E-02 7.0000E-03 2.0000E-04        NAN
 7.3160E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.0000E-02 1.9000E-02 1.7000E-04 9.0000E-05
 7.4600E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 4.0000E-03 2.0000E-03 1.6000E-03 1.0000E-03
 7.5970E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.7000E-04 1.0000E-04
 7.7860E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 7.2000E-02 1.5000E-02 1.7000E-03 2.0000E-04
 7.9010E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 4.0000E-03 2.0000E-03 1.7000E-03 1.0000E-03
 7.9750E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.0000E-03 2.0000E-03 3.7000E-03        NAN
 8.0250E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 7.0000E-03 2.0000E-03 3.1000E-03 1.2000E-03
 8.1580E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.1000E-02 2.0000E-03 3.0000E-03 8.0000E-04
 8.2300E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.8000E-02 7.0000E-03 9.3000E-03 1.9000E-03
 8.4630E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.0000E-03 4.0000E-03 1.7000E-03 1.2000E-03
 8.5790E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.3000E-02 1.4000E-02 1.4000E-03 4.0000E-04
 8.6560E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.5000E-02 9.0000E-03 4.1000E-03 2.0000E-03
 8.7200E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.3000E-02 9.0000E-03 1.0000E-03 4.0000E-04
 8.8490E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.2000E-02 2.9000E-02 2.0000E-04 1.0000E-04
 8.9970E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.2800E-01 6.2000E-02 1.4000E-04 9.0000E-05
 9.1400E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.0000E-04 2.0000E-04
 9.2630E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.9000E-02 7.0000E-03 5.0000E-04        NAN
 9.4690E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.4000E-02 1.1000E-02 4.0000E-04 3.0000E-04
 9.7150E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.5000E-04 1.1000E-04
