# Header: 
#   Title                 : 12-MG-24 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 23163-005-2 
#   First Author          : C.Massimi 
#   Institute             : (2FR FR ): France 
#   Reference             : (J,PR/C,85,044615,2012) 
#   Year                  : 2012 
#   Facility              : (SYNCH): Synchrotron 
# Target: 
#   Z                     : 12 
#   A                     : 24 
#   Isomer                :  
#   Nuclide               : 12-MG-24 
# Reaction: 
#   EXFOR Reaction        : (12-MG-24(N,G),,WID) 
#   Incident Energy Type   : -1.0000e+05 eV - 6.5995e+05 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/231/23163.x4 
#   nds                   : https://nds.iaea.org/EXFOR/23163
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -1.0000E+05          NAN        0.5        0.0          NAN          NAN   1.3000E+01          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   4.6347E+04   1.0000E+00        0.5        1.0          NAN          NAN   1.4000E+00   2.0000E-01   1.4400E+00   6.0000E-02          NAN          NAN          NAN          NAN
   8.3940E+04   4.0000E+00        1.5        1.0          NAN          NAN   4.1000E+00   2.0000E-01   7.6070E+03   4.0000E+00          NAN          NAN          NAN          NAN
   1.7667E+05   1.0000E+01        0.5        1.0          NAN          NAN          NAN          NAN   4.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN
   2.5718E+05   1.0000E+00        1.5        2.0          NAN          NAN   1.8000E+00   1.0000E-01   2.0900E+01   5.0000E-01          NAN          NAN          NAN          NAN
   2.6748E+05   1.0000E+01        0.5        1.0          NAN          NAN   7.0000E+00   3.0000E+00   8.3270E+04   2.0000E+01          NAN          NAN          NAN          NAN
   4.3079E+05   1.0000E+01        1.5        1.0          NAN          NAN   6.7000E+00   6.0000E-01   2.8180E+04   2.0000E+01          NAN          NAN          NAN          NAN
   4.7536E+05   4.0000E+00        2.5        2.0          NAN          NAN   1.2000E+00   2.0000E-01   1.3900E+01   5.0000E-01          NAN          NAN          NAN          NAN
   4.9828E+05   4.0000E+00        1.5        1.0          NAN          NAN   2.5000E-01   1.0000E-01   7.5200E+02   2.0000E+00          NAN          NAN          NAN          NAN
   5.5104E+05   3.0000E+01        2.5        2.0          NAN          NAN   8.0000E+00   7.0000E+00   1.2000E+00   4.0000E-01          NAN          NAN          NAN          NAN
   6.4201E+05   4.0000E+00        0.5        1.0          NAN          NAN   1.5000E+00   3.0000E-01   1.4590E+03   8.0000E+00          NAN          NAN          NAN          NAN
   6.5995E+05   1.0000E+01        0.5        0.0          NAN          NAN   1.3000E+01   1.0000E+00   1.7470E+04   4.0000E+01          NAN          NAN          NAN          NAN
