# Header: 
#   Title                 : 26-FE-54 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : L0262-002-0 
#   First Author          : R.Schwengner 
#   Institute             : (2FR FR): France 
#   Reference             : (J,PR/C,101,064303,2020) 
#   Year                  : 2020 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 26 
#   A                     : 54 
#   Isomer                :  
#   Nuclide               : 26-FE-54 
# Reaction: 
#   EXFOR Reaction        : (26-FE-54(G,EL),,ARE) 
#   Incident Energy       : 1.4085e+06 eV - 1.3171e+07 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L02/L0262.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0262
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   7.3348E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E+00   1.5000E+00          NAN          NAN          NAN          NAN
   7.3485E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.6000E+00   1.6000E+00          NAN          NAN          NAN          NAN
   7.3673E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7400E+01   2.5000E+00          NAN          NAN          NAN          NAN
   7.3960E+06   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E+00   2.7000E+00          NAN          NAN          NAN          NAN
   7.4154E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   7.4472E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.4697E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   7.4874E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.5533E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.6313E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.6458E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   2.8000E+00          NAN          NAN          NAN          NAN
   7.7232E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.8982E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9700E+01   2.8000E+00          NAN          NAN          NAN          NAN
   7.9165E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.8000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   7.9338E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.0148E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4400E+02   3.0000E+00          NAN          NAN          NAN          NAN
   8.0932E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0600E+02   1.0000E+01          NAN          NAN          NAN          NAN
   8.1192E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4800E+02   1.3000E+01          NAN          NAN          NAN          NAN
   8.1637E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   8.2196E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8900E+02   5.1000E+01          NAN          NAN          NAN          NAN
   8.2653E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E+01   2.8000E+00          NAN          NAN          NAN          NAN
   8.3384E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.3537E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.4031E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   8.4502E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   8.6180E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.7774E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.8410E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8800E+01   2.6000E+00          NAN          NAN          NAN          NAN
   8.8555E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0200E+02   9.0000E+00          NAN          NAN          NAN          NAN
   8.8971E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.9303E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   8.9860E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4200E+02   1.3000E+01          NAN          NAN          NAN          NAN
   9.0652E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+02   1.2000E+01          NAN          NAN          NAN          NAN
   9.1131E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.4000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.1289E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3800E+01   2.3000E+00          NAN          NAN          NAN          NAN
   9.1493E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0400E+02   9.0000E+00          NAN          NAN          NAN          NAN
   9.3073E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.3422E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.4104E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7800E+02   1.6000E+01          NAN          NAN          NAN          NAN
   9.4724E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   1.8000E+01          NAN          NAN          NAN          NAN
   9.5154E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.5380E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.9086E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.9253E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0036E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.3000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0060E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2400E+02   2.0000E+01          NAN          NAN          NAN          NAN
   1.0101E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0119E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0141E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2800E+02   1.2000E+01          NAN          NAN          NAN          NAN
   1.0186E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1600E+02   1.4000E+01          NAN          NAN          NAN          NAN
   1.0196E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0224E+07   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0240E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   1.0250E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0339E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3800E+02   1.3000E+01          NAN          NAN          NAN          NAN
   1.0377E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0488E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0510E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   1.0538E+07   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2700E+02   2.9000E+01          NAN          NAN          NAN          NAN
   1.0591E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.0701E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0802E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.0820E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.0880E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0891E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0926E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.1022E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0500E+02   1.7000E+01          NAN          NAN          NAN          NAN
   1.1095E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.1160E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.1194E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.9000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   1.1211E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1314E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.1334E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.1447E+07   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E+01   2.2000E+00          NAN          NAN          NAN          NAN
   1.1481E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.7000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.1531E+07   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5600E+02   1.5000E+01          NAN          NAN          NAN          NAN
   1.1561E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1761E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+00   1.9000E+00          NAN          NAN          NAN          NAN
   1.1790E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1822E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.9000E+00   2.3000E+00          NAN          NAN          NAN          NAN
   1.2273E+07   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.2397E+07   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.2902E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.3171E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
