# Header: 
#   Title                 : 92-U-235 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20483-003-1 
#   First Author          : J.Blons 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (C,71KNOX,2,829,1971) 
#   Year                  : 1971 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 235 
#   Isomer                :  
#   Nuclide               : 92-U-235 
# Reaction: 
#   EXFOR Reaction        : (92-U-235(N,EL),,WID,,2G) 
#   Incident Energy       : 9.2800e+00 eV - 1.4735e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/204/20483.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20483
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   9.2800E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-04   4.0000E-05          NAN          NAN          NAN          NAN
   9.7400E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E-05   5.0000E-06          NAN          NAN          NAN          NAN
   1.0180E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.4000E-05   6.0000E-06          NAN          NAN          NAN          NAN
   1.0800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E-05   8.0000E-06          NAN          NAN          NAN          NAN
   1.1660E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E-04   4.0000E-05          NAN          NAN          NAN          NAN
   1.2390E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2900E-03   6.0000E-05          NAN          NAN          NAN          NAN
   1.2850E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E-05   1.5000E-05          NAN          NAN          NAN          NAN
   1.3280E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E-05   1.5000E-05          NAN          NAN          NAN          NAN
   1.3710E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E-05   1.5000E-05          NAN          NAN          NAN          NAN
   1.4020E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   1.4510E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2500E-04   1.0000E-05          NAN          NAN          NAN          NAN
   1.5400E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.6080E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.7000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.6670E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.8060E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   1.8960E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.4000E-05   2.0000E-05          NAN          NAN          NAN          NAN
   1.9300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E-03   1.5000E-04          NAN          NAN          NAN          NAN
   2.0130E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   2.0610E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   2.1070E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5800E-03   1.0000E-04          NAN          NAN          NAN          NAN
   2.2940E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   2.3410E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   2.3610E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E-04   1.0000E-04          NAN          NAN          NAN          NAN
   2.4270E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.4500E-04   4.0000E-05          NAN          NAN          NAN          NAN
   2.4400E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-04          NAN          NAN          NAN          NAN          NAN
   2.4740E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-04          NAN          NAN          NAN          NAN          NAN
   2.5410E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.7000E-04          NAN          NAN          NAN          NAN          NAN
   2.6490E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   2.6790E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.7150E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   2.7800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.2000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   2.8090E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-05   1.5000E-05          NAN          NAN          NAN          NAN
   2.8370E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   2.8690E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-05   3.0000E-05          NAN          NAN          NAN          NAN
   2.9640E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E-04   1.0000E-05          NAN          NAN          NAN          NAN
   3.0590E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   3.0860E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   3.1430E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.2070E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9500E-03   1.5000E-04          NAN          NAN          NAN          NAN
   3.3520E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9200E-03   1.2000E-04          NAN          NAN          NAN          NAN
   3.4390E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   3.4850E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E-04   2.0000E-04          NAN          NAN          NAN          NAN
   3.5200E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   3.7500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.8300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   3.9410E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   3.9900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   4.0530E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E-04   1.5000E-04          NAN          NAN          NAN          NAN
   4.0800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.1300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-04   1.0000E-04          NAN          NAN          NAN          NAN
   4.1560E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E-04          NAN          NAN          NAN          NAN          NAN
   4.1880E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4500E-03   1.0000E-04          NAN          NAN          NAN          NAN
   4.2230E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   4.2690E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   4.3400E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   4.3940E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.4000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   4.4600E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E-04   3.0000E-04          NAN          NAN          NAN          NAN
   4.5000E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-04   2.0000E-04          NAN          NAN          NAN          NAN
   4.5800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-04   8.0000E-05          NAN          NAN          NAN          NAN
   4.6790E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   4.7000E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.7000E-04   1.0000E-04          NAN          NAN          NAN          NAN
   4.7970E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.4000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   4.8300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-03   8.0000E-05          NAN          NAN          NAN          NAN
   4.8800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   4.9040E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.9430E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.5000E-04   8.0000E-05          NAN          NAN          NAN          NAN
   5.0120E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   5.0480E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1300E-03   3.0000E-05          NAN          NAN          NAN          NAN
   5.1260E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.7600E-03   2.0000E-04          NAN          NAN          NAN          NAN
   5.1650E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   5.2220E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4300E-03   1.0000E-04          NAN          NAN          NAN          NAN
   5.3450E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.4000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   5.4080E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   5.5060E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2800E-03   8.0000E-05          NAN          NAN          NAN          NAN
   5.5840E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   5.6090E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.6500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.8900E-03   3.5000E-04          NAN          NAN          NAN          NAN
