# Header: 
#   Title                 : 64-GD-157 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10051-005-2 
#   First Author          : S.F.Mughabghab 
#   Institute             : (1USABNL): Brookhaven National Laboratory, Upton, NY 
#   Reference             : (J,PR,180,1131,1969) 
#   Year                  : 1969 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 64 
#   A                     : 157 
#   Isomer                :  
#   Nuclide               : 64-GD-157 
# Reaction: 
#   EXFOR Reaction        : (64-GD-157(N,EL),,WID,,2G) 
#   Incident Energy       : 2.8300e+00 eV - 1.8460e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/100/10051.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10051
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.8300E+00   1.4000E-02        NAN        NAN          NAN          NAN          NAN          NAN   4.3500E-04   1.5000E-05          NAN          NAN          NAN          NAN
   1.6700E+01   6.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.6100E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.0460E+01   9.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.3600E-02   6.0000E-04          NAN          NAN          NAN          NAN
   2.1580E+01   9.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   4.9000E-04   9.0000E-05          NAN          NAN          NAN          NAN
   2.3260E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   6.3000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   2.5320E+01   1.2000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.0800E-03   2.0000E-04          NAN          NAN          NAN          NAN
   4.0040E+01   2.4000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.0200E-03   1.7000E-04          NAN          NAN          NAN          NAN
   4.4030E+01   2.7000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.0900E-02   2.0000E-03          NAN          NAN          NAN          NAN
   4.8640E+01   3.2000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-02   2.0000E-03          NAN          NAN          NAN          NAN
   5.8200E+01   4.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.3600E-02   3.4000E-03          NAN          NAN          NAN          NAN
   6.6600E+01   5.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   8.8000E-03   2.5000E-03          NAN          NAN          NAN          NAN
   8.0700E+01   7.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E-02   6.0000E-03          NAN          NAN          NAN          NAN
   8.7400E+01   8.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E-03   1.0000E-03          NAN          NAN          NAN          NAN
   9.7000E+01   9.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E-02   3.0000E-03          NAN          NAN          NAN          NAN
   1.0040E+02   9.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-02   3.0000E-03          NAN          NAN          NAN          NAN
   1.0530E+02   1.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.3000E-02   8.0000E-03          NAN          NAN          NAN          NAN
   1.0760E+02   1.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E-03   2.0000E-03          NAN          NAN          NAN          NAN
   1.1040E+02   1.1000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.3000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   1.1580E+02   1.1000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-02   2.0000E-03          NAN          NAN          NAN          NAN
   1.2120E+02   1.2000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E-01   2.0000E-02          NAN          NAN          NAN          NAN
   1.3890E+02   1.5000E+00        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E-02   1.5000E-02          NAN          NAN          NAN          NAN
   1.4420E+02   1.6000E+00        NAN        NAN          NAN          NAN          NAN          NAN   7.5000E-02   1.5000E-02          NAN          NAN          NAN          NAN
   1.5020E+02   1.7000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   1.5760E+02   1.8000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   1.6520E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E-02   2.0000E-02          NAN          NAN          NAN          NAN
   1.7200E+02   2.1000E+00        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-02   3.0000E-02          NAN          NAN          NAN          NAN
   1.7880E+02   2.2000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   1.8460E+02   2.3000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-02   5.0000E-03          NAN          NAN          NAN          NAN
