# Header: 
#   Title                 : 92-U-238 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20115-007-0 
#   First Author          : G.Carraro 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : (C,70HELSINKI,1,403,7006) 
#   Year                  : 1970 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 238 
#   Isomer                :  
#   Nuclide               : 92-U-238 
# Reaction: 
#   EXFOR Reaction        : (92-U-238(N,EL),,WID/RED) 
#   Incident Energy Type   : 6.6000e+01 eV - 5.7621e+03 eV 
#   Resonance Energy      : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/201/20115.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20115
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   6.6000E+01   1.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   3.1100E-03   1.2000E-04          NAN          NAN          NAN          NAN
   8.0740E+01   6.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   8.9290E+01   8.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E-05   2.0000E-06          NAN          NAN          NAN          NAN
   1.0255E+02   1.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   6.8600E-03   6.9000E-04          NAN          NAN          NAN          NAN
   1.1688E+02   1.1000E-01        NAN        0.0          NAN          NAN          NAN          NAN   2.5300E-03   1.8000E-04          NAN          NAN          NAN          NAN
   1.4558E+02   1.5000E-01        NAN        0.0          NAN          NAN          NAN          NAN   7.4000E-05   8.0000E-06          NAN          NAN          NAN          NAN
   1.6527E+02   9.0000E-02        NAN        0.0          NAN          NAN          NAN          NAN   2.6400E-04   1.6000E-05          NAN          NAN          NAN          NAN
   1.8963E+02   1.8000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.2270E-02   5.1000E-04          NAN          NAN          NAN          NAN
   2.0845E+02   1.3000E-01        NAN        0.0          NAN          NAN          NAN          NAN   3.6700E-03   4.2000E-04          NAN          NAN          NAN          NAN
   2.3732E+02   1.6000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.8300E-03   1.3000E-04          NAN          NAN          NAN          NAN
   2.4269E+02   1.7000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E-05   2.0000E-06          NAN          NAN          NAN          NAN
   2.6399E+02   1.9000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.4000E-05   2.0000E-06          NAN          NAN          NAN          NAN
   2.7362E+02   2.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.5700E-03   7.0000E-05          NAN          NAN          NAN          NAN
   2.9081E+02   2.2000E-01        NAN        0.0          NAN          NAN          NAN          NAN   8.8000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   3.1123E+02   1.2000E-01        NAN        0.0          NAN          NAN          NAN          NAN   6.2000E-05   6.0000E-06          NAN          NAN          NAN          NAN
   3.4776E+02   1.4000E-01        NAN        0.0          NAN          NAN          NAN          NAN   4.4800E-03   2.1000E-04          NAN          NAN          NAN          NAN
   3.7682E+02   1.6000E-01        NAN        0.0          NAN          NAN          NAN          NAN   6.5000E-05   3.0000E-06          NAN          NAN          NAN          NAN
   3.9763E+02   1.7000E-01        NAN        0.0          NAN          NAN          NAN          NAN   3.2000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   4.1022E+02   1.8000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.0200E-03   5.0000E-05          NAN          NAN          NAN          NAN
   4.3410E+02   2.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   4.6000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   4.3949E+02   4.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E-05   5.0000E-06          NAN          NAN          NAN          NAN
   4.5372E+02   4.2000E-01        NAN        0.0          NAN          NAN          NAN          NAN   2.2000E-05   5.0000E-06          NAN          NAN          NAN          NAN
   4.6316E+02   2.1000E-01        NAN        0.0          NAN          NAN          NAN          NAN   2.5800E-04   1.9000E-05          NAN          NAN          NAN          NAN
   4.7833E+02   2.3000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.8200E-04   1.4000E-05          NAN          NAN          NAN          NAN
   4.8879E+02   2.4000E-01        NAN        0.0          NAN          NAN          NAN          NAN   2.6000E-05   5.0000E-06          NAN          NAN          NAN          NAN
