# Header: 
#   Title                 : 12-MG-25 Resonance Parameter: WID/STR,,RG 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : D5035-006-1 
#   First Author          : J.Keinonen 
#   Institute             : (2SF HLS): University of Helsinki, Helsinki 
#   Reference             : (J,NP/A,341,345,1980) 
#   Year                  : 1980 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 12 
#   A                     : 25 
#   Isomer                :  
#   Nuclide               : 12-MG-25 
# Reaction: 
#   EXFOR Reaction        : (12-MG-25(P,G),,WID/STR,,RG) 
#   Incident Energy       : 3.3810e+05 eV - 2.0637e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D50/D5035.x4 
#   nds                   : https://nds.iaea.org/EXFOR/D5035
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   1.2877E+06   9.0000E+02        NAN        NAN          NAN          NAN   4.2000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3804E+06   9.0000E+02        NAN        NAN          NAN          NAN   4.9000E+00   1.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.4092E+06   9.0000E+02        NAN        NAN          NAN          NAN   5.3000E+00   1.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.4155E+06   9.0000E+02        NAN        NAN          NAN          NAN   3.9000E+00   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4468E+06   8.0000E+02        NAN        NAN          NAN          NAN   2.3000E+00   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5000E+06   8.0000E+02        NAN        NAN          NAN          NAN   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5487E+06   8.0000E+02        NAN        NAN          NAN          NAN   8.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.5835E+06   9.0000E+02        NAN        NAN          NAN          NAN   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6098E+06   9.0000E+02        NAN        NAN          NAN          NAN   4.1000E+00   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6231E+06   1.0000E+03        NAN        NAN          NAN          NAN   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6286E+06   1.0000E+03        NAN        NAN          NAN          NAN   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6358E+06   1.0000E+03        NAN        NAN          NAN          NAN   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7140E+06   9.0000E+02        NAN        NAN          NAN          NAN   3.7000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7229E+06   9.0000E+02        NAN        NAN          NAN          NAN   2.9000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7342E+06   9.0000E+02        NAN        NAN          NAN          NAN   2.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7489E+06   1.0000E+03        NAN        NAN          NAN          NAN   1.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7539E+06   9.0000E+02        NAN        NAN          NAN          NAN   2.3000E+00   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.7565E+06   9.0000E+02        NAN        NAN          NAN          NAN   5.7000E+00   1.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7711E+06   9.0000E+02        NAN        NAN          NAN          NAN   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7856E+06   9.0000E+02        NAN        NAN          NAN          NAN   5.3000E+00   1.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.7950E+06   1.0000E+03        NAN        NAN          NAN          NAN   1.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8206E+06   9.0000E+02        NAN        NAN          NAN          NAN   4.7000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.8882E+06   9.0000E+02        NAN        NAN          NAN          NAN   1.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8917E+06   9.0000E+02        NAN        NAN          NAN          NAN   3.9000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9120E+06   9.0000E+02        NAN        NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.9211E+06   1.0000E+03        NAN        NAN          NAN          NAN   2.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9355E+06   1.1000E+03        NAN        NAN          NAN          NAN   1.1000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9663E+06   9.0000E+02        NAN        NAN          NAN          NAN   9.5000E+00   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.0180E+06   3.0000E+03        NAN        NAN          NAN          NAN   3.4000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0480E+06   9.0000E+02        NAN        NAN          NAN          NAN   2.1000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0637E+06   1.0000E+03        NAN        NAN          NAN          NAN   3.2000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
