# Header: 
#   Title                 : 96-CM-245 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40534-002-2 
#   First Author          : T.S.Belanova 
#   Institute             : (4RUSNIR): NIIAR Dimitrovgrad 
#   Reference             : (J,AE,42,52,1977) 
#   Year                  : 1977 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 96 
#   A                     : 245 
#   Isomer                :  
#   Nuclide               : 96-CM-245 
# Reaction: 
#   EXFOR Reaction        : (96-CM-245(N,EL),,WID,,2G) 
#   Incident Energy       : 1.2400e+00 eV - 2.9600e+01 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/405/40534.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40534
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.2400E+00   8.0000E-03        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9800E+00   5.0000E-03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   2.4500E+00   6.0000E-03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E-05   2.0000E-05          NAN          NAN          NAN          NAN
   3.2070E+00   9.0000E-03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-05   3.0000E-06          NAN          NAN          NAN          NAN
   4.6900E+00   1.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   9.2500E+00   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-04   4.0000E-05          NAN          NAN          NAN          NAN
   9.4000E+00   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-05   1.0000E-05          NAN          NAN          NAN          NAN
   1.0100E+01   3.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-04   4.0000E-05          NAN          NAN          NAN          NAN
   1.1400E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   1.3600E+01   6.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-04   1.0000E-05          NAN          NAN          NAN          NAN
   1.3900E+01   6.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   1.5700E+01   7.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   1.8600E+01   7.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   2.1600E+01   8.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   2.4900E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.5900E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05          NAN          NAN          NAN          NAN          NAN
   2.6900E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   2.7800E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-04   1.0000E-04          NAN          NAN          NAN          NAN
   2.9600E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-03   4.0000E-04          NAN          NAN          NAN          NAN
