# Header: 
#   Title                 : 32-GE-70 Resonance Parameter: WID/STR,,RM 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 23454-004-2 
#   First Author          : A.Gawlik 
#   Institute             : (3POLLOU): University of Lodz, Lodz 
#   Reference             : (J,PR/C,100,045804,2019) 
#   Year                  : 2019 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 32 
#   A                     : 70 
#   Isomer                :  
#   Nuclide               : 32-GE-70 
# Reaction: 
#   EXFOR Reaction        : (32-GE-70(N,G),,WID/STR,,RM) 
#   Incident Energy       : 1.5238e+02 eV - 3.9872e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/234/23454.x4 
#   nds                   : https://nds.iaea.org/EXFOR/23454
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.5238E+02   1.0000E-02        NAN        NAN          NAN          NAN   5.8000E-02   2.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.1184E+03   1.0000E-01        NAN        NAN          NAN          NAN   1.5050E+02   5.7000E+00          NAN          NAN          NAN          NAN          NAN          NAN
   1.4742E+03   1.0000E-02        NAN        NAN          NAN          NAN   1.4090E+02   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4842E+03   2.0000E-02        NAN        NAN          NAN          NAN   1.1500E+01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5142E+03   2.0000E-02        NAN        NAN          NAN          NAN   2.4000E+01   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.9532E+03   2.0000E-02        NAN        NAN          NAN          NAN   2.9800E+01   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.3585E+03   6.0000E-02        NAN        NAN          NAN          NAN   7.6000E+00   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.6528E+03   7.0000E-02        NAN        NAN          NAN          NAN   9.8000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   3.1703E+03   4.0000E-02        NAN        NAN          NAN          NAN   4.6600E+01   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   3.2240E+03   5.0000E-02        NAN        NAN          NAN          NAN   2.4200E+01   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   3.8462E+03   1.0000E-01        NAN        NAN          NAN          NAN   1.1500E+01   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
