# Header: 
#   Title                 : 88-RA-226 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : R.N.Ivanov 
#   Institute             : (4RUSNIR): NIIAR Dimitrovgrad 
#   Reference             : (J,AE,42,505,1977) 
#   Year                  : 1977 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 88 
#   A                     : 226 
#   Nuclide               : 88-RA-226 
# Reaction: 
#   entry-subent-pointer  :['40377-002-2' '40377-002-3'] 
#   EXFOR reaction        :['(88-RA-226(N,EL),,WID)' '(88-RA-226(N,G),,WID)'] 
#   incident energy       : 5.3900e-01 eV - 1.3850e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/403/40377.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40377
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 3.7730E+02 1.6000E+00        NAN        NAN        NAN        NAN        NAN        NAN 8.8000E-02 2.4000E-02        NAN        NAN
 3.9860E+02 1.8000E+00        NAN        NAN        NAN        NAN        NAN        NAN 1.8700E-01 4.1000E-02        NAN        NAN
 4.5900E+02 2.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 2.4000E-02 1.1000E-02        NAN        NAN
 4.7100E+02 3.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 2.3000E-02 1.1000E-02        NAN        NAN
 5.1600E+02 3.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 2.6000E-02 1.1000E-02        NAN        NAN
 5.2600E+02 3.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 4.0000E-02 1.7000E-02        NAN        NAN
 5.4800E+02 3.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 5.0000E-03 3.0000E-03        NAN        NAN
 5.8500E+02 4.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 1.1000E-02 4.0000E-03        NAN        NAN
 6.3000E+02 4.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 4.2200E-01 3.3000E-02        NAN        NAN
 6.6900E+02 4.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 3.3000E-02 1.7000E-02        NAN        NAN
 6.8100E+02 5.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 2.1000E-02 1.1000E-02        NAN        NAN
 7.4500E+02 5.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 9.8000E-02 6.0000E-02        NAN        NAN
 7.8500E+02 6.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 6.7000E-02 2.9000E-02        NAN        NAN
 8.0900E+02 6.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 1.3000E-02 8.0000E-03        NAN        NAN
 8.2800E+02 6.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 5.7000E-02 3.1000E-02        NAN        NAN
 8.8700E+02 7.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 6.8000E-02 3.7000E-02        NAN        NAN
 9.0700E+02 7.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 2.8000E-01 1.0000E-01        NAN        NAN
 9.4500E+02 7.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN 4.7000E-02 2.2000E-02        NAN        NAN
 1.0070E+03 8.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0290E+03 8.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0780E+03 8.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1660E+03 1.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2220E+03 1.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3360E+03 1.3000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3850E+03 1.3000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
