# Header: 
#   Title                 : 62-SM-149 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : A.Antonov 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,YF,27,18,1978) 
#   Year                  : 1978 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 62 
#   A                     : 149 
#   Nuclide               : 62-SM-149 
# Reaction: 
#   entry-subent-pointer  :{70: '40598-008-0', 71: '40598-008-0', 72: '40598-008-0', 73: '40598-008-0', 74: '40598-008-0', 75: '40598-008-0', 76: '40598-008-0', 77: '40598-008-0', 78: '40598-008-0', 79: '40598-008-0', 80: '40598-008-0', 81: '40598-008-0', 82: '40598-008-0', 83: '40598-008-0', 84: '40598-008-0', 85: '40598-008-0', 86: '40598-008-0', 87: '40598-008-0', 88: '40598-008-0', 89: '40598-008-0', 90: '40598-008-0', 91: '40598-008-0', 92: '40598-008-0', 93: '40598-008-0', 94: '40598-008-0', 95: '40598-008-0', 96: '40598-008-0', 97: '40598-008-0', 98: '40598-008-0', 99: '40598-008-0', 100: '40598-008-0', 101: '40598-008-0', 102: '40598-008-0', 103: '40598-008-0', 104: '40598-008-0', 105: '40598-008-0'} 
#   EXFOR reaction        :{70: '(62-SM-149(N,A),,WID)', 71: '(62-SM-149(N,A),,WID)', 72: '(62-SM-149(N,A),,WID)', 73: '(62-SM-149(N,A),,WID)', 74: '(62-SM-149(N,A),,WID)', 75: '(62-SM-149(N,A),,WID)', 76: '(62-SM-149(N,A),,WID)', 77: '(62-SM-149(N,A),,WID)', 78: '(62-SM-149(N,A),,WID)', 79: '(62-SM-149(N,A),,WID)', 80: '(62-SM-149(N,A),,WID)', 81: '(62-SM-149(N,A),,WID)', 82: '(62-SM-149(N,A),,WID)', 83: '(62-SM-149(N,A),,WID)', 84: '(62-SM-149(N,A),,WID)', 85: '(62-SM-149(N,A),,WID)', 86: '(62-SM-149(N,A),,WID)', 87: '(62-SM-149(N,A),,WID)', 88: '(62-SM-149(N,A),,WID)', 89: '(62-SM-149(N,A),,WID)', 90: '(62-SM-149(N,A),,WID)', 91: '(62-SM-149(N,A),,WID)', 92: '(62-SM-149(N,A),,WID)', 93: '(62-SM-149(N,A),,WID)', 94: '(62-SM-149(N,A),,WID)', 95: '(62-SM-149(N,A),,WID)', 96: '(62-SM-149(N,A),,WID)', 97: '(62-SM-149(N,A),,WID)', 98: '(62-SM-149(N,A),,WID)', 99: '(62-SM-149(N,A),,WID)', 100: '(62-SM-149(N,A),,WID)', 101: '(62-SM-149(N,A),,WID)', 102: '(62-SM-149(N,A),,WID)', 103: '(62-SM-149(N,A),,WID)', 104: '(62-SM-149(N,A),,WID)', 105: '(62-SM-149(N,A),,WID)'} 
#   incident energy       : 9.8000e-08 eV - 9.0600e-05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/405/40598.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40598
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        9.8000E-08               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.7000E-08        1.0000E-08               NAN               NAN
        8.7000E-07               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.3000E-08        5.0000E-09               NAN               NAN
        4.9800E-06               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.1000E-08        6.0000E-09               NAN               NAN
        6.4800E-06               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        5.9000E-08        1.5000E-08               NAN               NAN
        8.9000E-06               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.8000E-08        9.0000E-09               NAN               NAN
        9.2000E-06               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        9.5000E-08        4.0000E-08               NAN               NAN
        1.2200E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.2000E-07        3.0000E-08               NAN               NAN
        1.4900E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-08        1.0000E-08               NAN               NAN
        1.5800E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.8000E-07               NAN               NAN               NAN
        1.7100E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.4000E-08               NAN               NAN               NAN
        2.3200E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        7.0000E-08               NAN               NAN               NAN
        2.5200E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.1000E-07        2.0000E-08               NAN               NAN
        2.6100E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.0000E-08        1.5000E-08               NAN               NAN
        2.7900E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        7.0000E-07        3.0000E-07               NAN               NAN
        2.9900E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.1000E-07        2.0000E-08               NAN               NAN
        3.0700E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.0000E-08        1.0000E-08               NAN               NAN
        3.3900E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.7000E-08               NAN               NAN               NAN
        4.0100E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.8000E-07        3.0000E-08               NAN               NAN
        4.1300E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.7000E-07        3.0000E-08               NAN               NAN
        4.4300E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.0000E-08        1.0000E-08               NAN               NAN
        4.5100E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        5.0000E-08        2.0000E-08               NAN               NAN
        4.9500E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.1000E-07        2.0000E-08               NAN               NAN
        5.0500E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.2000E-07        1.6000E-07               NAN               NAN
        5.1600E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.8000E-08        1.5000E-08               NAN               NAN
        5.7400E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.0000E-08        2.0000E-08               NAN               NAN
        5.9700E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.0000E-08               NAN               NAN               NAN
        6.0900E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.0000E-07               NAN               NAN               NAN
        6.2100E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-08               NAN               NAN               NAN
        6.4700E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        6.0000E-08        2.0000E-08               NAN               NAN
        6.8300E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-08        3.0000E-08               NAN               NAN
        7.0800E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.0000E-08        1.0000E-08               NAN               NAN
        7.2200E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.8000E-08        8.0000E-09               NAN               NAN
        7.4600E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        5.0000E-08        2.0000E-08               NAN               NAN
        8.3800E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.1000E-07        6.0000E-08               NAN               NAN
        8.7700E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        8.0000E-08               NAN               NAN               NAN
        9.0600E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-08        2.0000E-08               NAN               NAN
