# Header: 
#   Title                 : 82-PB-204 Resonance Parameter: WID/STR,,RM 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 22945-003-4 
#   First Author          : C.Domingo-Pardo 
#   Institute             : (2AUSAUS): Austria 
#   Reference             : (J,PR/C,75,015806,2007) 
#   Year                  : 2007 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 82 
#   A                     : 204 
#   Isomer                :  
#   Nuclide               : 82-PB-204 
# Reaction: 
#   EXFOR Reaction        : (82-PB-204(N,G),,WID/STR,,RM) 
#   Incident Energy       : 4.8030e+02 eV - 9.8123e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/229/22945.x4 
#   nds                   : https://nds.iaea.org/EXFOR/22945
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.8030E+02          NAN        0.5        1.0          NAN          NAN   9.2000E-04   2.4840E-05          NAN          NAN          NAN          NAN          NAN          NAN
   1.3338E+03          NAN        0.5        1.0          NAN          NAN   3.2100E-02   4.1730E-04          NAN          NAN          NAN          NAN          NAN          NAN
   1.6871E+03          NAN        0.5        0.0          NAN          NAN   7.8700E-01   3.9350E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.4810E+03          NAN        0.5        0.0          NAN          NAN   4.7000E-01   4.7000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.6000E+03          NAN        NAN        NAN          NAN          NAN   8.3500E-03   5.0100E-04          NAN          NAN          NAN          NAN          NAN          NAN
   2.7071E+03          NAN        1.5        1.0          NAN          NAN   1.6800E-02   3.3600E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.1879E+03          NAN        0.5        0.0          NAN          NAN   1.6900E-03   1.6900E-06          NAN          NAN          NAN          NAN          NAN          NAN
   3.8049E+03          NAN        0.5        1.0          NAN          NAN   5.3700E-02   8.5920E-04          NAN          NAN          NAN          NAN          NAN          NAN
   4.2841E+03          NAN        1.5        1.0          NAN          NAN   3.9400E-02   6.6980E-04          NAN          NAN          NAN          NAN          NAN          NAN
   4.6475E+03          NAN        NAN        NAN          NAN          NAN   2.5700E-03   2.3130E-04          NAN          NAN          NAN          NAN          NAN          NAN
