# Header: 
#   Title                 : 90-TH-232 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : D.K.Olsen 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,NSE,82,289,1982) 
#   Year                  : 1982 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 90 
#   A                     : 232 
#   Nuclide               : 90-TH-232 
# Reaction: 
#   entry-subent-pointer  :['10973-003-3'] 
#   EXFOR reaction        :['(90-TH-232(N,G),,WID)'] 
#   incident energy       : 2.1806e+01 eV - 2.0062e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/109/10973.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10973
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.1806E+01        NAN        NAN        0.0        NAN        NAN 2.5300E-02        NAN        NAN        NAN        NAN        NAN
 2.3464E+01        NAN        NAN        0.0        NAN        NAN 2.6900E-02        NAN        NAN        NAN        NAN        NAN
 5.9519E+01        NAN        NAN        0.0        NAN        NAN 2.4600E-02        NAN        NAN        NAN        NAN        NAN
 6.9232E+01        NAN        NAN        0.0        NAN        NAN 2.4100E-02        NAN        NAN        NAN        NAN        NAN
 1.1303E+02        NAN        NAN        0.0        NAN        NAN 2.6100E-02        NAN        NAN        NAN        NAN        NAN
 1.2087E+02        NAN        NAN        0.0        NAN        NAN 2.4400E-02        NAN        NAN        NAN        NAN        NAN
 1.2919E+02        NAN        NAN        0.0        NAN        NAN 2.7500E-02        NAN        NAN        NAN        NAN        NAN
 1.5436E+02        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7039E+02        NAN        NAN        0.0        NAN        NAN 2.5300E-02        NAN        NAN        NAN        NAN        NAN
 1.9272E+02        NAN        NAN        0.0        NAN        NAN 2.5800E-02        NAN        NAN        NAN        NAN        NAN
 1.9625E+02        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9940E+02        NAN        NAN        0.0        NAN        NAN 2.2900E-02        NAN        NAN        NAN        NAN        NAN
 2.2129E+02        NAN        NAN        0.0        NAN        NAN 2.6100E-02        NAN        NAN        NAN        NAN        NAN
 2.5165E+02        NAN        NAN        0.0        NAN        NAN 2.7600E-02        NAN        NAN        NAN        NAN        NAN
