# Header: 
#   Title                 : 95-AM-243 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : A.A.Alekseev 
#   Institute             : (4RUSJIA): Institute Yadernych Issledovaniy Rossiiskoi A.N., Moskva 
#   Reference             : (J,AE,111,352,2011) 
#   Year                  : 2011 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 95 
#   A                     : 243 
#   Nuclide               : 95-AM-243 
# Reaction: 
#   entry-subent-pointer  :['41578-007-2' '41578-007-3'] 
#   EXFOR reaction        :['(95-AM-243(N,G),,WID)' '(95-AM-243(N,F),,WID)'] 
#   incident energy       : -2.0000e+00 eV - 1.6210e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/415/41578.x4 
#   nds                   : https://nds.iaea.org/EXFOR/41578
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -2.0000E+00          NAN        3.0        NAN          NAN          NAN   3.9000E-02          NAN          NAN          NAN   1.3750E-05          NAN          NAN          NAN
   4.1900E-01          NAN        2.0        NAN          NAN          NAN   3.0940E-02   2.0000E-03          NAN          NAN   2.0550E-04   4.7000E-05          NAN          NAN
   9.8300E-01          NAN        2.0        NAN          NAN          NAN   3.7800E-02   2.2000E-03          NAN          NAN   2.5500E-04   2.4000E-05          NAN          NAN
   1.3560E+00          NAN        3.0        NAN          NAN          NAN   4.5000E-02   2.8000E-03          NAN          NAN   3.8200E-05   3.2000E-06          NAN          NAN
   1.7440E+00          NAN        2.0        NAN          NAN          NAN   3.9000E-02   2.0000E-03          NAN          NAN   7.1000E-05   6.5000E-06          NAN          NAN
   3.1400E+00          NAN        2.0        NAN          NAN          NAN   3.9300E-02   5.3000E-03          NAN          NAN   3.0400E-04   5.0000E-05          NAN          NAN
   3.4240E+00          NAN        3.0        NAN          NAN          NAN   4.4400E-02   4.3000E-03          NAN          NAN   2.6400E-04   2.8000E-05          NAN          NAN
   5.1250E+00          NAN        2.0        NAN          NAN          NAN   4.4400E-02   4.3000E-03          NAN          NAN   2.6400E-04   2.8000E-05          NAN          NAN
   6.5540E+00          NAN        3.0        NAN          NAN          NAN   4.3800E-02   3.9000E-03          NAN          NAN   4.8000E-05   7.4000E-06          NAN          NAN
   7.8630E+00          NAN        2.0        NAN          NAN          NAN   4.2200E-02   2.9000E-03          NAN          NAN   2.3400E-05   3.1000E-06          NAN          NAN
   9.3140E+00          NAN        2.0        NAN          NAN          NAN   4.1400E-02   2.9000E-03          NAN          NAN   1.9400E-04   3.0000E-05          NAN          NAN
   1.0314E+01          NAN        2.0        NAN          NAN          NAN   4.6400E-02   3.0000E-03          NAN          NAN   7.9000E-05   1.4000E-05          NAN          NAN
   1.2877E+01          NAN        3.0        NAN          NAN          NAN   4.0900E-02   3.2000E-03          NAN          NAN   6.9100E-05   8.8000E-06          NAN          NAN
   1.3152E+01          NAN        2.0        NAN          NAN          NAN   4.2800E-02   3.0000E-03          NAN          NAN   6.0600E-05   1.1100E-05          NAN          NAN
   1.5404E+01          NAN        2.0        NAN          NAN          NAN   4.0700E-02   3.8000E-03          NAN          NAN   1.2900E-04   2.0000E-05          NAN          NAN
   1.6210E+01          NAN        3.0        NAN          NAN          NAN   4.3100E-02   3.8000E-03          NAN          NAN   3.4200E-04   4.5000E-05          NAN          NAN
