# Header: 
#   Title                 : 83-BI-209 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : A.R.De L.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (J,AUJ,31,47,1978) 
#   Year                  : 1978 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 83 
#   A                     : 209 
#   Nuclide               : 83-BI-209 
# Reaction: 
#   entry-subent-pointer  :['30450-002-2'] 
#   EXFOR reaction        :['(83-BI-209(N,EL),,WID)'] 
#   incident energy       : 8.0000e+02 eV - 9.9450e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/304/30450.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30450
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   8.0000E+02          NAN        5.0        0.0          NAN          NAN          NAN          NAN   4.6550E+00   5.0000E-02          NAN          NAN          NAN          NAN
   2.3120E+03          NAN        4.0        0.0          NAN          NAN          NAN          NAN   1.8100E+01   3.0000E-01          NAN          NAN          NAN          NAN
   3.3470E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.4530E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.1080E+03          NAN        5.0        0.0          NAN          NAN          NAN          NAN   5.7400E+00   1.4000E-01          NAN          NAN          NAN          NAN
   6.2820E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.5190E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.0080E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.1500E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.7080E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.7560E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2123E+04          NAN        4.0        0.0          NAN          NAN          NAN          NAN   2.5900E+02   6.0000E+00          NAN          NAN          NAN          NAN
   1.5548E+04          NAN        4.0        0.0          NAN          NAN          NAN          NAN   1.2900E+02   2.0000E+00          NAN          NAN          NAN          NAN
   1.7419E+04          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7821E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0840E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1040E+04          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2250E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3120E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3940E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5260E+04          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
