# Header: 
#   Title                 : 26-FE-56 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10496-006-2 
#   First Author          : M.S.Pandey 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (C,75WASH,2,748,197503) 
#   Year                  : 1975 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 26 
#   A                     : 56 
#   Isomer                :  
#   Nuclide               : 26-FE-56 
# Reaction: 
#   EXFOR Reaction        : (26-FE-56(N,EL),,WID,,G) 
#   Incident Energy       : 5.1551e+04 eV - 4.9890e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/104/10496.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10496
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   5.1551E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-01   2.0000E-01          NAN          NAN          NAN          NAN
   5.2120E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3800E+01   1.7000E+00          NAN          NAN          NAN          NAN
   5.3540E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+00   4.0000E-01          NAN          NAN          NAN          NAN
   5.5370E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+00   3.0000E-01          NAN          NAN          NAN          NAN
   5.9200E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E+00   9.0000E-01          NAN          NAN          NAN          NAN
   6.3440E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E+00   3.0000E-01          NAN          NAN          NAN          NAN
   7.7040E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   8.0800E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   9.0290E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   9.2650E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   9.6140E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+00   1.5000E+00          NAN          NAN          NAN          NAN
   9.6290E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+00   1.2000E+00          NAN          NAN          NAN          NAN
   9.6570E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   1.0263E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.0587E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   1.1264E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   1.2271E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.2410E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.5000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   1.2509E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.6164E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.6930E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.7360E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.3000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.7961E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.8102E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.8225E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.8698E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.8988E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   1.9288E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   1.9557E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.0141E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   2.0781E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   2.1051E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   2.2160E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2564E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   2.3100E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   2.3232E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   2.3466E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   2.4138E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   2.5327E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.4000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   2.5587E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   2.5961E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   2.5000E+00          NAN          NAN          NAN          NAN
   2.6336E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+02   5.0000E+00          NAN          NAN          NAN          NAN
   2.6676E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6400E+02   5.0000E+00          NAN          NAN          NAN          NAN
   2.6948E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4400E+02   5.0000E+00          NAN          NAN          NAN          NAN
   2.7605E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+02   8.0000E+01          NAN          NAN          NAN          NAN
   2.8080E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.8366E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   2.8520E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   2.8845E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   2.5000E+00          NAN          NAN          NAN          NAN
   2.9007E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   2.9294E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+02   4.0000E+01          NAN          NAN          NAN          NAN
