# Header: 
#   Title                 : 74-W-184 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : Z.M.Bartolome 
#   Institute             : (1USARPI): Rensselaer Polytechnic Institute, Troy, NY 
#   Reference             : (J,NSE,37,137,196907) 
#   Year                  : 1969 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 74 
#   A                     : 184 
#   Nuclide               : 74-W-184 
# Reaction: 
#   entry-subent-pointer  :['10002-019-3'] 
#   EXFOR reaction        :['(74-W-184(N,G),,WID)'] 
#   incident energy       : 1.6500e+02 eV - 2.6160e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/100/10002.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10002
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.6500E+02 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4900E+02 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2200E+02 3.0000E-01        NAN        NAN        NAN        NAN 6.9000E-02 1.4000E-02        NAN        NAN        NAN        NAN
 4.9600E+02 4.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.3900E+02 5.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.7200E+02 6.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.7400E+02 9.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.9800E+02 1.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.2400E+02 1.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.0780E+03 1.1000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1490E+03 1.3000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1870E+03 1.3000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2080E+03 1.3000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6120E+03 2.1000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6760E+03 2.2000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7200E+03 2.5000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0400E+03 3.0000E+00        NAN        NAN        NAN        NAN 6.0000E-02 1.8000E-02        NAN        NAN        NAN        NAN
 2.0800E+03 3.1000E+00        NAN        NAN        NAN        NAN 5.5000E-02 7.0000E-03        NAN        NAN        NAN        NAN
 2.1100E+03 3.3000E+00        NAN        NAN        NAN        NAN 7.0000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 2.2170E+03 3.5000E+00        NAN        NAN        NAN        NAN 8.0000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 2.2470E+03 3.5000E+00        NAN        NAN        NAN        NAN 8.0000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 2.3660E+03 3.8000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4030E+03 3.9000E+00        NAN        NAN        NAN        NAN 5.0000E-01 7.0000E-03        NAN        NAN        NAN        NAN
 2.4550E+03 4.0000E+00        NAN        NAN        NAN        NAN 8.0000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 2.5340E+03 4.3000E+00        NAN        NAN        NAN        NAN 9.0000E-02 2.0000E-02        NAN        NAN        NAN        NAN
 2.6160E+03 4.5000E+00        NAN        NAN        NAN        NAN 6.5000E-02 9.0000E-03        NAN        NAN        NAN        NAN
