# Header: 
#   Title                 : 53-I-127 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : G.Noguere 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : (J,NSTS,2,(1),184,200208) 
#   Year                  : 2002 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 53 
#   A                     : 127 
#   Nuclide               : 53-I-127 
# Reaction: 
#   entry-subent-pointer  :['22686-004-5' '22686-004-6'] 
#   EXFOR reaction        :['(53-I-127(N,G),,WID)' '(53-I-127(N,EL),,WID)'] 
#   incident energy       : -5.4190e+01 eV - 1.0035e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/226/22686.x4 
#   nds                   : https://nds.iaea.org/EXFOR/22686
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
-5.4190E+01        NAN        2.0        0.0        NAN        NAN 9.9800E-02 1.0000E-03 1.1630E-01 1.1000E-03        NAN        NAN
-4.3310E+01        NAN        3.0        0.0        NAN        NAN 9.8300E-02 9.0000E-04 1.1180E-01 1.0000E-03        NAN        NAN
 7.5500E+00        NAN        1.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 4.8000E-07        NAN        NAN        NAN
 1.0351E+01        NAN        1.0        1.0        NAN        NAN 8.9970E-02 5.9380E-03 1.2000E-05 4.4400E-07        NAN        NAN
 1.3953E+01        NAN        2.0        1.0        NAN        NAN 9.9170E-02 2.1220E-02 4.0000E-06 3.0800E-07        NAN        NAN
 2.0381E+01        NAN        2.0        0.0        NAN        NAN 9.5650E-02 5.7390E-04 1.7260E-03 5.6960E-05        NAN        NAN
 2.4630E+01        NAN        1.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.5600E-06        NAN        NAN        NAN
 3.1207E+01        NAN        3.0        0.0        NAN        NAN 9.4650E-02 2.8400E-04 1.7140E-02 4.9710E-04        NAN        NAN
 3.7654E+01        NAN        3.0        0.0        NAN        NAN 9.5500E-02 3.8200E-04 3.9860E-02 1.1960E-03        NAN        NAN
 3.9738E+01        NAN        3.0        1.0        NAN        NAN 9.6270E-02 2.1180E-02 1.7000E-05 5.1000E-06        NAN        NAN
 4.5310E+01        NAN        2.0        0.0        NAN        NAN 9.9850E-02 2.9960E-04 2.2650E-02 7.2480E-04        NAN        NAN
 5.3745E+01        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.3000E-05 1.0580E-06        NAN        NAN
 6.4050E+01        NAN        1.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.2000E-05 3.5860E-06        NAN        NAN
 6.5917E+01        NAN        2.0        0.0        NAN        NAN 1.0350E-01 2.2770E-02 2.1870E-03 6.5610E-05        NAN        NAN
 7.8418E+01        NAN        3.0        0.0        NAN        NAN 1.0280E-01 5.1400E-04 2.5230E-02 9.8400E-04        NAN        NAN
 8.5761E+01        NAN        3.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 3.3000E-05 1.9800E-06        NAN        NAN
 9.0397E+01        NAN        3.0        0.0        NAN        NAN 1.0380E-01 4.1520E-04 1.8280E-02 6.3980E-04        NAN        NAN
 1.0110E+02        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 1.9000E-05 1.9760E-06        NAN        NAN
 1.1827E+02        NAN        2.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 1.7000E-05 1.7680E-06        NAN        NAN
 1.3410E+02        NAN        3.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 4.2000E-05 3.1080E-06        NAN        NAN
 1.3683E+02        NAN        1.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 1.7500E-04 9.4500E-06        NAN        NAN
 1.3959E+02        NAN        3.0        0.0        NAN        NAN 9.5330E-02 7.6260E-04 3.9120E-02 1.1740E-03        NAN        NAN
 1.4568E+02        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 4.8000E-05 2.8800E-06        NAN        NAN
 1.5376E+02        NAN        2.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.4200E-04 8.9540E-06        NAN        NAN
 1.5940E+02        NAN        3.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 1.2000E-05 1.2480E-06        NAN        NAN
 1.6777E+02        NAN        3.0        0.0        NAN        NAN 1.0000E-01 2.2000E-02 1.0030E-03 3.6110E-05        NAN        NAN
 1.6856E+02        NAN        2.0        0.0        NAN        NAN 1.0550E-01 2.3200E-02 1.0780E-01 3.4500E-03        NAN        NAN
 1.7409E+02        NAN        2.0        0.0        NAN        NAN 1.5690E-01 3.4520E-02 4.0450E-03 1.4160E-04        NAN        NAN
 1.7830E+02        NAN        3.0        0.0        NAN        NAN 1.0260E-01 2.2570E-02 7.7200E-04 2.5480E-05        NAN        NAN
 1.9546E+02        NAN        3.0        0.0        NAN        NAN 1.0230E-01 2.3450E-02 1.1060E-01 3.3180E-03        NAN        NAN
 2.0110E+02        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 5.2000E-05 2.0800E-06        NAN        NAN
 2.0634E+02        NAN        2.0        0.0        NAN        NAN 9.1370E-02 2.4770E-02 4.7770E-02 2.1970E-03        NAN        NAN
 2.2362E+02        NAN        2.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.7000E-05 2.8080E-06        NAN        NAN
 2.2712E+02        NAN        3.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.0000E-05 2.0800E-06        NAN        NAN
 2.3731E+02        NAN        2.0        0.0        NAN        NAN 1.1190E-01 1.4550E-03 5.8600E-02 2.1680E-03        NAN        NAN
 2.4484E+02        NAN        3.0        0.0        NAN        NAN 1.2490E-01 2.3730E-03 9.8820E-03 4.2490E-04        NAN        NAN
 2.5668E+02        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 8.4000E-05 4.1160E-06        NAN        NAN
 2.6523E+02        NAN        3.0        0.0        NAN        NAN 1.2040E-01 1.9260E-03 3.5420E-02 1.5940E-03        NAN        NAN
 2.7130E+02        NAN        3.0        0.0        NAN        NAN 1.1150E-01 3.2340E-03 7.2900E-03 3.0620E-04        NAN        NAN
 2.7448E+02        NAN        3.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 3.9000E-05 1.5370E-05        NAN        NAN
 2.8260E+02        NAN        2.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.8000E-05 4.5090E-06        NAN        NAN
 2.9241E+02        NAN        1.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 5.7200E-04 1.5910E-05        NAN        NAN
 2.9957E+02        NAN        2.0        0.0        NAN        NAN 1.1100E-01 2.2200E-03 1.9210E-02 6.7230E-04        NAN        NAN
 3.0644E+02        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 4.7000E-05 4.3710E-06        NAN        NAN
 3.1085E+02        NAN        2.0        0.0        NAN        NAN 1.1860E-01 2.2530E-03 2.4590E-02 9.5900E-04        NAN        NAN
 3.1455E+02        NAN        3.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 8.0000E-05 7.6000E-06        NAN        NAN
 3.2416E+02        NAN        2.0        0.0        NAN        NAN 1.0000E-01 2.2000E-02 5.5800E-04 2.3990E-05        NAN        NAN
 3.2539E+02        NAN        2.0        0.0        NAN        NAN 1.0000E-01 2.2000E-02 1.1040E-03 3.9740E-05        NAN        NAN
 3.2900E+02        NAN        3.0        0.0        NAN        NAN 1.2500E-01 7.1250E-03 2.8680E-03 9.1780E-05        NAN        NAN
 3.4635E+02        NAN        4.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 1.6300E-04 7.9870E-06        NAN        NAN
 3.5196E+02        NAN        2.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 2.2300E-04 1.3830E-05        NAN        NAN
 3.5340E+02        NAN        1.0        1.0        NAN        NAN 1.0000E-01 2.2000E-02 3.7600E-04 2.1430E-05        NAN        NAN
 3.6253E+02        NAN        2.0        0.0        NAN        NAN 1.4380E-01 4.7450E-03 9.2820E-03 3.0630E-04        NAN        NAN
 3.7474E+02        NAN        2.0        0.0        NAN        NAN 9.8940E-02 9.8940E-04 1.6160E-01 4.8480E-03        NAN        NAN
