# Header: 
#   Title                 : 50-SN-119 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : G.P.Georgiev 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (C,94GATLIN,1,299,199405) 
#   Year                  : 1994 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 50 
#   A                     : 119 
#   Nuclide               : 50-SN-119 
# Reaction: 
#   entry-subent-pointer  :['41200-002-2'] 
#   EXFOR reaction        :['(50-SN-119(N,G),,WID)'] 
#   incident energy       : 7.4570e+01 eV - 1.9870e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/412/41200.x4 
#   nds                   : https://nds.iaea.org/EXFOR/41200
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 7.4570E+01 4.0000E-02        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 7.0000E-02        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.0000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.8000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 2.3000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 2.5000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 5.0000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.1000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.3000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.5000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 1.6000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 2.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 3.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 4.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.4570E+01 5.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 4.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 7.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.8000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 2.3000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 2.5000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 5.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.1000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.3000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.5000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 1.6000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 2.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 3.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 4.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1483E+02 5.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 4.0000E-02        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 7.0000E-02        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 1.0000E-01        0.0        NAN        NAN        NAN 5.7000E-02 1.9000E-02        NAN        NAN        NAN        NAN
 1.4086E+02 1.8000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 2.3000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 2.5000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 5.0000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 1.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 1.1000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 1.3000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 1.5000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 1.6000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 2.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 3.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 4.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4086E+02 5.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 4.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 7.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.8000E-01        1.0        NAN        NAN        NAN 6.8000E-02 3.0000E-02        NAN        NAN        NAN        NAN
 2.2264E+02 2.3000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 2.5000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 5.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.1000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.3000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.5000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 1.6000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 2.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 3.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 4.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2264E+02 5.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 4.0000E-02        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 7.0000E-02        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.0000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.8000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 2.3000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 2.5000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 5.0000E-01        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.1000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.3000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.5000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 1.6000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 2.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 3.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 4.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6115E+02 5.0000E+00        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 4.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 7.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.8000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 2.3000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 2.5000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 5.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.1000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.3000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.5000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 1.6000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 2.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 3.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 4.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8295E+02 5.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 4.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 7.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.8000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 2.3000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 2.5000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 5.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.1000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.3000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.5000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 1.6000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 2.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 3.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 4.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.0810E+02 5.0000E+00        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 4.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 7.0000E-02        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 1.0000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 1.8000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 2.3000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 2.5000E-01        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 5.0000E-01        1.0        NAN        NAN        NAN 1.4900E-01 5.7000E-02        NAN        NAN        NAN        NAN
 4.5560E+02 1.0000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 1.1000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 1.3000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 1.5000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5560E+02 1.6000E+00        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
