# Header: 
#   Title                 : 34-SE-74 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : A.Shibuya 
#   Institute             : (2JPNKYU): Kyushu University , Fukuoka 
#   Reference             : (J,NP/A,417,(2),331,198404) 
#   Year                  : 1984 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 34 
#   A                     : 74 
#   Nuclide               : 34-SE-74 
# Reaction: 
#   entry-subent-pointer  :{0: 'E1033-027-1', 1: 'E1033-027-1', 2: 'E1033-027-1', 3: 'E1033-027-1', 4: 'E1033-027-1', 5: 'E1033-027-1', 6: 'E1033-027-1', 7: 'E1033-027-1', 8: 'E1033-027-1', 9: 'E1033-027-1', 10: 'E1033-027-1', 11: 'E1033-027-2', 12: 'E1033-027-2', 13: 'E1033-027-2', 14: 'E1033-027-2', 15: 'E1033-027-2', 16: 'E1033-027-2', 17: 'E1033-027-2', 18: 'E1033-027-2', 19: 'E1033-027-2', 20: 'E1033-027-2', 21: 'E1033-027-2'} 
#   EXFOR reaction        :{0: '(34-SE-74(P,TOT),,WID)', 1: '(34-SE-74(P,TOT),,WID)', 2: '(34-SE-74(P,TOT),,WID)', 3: '(34-SE-74(P,TOT),,WID)', 4: '(34-SE-74(P,TOT),,WID)', 5: '(34-SE-74(P,TOT),,WID)', 6: '(34-SE-74(P,TOT),,WID)', 7: '(34-SE-74(P,TOT),,WID)', 8: '(34-SE-74(P,TOT),,WID)', 9: '(34-SE-74(P,TOT),,WID)', 10: '(34-SE-74(P,TOT),,WID)', 11: '(34-SE-74(P,EL),,WID)', 12: '(34-SE-74(P,EL),,WID)', 13: '(34-SE-74(P,EL),,WID)', 14: '(34-SE-74(P,EL),,WID)', 15: '(34-SE-74(P,EL),,WID)', 16: '(34-SE-74(P,EL),,WID)', 17: '(34-SE-74(P,EL),,WID)', 18: '(34-SE-74(P,EL),,WID)', 19: '(34-SE-74(P,EL),,WID)', 20: '(34-SE-74(P,EL),,WID)', 21: '(34-SE-74(P,EL),,WID)'} 
#   incident energy       : 2.9180e+00 eV - 4.4230e+00 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E10/E1033.x4 
#   nds                   : https://nds.iaea.org/EXFOR/E1033
#
#        E_in(eV)          dE_in(eV)    data(P,TOT)(eV)       ddata(P,TOT)       data(P,G)         ddata(P,G)        data(P,EL)       ddata(P,EL)        data(P,F)        ddata(P,F)         data(P,A)        ddata(P,A)            spin_j        momentum_l
        2.9180E+00               NAN        1.5100E+04        2.3000E+03               NAN               NAN        4.0000E+02        4.0000E+01               NAN               NAN               NAN               NAN               0.5               NAN
        3.2610E+00               NAN        9.0000E+03        1.9000E+03               NAN               NAN        2.4000E+02        3.0000E+01               NAN               NAN               NAN               NAN               0.5               NAN
        3.7700E+00               NAN        4.2000E+03        3.5000E+03               NAN               NAN        1.3000E+02        5.0000E+01               NAN               NAN               NAN               NAN               0.5               NAN
        3.7880E+00               NAN        9.5000E+03        3.8000E+03               NAN               NAN        1.3000E+02        4.0000E+01               NAN               NAN               NAN               NAN               0.5               NAN
        3.8570E+00               NAN        1.3500E+04        2.4000E+03               NAN               NAN        4.7000E+02        7.0000E+01               NAN               NAN               NAN               NAN               0.5               NAN
        3.8850E+00               NAN        7.3000E+03        2.7000E+03               NAN               NAN        1.1000E+02        3.0000E+01               NAN               NAN               NAN               NAN               1.5               NAN
        4.0280E+00               NAN        2.9300E+04        1.9000E+03               NAN               NAN        5.8500E+03        3.2000E+02               NAN               NAN               NAN               NAN               0.5               NAN
        4.1800E+00               NAN        1.9900E+04        1.4000E+03               NAN               NAN        6.4000E+02        3.0000E+01               NAN               NAN               NAN               NAN               2.5               NAN
        4.2580E+00               NAN        2.2900E+04        2.8000E+03               NAN               NAN        4.1000E+02        4.0000E+01               NAN               NAN               NAN               NAN               2.5               NAN
        4.3790E+00               NAN        6.8000E+03        3.4000E+03               NAN               NAN        8.0000E+01        3.0000E+01               NAN               NAN               NAN               NAN               2.5               NAN
        4.4230E+00               NAN        9.5000E+03        2.4000E+03               NAN               NAN        5.2000E+02        7.0000E+01               NAN               NAN               NAN               NAN               0.5               NAN
