# Header: 
#   Title                 : 60-ND-150 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40113-047-0 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,8,371,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 60 
#   A                     : 150 
#   Isomer                :  
#   Nuclide               : 60-ND-150 
# Reaction: 
#   EXFOR Reaction        : (60-ND-150(N,EL),,WID/RED) 
#   Incident Energy       : 7.8900e+01 eV - 3.8430e+03 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40113.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40113
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   7.8900E+01   1.0000E-01        NAN        0.0          NAN          NAN          NAN          NAN   1.7000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   3.1400E+02   1.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   2.3700E-02   1.4000E-03          NAN          NAN          NAN          NAN
   4.8700E+02   2.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   5.1000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   7.7400E+02   3.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E-02   1.4000E-03          NAN          NAN          NAN          NAN
   1.0350E+03   5.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E-02   4.4000E-03          NAN          NAN          NAN          NAN
   1.3400E+03   6.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   1.6000E-02   2.0000E-03          NAN          NAN          NAN          NAN
   1.4760E+03   7.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   4.7600E-02   3.4000E-03          NAN          NAN          NAN          NAN
   1.7240E+03   8.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   4.8000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   1.7840E+03   9.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   3.2000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   1.8710E+03   9.0000E+00        NAN        0.0          NAN          NAN          NAN          NAN   3.7000E-03   1.6000E-03          NAN          NAN          NAN          NAN
   2.5500E+03   1.4000E+01        NAN        0.0          NAN          NAN          NAN          NAN   3.5000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   2.7500E+03   1.6000E+01        NAN        0.0          NAN          NAN          NAN          NAN   1.9000E-01   1.9000E-02          NAN          NAN          NAN          NAN
   2.8700E+03   1.7000E+01        NAN        0.0          NAN          NAN          NAN          NAN   5.4000E-02   6.0000E-03          NAN          NAN          NAN          NAN
   3.1950E+03   2.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E-03   6.0000E-03          NAN          NAN          NAN          NAN
   3.5210E+03   2.5000E+01        NAN        0.0          NAN          NAN          NAN          NAN   9.3000E-02   9.0000E-03          NAN          NAN          NAN          NAN
   3.8430E+03   3.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   1.0500E-01   1.0000E-02          NAN          NAN          NAN          NAN
