# Header: 
#   Title                 : 92-U-238 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : J.L.Rosen 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR,118,687,1960) 
#   Year                  : 1960 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 92 
#   A                     : 238 
#   Nuclide               : 92-U-238 
# Reaction: 
#   entry-subent-pointer  :['12460-002-2' '12460-002-3' '12460-002-5'] 
#   EXFOR reaction        :['(92-U-238(N,EL),,WID)' '(92-U-238(N,G),,WID)' '(92-U-238(N,TOT),,WID)'] 
#   incident energy       : 1.0280e+02 eV - 9.9700e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/124/12460.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12460
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.0280E+02 1.0000E-01        NAN        0.0 9.1000E-02        NAN 2.1000E-02 6.0000E-03 7.0000E-02 5.0000E-03        NAN        NAN
 1.1700E+02 1.0000E-01        NAN        0.0 3.9000E-02        NAN 2.1000E-02 6.0000E-03 1.8000E-02 3.0000E-03        NAN        NAN
 1.4590E+02 1.0000E-01        NAN        0.0 2.5000E-02        NAN        NAN        NAN 8.0000E-04 2.0000E-04        NAN        NAN
 1.6570E+02 2.0000E-01        NAN        0.0 2.8000E-02        NAN 1.4000E-02 1.4000E-02 3.5000E-03 4.0000E-04        NAN        NAN
 1.9000E+02 2.0000E-01        NAN        0.0 1.5700E-01        NAN 2.2000E-02 6.0000E-03 1.3500E-01 1.5000E-02        NAN        NAN
 2.0910E+02 2.0000E-01        NAN        0.0 8.2000E-02        NAN 2.6500E-02 4.0000E-03 5.5000E-02 6.0000E-03        NAN        NAN
 2.3800E+02 3.0000E-01        NAN        0.0 5.3000E-02        NAN 2.0500E-02 4.0000E-03 3.2000E-02 4.0000E-03        NAN        NAN
 2.6400E+02 3.0000E-01        NAN        0.0 2.5000E-02        NAN        NAN        NAN 2.3000E-04 8.0000E-05        NAN        NAN
 2.7450E+02 4.0000E-01        NAN        0.0 5.0000E-02        NAN 2.2500E-02 3.0000E-03 2.7000E-02 3.0000E-03        NAN        NAN
 2.9200E+02 4.0000E-01        NAN        0.0 3.8000E-02        NAN 1.9000E-02 5.0000E-03 1.9000E-02 3.0000E-03        NAN        NAN
