# Header: 
#   Title                 : 92-U-238 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 14276-002-4 
#   First Author          : B.E.Crawford 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (J,PR/C,58,1225,1998) 
#   Year                  : 1998 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 238 
#   Isomer                :  
#   Nuclide               : 92-U-238 
# Reaction: 
#   EXFOR Reaction        : (92-U-238(N,G),,WID) 
#   Incident Energy Type   : 1.0235e+01 eV - 2.9096e+02 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/142/14276.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14276
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.0235E+01   7.0000E-04        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1309E+01   8.0000E-04        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9521E+01   1.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0866E+01   6.0000E-03        NAN        0.0          NAN          NAN   2.1100E-02   8.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.6670E+01   2.0000E-02        NAN        0.0          NAN          NAN   2.0300E-02   9.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   4.5158E+01   4.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.9613E+01   4.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.3496E+01   5.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.6020E+01   2.0000E-02        NAN        0.0          NAN          NAN   2.1900E-02   9.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   7.2373E+01   6.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.0741E+01   7.0000E-03        NAN        0.0          NAN          NAN   2.6800E-02   3.7000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   8.3672E+01   7.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.9218E+01   8.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.3081E+01   8.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.7975E+01   9.0000E-03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0260E+02   8.0000E-02        NAN        0.0          NAN          NAN   2.3800E-02   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.1118E+02   1.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1689E+02   2.0000E-02        NAN        0.0          NAN          NAN   2.3300E-02   1.3000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.2494E+02   1.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3318E+02   1.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4564E+02   2.0000E-02        NAN        0.0          NAN          NAN   2.6900E-02   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.5239E+02   2.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5894E+02   2.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6526E+02   3.0000E-02        NAN        0.0          NAN          NAN   2.2900E-02   2.2000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.7318E+02   2.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8970E+02   6.0000E-02        NAN        0.0          NAN          NAN   2.9600E-02   2.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.0847E+02   2.0000E-02        NAN        0.0          NAN          NAN   2.3800E-02   1.7000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.1485E+02   2.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1833E+02   2.0000E-02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
