# Header: 
#   Title                 : 40-ZR-92 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : S.S.Moskalev 
#   Institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
#   Reference             : (J,NP,53,667,1964) 
#   Year                  : 1964 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 40 
#   A                     : 92 
#   Nuclide               : 40-ZR-92 
# Reaction: 
#   entry-subent-pointer  :['40758-007-0'] 
#   EXFOR reaction        :['(40-ZR-92(N,EL),,WID)'] 
#   incident energy       : 1.8600e-03 eV - 6.8800e-03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/407/40758.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40758
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.8600E-03 8.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN 3.5000E-01 1.0000E-01        NAN        NAN
 1.8600E-03 1.5000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.8600E-03 3.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.8600E-03 6.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7200E-03 8.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7200E-03 1.5000E-05        NAN        NAN        NAN        NAN        NAN        NAN 1.4400E+01 2.0000E+00        NAN        NAN
 2.7200E-03 3.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7200E-03 6.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.1500E-03 8.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.1500E-03 1.5000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.1500E-03 3.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN 3.5000E+00 5.0000E-01        NAN        NAN
 4.1500E-03 6.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.6600E-03 8.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.6600E-03 1.5000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.6600E-03 3.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN 1.0000E+01 4.0000E+00        NAN        NAN
 4.6600E-03 6.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8800E-03 8.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8800E-03 1.5000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8800E-03 3.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8800E-03 6.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN 8.0000E+01 1.0000E+01        NAN        NAN
